                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1605645235 |   7739684118 |   1271256905 |  11085142291 |   1254631490 |    249999989 |   2146009243 |    878584659 |   4941358446 |   3246359711 |   3473308178 |   6014768564 |  16160172840 |   6949203902 |  13011507026 |    458530560
  Cycles                             |  10548383692 |  10548383402 |  10548384008 |  10548383408 |  10548384237 |  10548378051 |  10548383890 |  10548384655 |  10548384677 |  10548383976 |  10548384393 |  10548383408 |  10548383285 |  10548384653 |  10548383398 |  10548388435
  IPC                                |         0.15 |         0.73 |         0.12 |         1.05 |         0.12 |         0.02 |         0.20 |         0.08 |         0.47 |         0.31 |         0.33 |         0.57 |         1.53 |         0.66 |         1.23 |         0.04
  Time (ns)                          |   3516127898 |   3516127801 |   3516128003 |   3516127803 |   3516128079 |   3516126017 |   3516127964 |   3516128219 |   3516128226 |   3516127992 |   3516128131 |   3516127803 |   3516127762 |   3516128218 |   3516127800 |   3516129479
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     14571545 |   1183402862 |    100776904 |    982907738 |     24405746 |     43244780 |    114785848 |    120802210 |    537687603 |     74883833 |    528601037 |    907125257 |   1076985508 |    375772900 |    574597403 |    107407337
  num incorrect                      |        97596 |    303166777 |      8240087 |    164020900 |     33548010 |     11689069 |      2685443 |     16594848 |     81921213 |      1335874 |    113650488 |    101978313 |    184776317 |    263594595 |     32620698 |     11926295
  misprediction rate                 |        0.67% |       20.39% |        7.56% |       14.30% |       57.89% |       21.28% |        2.29% |       12.08% |       13.22% |        1.75% |       17.70% |       10.11% |       14.64% |       41.23% |        5.37% |        9.99%
  mpki                               |         0.06 |        39.17 |         6.48 |        14.80 |        26.74 |        46.76 |         1.25 |        18.89 |        16.58 |         0.41 |        32.72 |        16.95 |        11.43 |        37.93 |         2.51 |        26.01
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    141908755 |   1006866739 |    106528877 |   1258893655 |    138304688 |     23761816 |    214266813 |    153935791 |    581606888 |    290112125 |    479711589 |    963032042 |   1960892617 |    565611930 |   1239042357 |     38777334
    num misses                       |            3 |           19 |           42 |         3728 |           14 |            3 |           47 |          105 |           10 |            4 |          623 |        34962 |           18 |           52 |            8 |        31820
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.08%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.01 |         0.00 |         0.00 |         0.00 |         0.07
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    437283822 |   2605459464 |    349940283 |   4635000572 |    470025571 |     88558906 |    746381327 |    409396366 |   2215432421 |   1275341136 |   1347834951 |   2422565886 |   6814194070 |   2048807041 |   3955502324 |    158889951
    num misses                       |       781325 |     11531407 |      1710254 |      2438967 |      3319758 |     21159849 |      1141809 |     15947443 |     22395333 |       681941 |      7162718 |     13521972 |     48415224 |       123798 |      1272326 |      2455244
    miss rate                        |        0.18% |        0.44% |        0.49% |        0.05% |        0.71% |       23.89% |        0.15% |        3.90% |        1.01% |        0.05% |        0.53% |        0.56% |        0.71% |        0.01% |        0.03% |        1.55%
    mpki                             |         0.49 |         1.49 |         1.35 |         0.22 |         2.65 |        84.64 |         0.53 |        18.15 |         4.53 |         0.21 |         2.06 |         2.25 |         3.00 |         0.02 |         0.10 |         5.35
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       781328 |     11531426 |      1710296 |      2442695 |      3319772 |     21159852 |      1141856 |     15947548 |     22395343 |       681945 |      7163341 |     13556934 |     48415242 |       123850 |      1272334 |      2487064
    num misses                       |       780737 |      2414939 |       532274 |        77001 |      3319732 |     10898462 |       352913 |      4775919 |      1979965 |       354423 |       701475 |      1927271 |       369718 |       110422 |        31372 |      2105432
    miss rate                        |       99.92% |       20.94% |       31.12% |        3.15% |      100.00% |       51.51% |       30.91% |       29.95% |        8.84% |       51.97% |        9.79% |       14.22% |        0.76% |       89.16% |        2.47% |       84.66%
    mpki                             |         0.49 |         0.31 |         0.42 |         0.01 |         2.65 |        43.59 |         0.16 |         5.44 |         0.40 |         0.11 |         0.20 |         0.32 |         0.02 |         0.02 |         0.00 |         4.59
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    141908755 |   1006866739 |    106528877 |   1258893655 |    138304688 |     23761816 |    214266813 |    153935791 |    581606888 |    290112125 |    479711589 |    963032042 |   1960892617 |    565611930 |   1239042357 |     38777334
    num cache misses                 |       223734 |      3617845 |       106565 |     15266089 |        26060 |        55240 |        70853 |      1841500 |       105490 |        96225 |     27267045 |     16395630 |     16225155 |       112438 |        75792 |       633393
    miss rate                        |        0.16% |        0.36% |        0.10% |        1.21% |        0.02% |        0.23% |        0.03% |        1.20% |        0.02% |        0.03% |        5.68% |        1.70% |        0.83% |        0.02% |        0.01% |        1.63%
    mpki                             |         0.14 |         0.47 |         0.08 |         1.38 |         0.02 |         0.22 |         0.03 |         2.10 |         0.02 |         0.03 |         7.85 |         2.73 |         1.00 |         0.02 |         0.01 |         1.38
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    437283822 |   2605459464 |    349940283 |   4635000572 |    470025571 |     88558906 |    746381327 |    409396366 |   2215432421 |   1275341136 |   1347834951 |   2422565886 |   6814194070 |   2048807041 |   3955502324 |    158889951
    num cache misses                 |     82431921 |      9912373 |     18649003 |     42432295 |     36588672 |     28773754 |     26276258 |     22743061 |     71524556 |     33031750 |     30362795 |     21607244 |     31379922 |      7580960 |    104775551 |     13602600
    miss rate                        |       18.85% |        0.38% |        5.33% |        0.92% |        7.78% |       32.49% |        3.52% |        5.56% |        3.23% |        2.59% |        2.25% |        0.89% |        0.46% |        0.37% |        2.65% |        8.56%
    mpki                             |        51.34 |         1.28 |        14.67 |         3.83 |        29.16 |       115.10 |        12.24 |        25.89 |        14.47 |        10.18 |         8.74 |         3.59 |         1.94 |         1.09 |         8.05 |        29.67
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
