                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  412776816 |  500458663 |  249999979 |  379976262
  Cycles                             |  253825046 |  253825200 |  253822960 |  253825211
  IPC                                |       1.63 |       1.97 |       0.98 |       1.50
  Time (ns)                          |   84608349 |   84608400 |   84607653 |   84608404
Branch predictor stats               |            |            |            |           
  num correct                        |   17515890 |   92359385 |   38222132 |   34396422
  num incorrect                      |    1009780 |    6300809 |    9793313 |    5899175
  misprediction rate                 |      5.45% |      6.39% |     20.40% |     14.64%
  mpki                               |       2.45 |      12.59 |      39.17 |      15.53
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   39877061 |   82062883 |   32523298 |   43390823
    num misses                       |          8 |         39 |         19 |        221
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  128230717 |  163099239 |   84159510 |  159098588
    num misses                       |      36494 |         23 |     372547 |      87880
    miss rate                        |      0.03% |      0.00% |      0.44% |      0.06%
    mpki                             |       0.09 |       0.00 |       1.49 |       0.23
  L2 TLB                             |            |            |            |           
    num accesses                     |      36502 |         62 |     372566 |      88101
    num misses                       |       1107 |         62 |      78121 |       2772
    miss rate                        |      3.03% |    100.00% |     20.97% |      3.15%
    mpki                             |       0.00 |       0.00 |       0.31 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   39877061 |   82062883 |   32523298 |   43390823
    num cache misses                 |       4968 |     763208 |     164683 |     616985
    miss rate                        |      0.01% |      0.93% |      0.51% |      1.42%
    mpki                             |       0.01 |       1.53 |       0.66 |       1.62
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  128230717 |  163099239 |   84159510 |  159098588
    num cache misses                 |    3466572 |        875 |     342803 |    1192020
    miss rate                        |      2.70% |      0.00% |      0.41% |      0.75%
    mpki                             |       8.40 |       0.00 |       1.37 |       3.14
  Cache L2                           |            |            |            |           
    num cache accesses               |    3479312 |     764161 |     572411 |    1809573
    num cache misses                 |      75461 |       2259 |     224222 |     690491
    miss rate                        |      2.17% |      0.30% |     39.17% |     38.16%
    mpki                             |       0.18 |       0.00 |       0.90 |       1.82
  Cache L3                           |            |            |            |           
    num cache accesses               |      83246 |       2337 |     290252 |     691070
    num cache misses                 |      34022 |       2171 |      84714 |      16611
    miss rate                        |     40.87% |     92.90% |     29.19% |      2.40%
    mpki                             |       0.08 |       0.00 |       0.34 |       0.04
DRAM summary                         |            |            |            |           
  num dram accesses                  |     185760 |          0 |          0 |          0
  average dram access latency (ns)   |     110.44 |        inf |        inf |        inf
  average dram queueing delay        |       0.43 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      2.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
