                                     | Core 0     | Core 1     | Core 2      | Core 3     
  Instructions                       |  249999888 |  526282796 |  1026350506 |  1010163404
  Cycles                             |  753385151 |  753387128 |   753386911 |   753387012
  IPC                                |       0.33 |       0.70 |        1.36 |        1.34
  Time (ns)                          |  251128384 |  251129043 |   251128971 |   251129004
Branch predictor stats               |            |            |             |            
  num correct                        |   19818647 |   12013632 |    45104939 |    89639296
  num incorrect                      |    1620730 |     213767 |     2566341 |    14971890
  misprediction rate                 |      7.56% |      1.75% |       5.38% |      14.31%
  mpki                               |       6.48 |       0.41 |        2.50 |       14.82
TLB Summary                          |            |            |             |            
  I-TLB                              |            |            |             |            
    num accesses                     |   20925725 |   47065886 |    97919377 |   114714253
    num misses                       |         42 |          4 |           8 |         429
    miss rate                        |      0.00% |      0.00% |       0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |        0.00 |        0.00
  D-TLB                              |            |            |             |            
    num accesses                     |   68803935 |  205979114 |   312849098 |   422366912
    num misses                       |     336488 |     106753 |       98162 |      221135
    miss rate                        |      0.49% |      0.05% |       0.03% |       0.05%
    mpki                             |       1.35 |       0.20 |        0.10 |        0.22
  L2 TLB                             |            |            |             |            
    num accesses                     |     336530 |     106757 |       98170 |      221564
    num misses                       |     104713 |      56590 |        2648 |        7231
    miss rate                        |     31.12% |     53.01% |       2.70% |       3.26%
    mpki                             |       0.42 |       0.11 |        0.00 |        0.01
Cache Summary                        |            |            |             |            
  Cache L1-I                         |            |            |             |            
    num cache accesses               |   20925725 |   47065886 |    97919377 |   114714253
    num cache misses                 |     138219 |     164253 |       32432 |     1422709
    miss rate                        |      0.66% |      0.35% |       0.03% |       1.24%
    mpki                             |       0.55 |       0.31 |        0.03 |        1.41
  Cache L1-D                         |            |            |             |            
    num cache accesses               |   68803935 |  205979114 |   312849098 |   422366912
    num cache misses                 |    3996208 |    5797382 |     8494210 |     3864969
    miss rate                        |      5.81% |      2.81% |       2.72% |       0.92%
    mpki                             |      15.98 |      11.02 |        8.28 |        3.83
  Cache L2                           |            |            |             |            
    num cache accesses               |    4205104 |    6110821 |     8614935 |     5318393
    num cache misses                 |    4044626 |    4797347 |      628526 |      994117
    miss rate                        |     96.18% |     78.51% |       7.30% |      18.69%
    mpki                             |      16.18 |       9.12 |        0.61 |        0.98
  Cache L3                           |            |            |             |            
    num cache accesses               |    4115344 |    4990841 |      720599 |     1034192
    num cache misses                 |    4044505 |    4796921 |      624545 |      585472
    miss rate                        |     98.28% |     96.11% |      86.67% |      56.61%
    mpki                             |      16.18 |       9.11 |        0.61 |        0.58
DRAM summary                         |            |            |             |            
  num dram accesses                  |   12188023 |          0 |           0 |           0
  average dram access latency (ns)   |     118.08 |        inf |         inf |         inf
  average dram queueing delay        |       8.07 |       0.00 |        0.00 |        0.00
  average dram bandwidth utilization |     48.00% |      0.00% |       0.00% |       0.00%
Coherency Traffic                    |            |            |             |            
  num loads from dram                |          0 |          0 |           0 |           0
  num loads from dram cache          |          0 |          0 |           0 |           0
  num loads from remote cache        |          0 |          0 |           0 |           0
