                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  509254759 |  822412391 |  679660024 |  249999984
  Cycles                             |  498673949 |  498673920 |  498673971 |  498672008
  IPC                                |       1.02 |       1.65 |       1.36 |       0.50
  Time (ns)                          |  166224650 |  166224640 |  166224657 |  166224003
Branch predictor stats               |            |            |            |           
  num correct                        |   76720750 |   37866616 |   38897903 |   15199251
  num incorrect                      |    8658909 |     313904 |    6643485 |    9146162
  misprediction rate                 |     10.14% |      0.82% |     14.59% |     37.57%
  mpki                               |      17.00 |       0.38 |       9.77 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   81580612 |   62914006 |   76444909 |   29844534
    num misses                       |       3103 |         43 |         56 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  205538514 |  473245228 |  319011402 |  114926447
    num misses                       |    1184698 |      63516 |     201794 |     791193
    miss rate                        |      0.58% |      0.01% |      0.06% |      0.69%
    mpki                             |       2.33 |       0.08 |       0.30 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |    1187801 |      63559 |     201850 |     791203
    num misses                       |     171097 |      19040 |      31964 |     629350
    miss rate                        |     14.40% |     29.96% |     15.84% |     79.54%
    mpki                             |       0.34 |       0.02 |       0.05 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   81580612 |   62914006 |   76444909 |   29844534
    num cache misses                 |    1458249 |      30196 |     129005 |       8507
    miss rate                        |      1.79% |      0.05% |      0.17% |      0.03%
    mpki                             |       2.86 |       0.04 |       0.19 |       0.03
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  205538514 |  473245228 |  319011402 |  114926447
    num cache misses                 |    1916068 |    4268388 |    1901657 |    1788252
    miss rate                        |      0.93% |      0.90% |      0.60% |      1.56%
    mpki                             |       3.76 |       5.19 |       2.80 |       7.15
  Cache L2                           |            |            |            |           
    num cache accesses               |    3470605 |    4304276 |    2035499 |    2094747
    num cache misses                 |     889240 |    2338913 |    1080747 |    1338671
    miss rate                        |     25.62% |     54.34% |     53.09% |     63.91%
    mpki                             |       1.75 |       2.84 |       1.59 |       5.35
  Cache L3                           |            |            |            |           
    num cache accesses               |     986850 |    2346652 |    1093353 |    1693874
    num cache misses                 |     828330 |    1264387 |     774346 |    1087725
    miss rate                        |     83.94% |     53.88% |     70.82% |     64.22%
    mpki                             |       1.63 |       1.54 |       1.14 |       4.35
DRAM summary                         |            |            |            |           
  num dram accesses                  |    6161563 |          0 |          0 |          0
  average dram access latency (ns)   |     114.56 |        inf |        inf |        inf
  average dram queueing delay        |       4.55 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     37.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
