                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4386422206 |   855934131 |  3921445290 |   249999989 |  4273161474 |  3201725827 |   553942061 |  1025255643
  Cycles                             |  4819970714 |  4819970801 |  4819970704 |  4819967246 |  4819971035 |  4819970596 |  4819971666 |  4819971417
  IPC                                |        0.91 |        0.18 |        0.81 |        0.05 |        0.89 |        0.66 |        0.11 |        0.21
  Time (ns)                          |  1606656905 |  1606656934 |  1606656901 |  1606655749 |  1606657012 |  1606656865 |  1606657222 |  1606657139
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   235967290 |   117713477 |    72814449 |    43244780 |   550550647 |    73625365 |   129819765 |   173913422
  num incorrect                      |   166702069 |    16169835 |    11022357 |    11689069 |   128435597 |     1312631 |    14422047 |    15975500
  misprediction rate                 |      41.40% |      12.08% |      13.15% |      21.28% |      18.92% |       1.75% |      10.00% |       8.41%
  mpki                               |       38.00 |       18.89 |        2.81 |       46.76 |       30.06 |        0.41 |       26.04 |       15.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   357071701 |   149994935 |   373312858 |    23761816 |   599226069 |   286359632 |    46831111 |   118877369
    num misses                       |          52 |         101 |         118 |           3 |         285 |           4 |       37759 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1292983176 |   398821807 |  1993081649 |    88558906 |  1668570396 |  1258711172 |   191907337 |   354894018
    num misses                       |       76998 |    15541616 |     4457135 |    21160455 |     3003314 |      669115 |     2917550 |     5973473
    miss rate                        |       0.01% |       3.90% |       0.22% |      23.89% |       0.18% |       0.05% |       1.52% |       1.68%
    mpki                             |        0.02 |       18.16 |        1.14 |       84.64 |        0.70 |        0.21 |        5.27 |        5.83
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       77050 |    15541717 |     4457253 |    21160458 |     3003599 |      669119 |     2955309 |     5973515
    num misses                       |       68672 |     4660620 |       60469 |    10898677 |      477838 |      350183 |     2500916 |     1633615
    miss rate                        |      89.13% |      29.99% |       1.36% |      51.50% |      15.91% |      52.33% |      84.62% |      27.35%
    mpki                             |        0.02 |        5.45 |        0.02 |       43.59 |        0.11 |        0.11 |        4.51 |        1.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   357071701 |   149994935 |   373312858 |    23761816 |   599226069 |   286359632 |    46831111 |   118877369
    num cache misses                 |       92825 |     1709622 |       62782 |       41697 |    17193987 |       64671 |      744103 |       50637
    miss rate                        |       0.03% |       1.14% |       0.02% |       0.18% |       2.87% |       0.02% |       1.59% |       0.04%
    mpki                             |        0.02 |        2.00 |        0.02 |        0.17 |        4.02 |        0.02 |        1.34 |        0.05
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1292983176 |   398821807 |  1993081649 |    88558906 |  1668570396 |  1258711172 |   191907337 |   354894018
    num cache misses                 |     4712902 |    22232669 |    30625244 |    28807505 |    20626081 |    32521343 |    16416213 |    41569864
    miss rate                        |       0.36% |       5.57% |       1.54% |      32.53% |       1.24% |       2.58% |       8.55% |      11.71%
    mpki                             |        1.07 |       25.97 |        7.81 |      115.23 |        4.83 |       10.16 |       29.64 |       40.55
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4963809 |    29007559 |    31862649 |    32683969 |    38850955 |    32652398 |    17198766 |    46169418
    num cache misses                 |     4643608 |    17714531 |     5103993 |    19974929 |     4037167 |    22289544 |    16190335 |    29047945
    miss rate                        |      93.55% |      61.07% |      16.02% |      61.12% |      10.39% |      68.26% |      94.14% |      62.92%
    mpki                             |        1.06 |       20.70 |        1.30 |       79.90 |        0.94 |        6.96 |       29.23 |       28.33
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4804757 |    22807086 |     6341707 |    23902006 |     5109472 |    22380680 |    16230666 |    33712075
    num cache misses                 |     4636152 |    16991562 |     4764888 |    19419439 |     3480315 |    22007125 |    15423369 |    22723137
    miss rate                        |      96.49% |      74.50% |      75.14% |      81.25% |      68.11% |      98.33% |      95.03% |      67.40%
    mpki                             |        1.06 |       19.85 |        1.22 |       77.68 |        0.81 |        6.87 |       27.84 |       22.16
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   143003039 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      176.91 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       66.90 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
