                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1699322003 |  1838150886 |  4726278425 |  1612198156 |   506892602 |   676712964 |   963084509 |   273966476 |  1132284486 |   661002101 |  1627710039 |  1014432563 |   756433818 |  1852670588 |  1537167594
  Cycles                             |  2437885012 |  2437889762 |  2437889772 |  2437889343 |  2437889851 |  2437889418 |  2437889795 |  2437889892 |  2437889819 |  2437890040 |  2437889481 |  2437889400 |  2437890102 |  2437889400 |  2437890021 |  2437889276
  IPC                                |        0.10 |        0.70 |        0.75 |        1.94 |        0.66 |        0.21 |        0.28 |        0.40 |        0.11 |        0.46 |        0.27 |        0.67 |        0.42 |        0.31 |        0.76 |        0.63
  Time (ns)                          |   812628337 |   812629921 |   812629924 |   812629781 |   812629950 |   812629806 |   812629932 |   812629964 |   812629940 |   812630013 |   812629827 |   812629800 |   812630034 |   812629800 |   812630007 |   812629759
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    88559065 |   163484633 |   217649792 |    92240249 |    30811963 |    36133283 |   147351934 |    46783791 |    49101735 |    40444979 |   130946488 |    23334876 |    14253780 |   123442352 |   231561133
  num incorrect                      |     4720676 |    65893749 |    27351699 |     1811279 |    15655508 |    18541091 |      845396 |    37724431 |     4213835 |     2799036 |     1515580 |    21973785 |      415991 |     2171487 |    21196411 |    26134729
  misprediction rate                 |      12.07% |      42.66% |      14.33% |       0.83% |      14.51% |      37.57% |       2.29% |      20.38% |       8.26% |       5.39% |       3.61% |      14.37% |       1.75% |      13.22% |      14.65% |      10.14%
  mpki                               |       18.88 |       38.78 |       14.88 |        0.38 |        9.71 |       36.58 |        1.25 |       39.17 |       15.38 |        2.47 |        2.29 |       13.50 |        0.41 |        2.87 |       11.44 |       17.00
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   135094731 |   208868583 |   361583067 |   181730969 |    60498656 |    67981807 |   125263091 |    31891384 |   108575836 |    62957264 |   238478561 |    90669738 |    72086718 |   224716667 |   246275899
    num misses                       |          84 |          52 |         694 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          70 |          18 |        9516
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   496495372 |   768656898 |  2719656914 |   756654811 |   233049300 |   237478735 |   324061227 |    94531017 |   347708150 |   221757452 |   780402807 |   398081799 |   384328550 |   781008996 |   620221327
    num misses                       |     4539647 |       29144 |      402037 |      366722 |      486998 |     1603752 |      363146 |     1430816 |     1571380 |      104030 |     1775368 |     4361005 |      211217 |      853142 |     5542527 |     3536092
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.69% |       0.15% |       0.44% |       1.66% |       0.03% |       0.80% |       0.56% |       0.05% |       0.22% |       0.71% |       0.57%
    mpki                             |       18.16 |        0.02 |        0.22 |        0.08 |        0.30 |        3.16 |        0.54 |        1.49 |        5.74 |        0.09 |        2.69 |        2.68 |        0.21 |        1.13 |        2.99 |        2.30
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4539731 |       29196 |      402731 |      366765 |      487054 |     1603762 |      363193 |     1430835 |     1571422 |      104038 |     1775390 |     4361070 |      211221 |      853212 |     5542545 |     3545608
    num misses                       |     1361644 |       25947 |       12807 |      105269 |       76733 |     1274887 |      113879 |      299830 |      432266 |        2821 |      162111 |       27559 |      110257 |       12001 |       42179 |      507670
    miss rate                        |      29.99% |      88.87% |       3.18% |      28.70% |      15.75% |      79.49% |      31.35% |      20.95% |      27.51% |       2.71% |       9.13% |       0.63% |      52.20% |       1.41% |       0.76% |      14.32%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.52 |        0.17 |        0.31 |        1.58 |        0.00 |        0.25 |        0.02 |        0.11 |        0.02 |        0.02 |        0.33
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   135094731 |   208868583 |   361583067 |   181730969 |    60498656 |    67981807 |   125263091 |    31891384 |   108575836 |    62957264 |   238478561 |    90669738 |    72086718 |   224716667 |   246275899
    num cache misses                 |     1011385 |      163999 |     3255032 |      326993 |      764790 |       35497 |       77957 |     1644435 |       39047 |      139041 |      438864 |     8402240 |      140527 |      198876 |     2817595 |     4856840
    miss rate                        |       2.31% |       0.12% |       1.56% |       0.09% |       0.42% |       0.06% |       0.11% |       1.31% |       0.12% |       0.13% |       0.70% |       3.52% |       0.15% |       0.28% |       1.25% |       1.97%
    mpki                             |        4.05 |        0.10 |        1.77 |        0.07 |        0.47 |        0.07 |        0.12 |        1.71 |        0.14 |        0.12 |        0.66 |        5.16 |        0.14 |        0.26 |        1.52 |        3.16
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   496495372 |   768656898 |  2719656914 |   756654811 |   233049300 |   237478735 |   324061227 |    94531017 |   347708150 |   221757452 |   780402807 |   398081799 |   384328550 |   781008996 |   620221327
    num cache misses                 |     6731533 |     1964771 |     7254360 |    25574371 |     4996602 |     3762658 |     8419297 |     2375351 |    11309332 |    10772242 |    12658035 |    26810514 |    10317719 |     6171596 |     5017551 |     6163041
    miss rate                        |       5.78% |       0.40% |       0.94% |       0.94% |       0.66% |       1.61% |       3.55% |       0.73% |      11.96% |       3.10% |       5.71% |       3.44% |       2.59% |       1.61% |       0.64% |       0.99%
    mpki                             |       26.93 |        1.16 |        3.95 |        5.41 |        3.10 |        7.42 |       12.44 |        2.47 |       41.28 |        9.51 |       19.15 |       16.47 |       10.17 |        8.16 |        2.71 |        4.01
