                                     | Core 0     | Core 1     | Core 2      | Core 3    
  Instructions                       |  468991085 |  704766412 |  1037142591 |  249999984
  Cycles                             |  794408620 |  794408470 |   794408692 |  794406131
  IPC                                |       0.59 |       0.89 |        1.31 |       0.31
  Time (ns)                          |  264802874 |  264802824 |   264802898 |  264802044
Branch predictor stats               |            |            |             |           
  num correct                        |   70672356 |   32446120 |    58654176 |   15199251
  num incorrect                      |    7934120 |     268250 |     9946622 |    9146162
  misprediction rate                 |     10.09% |      0.82% |      14.50% |     37.57%
  mpki                               |      16.92 |       0.38 |        9.59 |      36.58
TLB Summary                          |            |            |             |           
  I-TLB                              |            |            |             |           
    num accesses                     |   75117496 |   53910950 |   116086362 |   29844534
    num misses                       |       2997 |         43 |          56 |         10
    miss rate                        |      0.00% |      0.00% |       0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |        0.00 |       0.00
  D-TLB                              |            |            |             |           
    num accesses                     |  189155683 |  405553383 |   488499806 |  114926447
    num misses                       |    1092690 |      54356 |      314313 |     791188
    miss rate                        |      0.58% |      0.01% |       0.06% |      0.69%
    mpki                             |       2.33 |       0.08 |        0.30 |       3.16
  L2 TLB                             |            |            |             |           
    num accesses                     |    1095687 |      54399 |      314369 |     791198
    num misses                       |     157402 |      16393 |       49749 |     629348
    miss rate                        |     14.37% |     30.13% |      15.83% |     79.54%
    mpki                             |       0.34 |       0.02 |        0.05 |       2.52
Cache Summary                        |            |            |             |           
  Cache L1-I                         |            |            |             |           
    num cache accesses               |   75117496 |   53910950 |   116086362 |   29844534
    num cache misses                 |    1399067 |      35490 |      235971 |      11521
    miss rate                        |      1.86% |      0.07% |       0.20% |      0.04%
    mpki                             |       2.98 |       0.05 |        0.23 |       0.05
  Cache L1-D                         |            |            |             |           
    num cache accesses               |  189155683 |  405553383 |   488499806 |  114926447
    num cache misses                 |    1792672 |    3698993 |     2934240 |    1783985
    miss rate                        |      0.95% |      0.91% |       0.60% |      1.55%
    mpki                             |       3.82 |       5.25 |        2.83 |       7.14
  Cache L2                           |            |            |             |           
    num cache accesses               |    3280585 |    3741775 |     3172349 |    2051435
    num cache misses                 |    1066107 |    2292881 |     1783395 |    1519369
    miss rate                        |     32.50% |     61.28% |      56.22% |     74.06%
    mpki                             |       2.27 |       3.25 |        1.72 |       6.08
  Cache L3                           |            |            |             |           
    num cache accesses               |    1155808 |    2301126 |     1786239 |    1816562
    num cache misses                 |     758952 |    1386241 |      398478 |     869503
    miss rate                        |     65.66% |     60.24% |      22.31% |     47.87%
    mpki                             |       1.62 |       1.97 |        0.38 |       3.48
DRAM summary                         |            |            |             |           
  num dram accesses                  |    5519913 |          0 |           0 |          0
  average dram access latency (ns)   |     338.01 |        inf |         inf |        inf
  average dram queueing delay        |     197.97 |       0.00 |        0.00 |       0.00
  average dram bandwidth utilization |     83.00% |      0.00% |       0.00% |      0.00%
Coherency Traffic                    |            |            |             |           
  num loads from dram                |          0 |          0 |           0 |          0
  num loads from dram cache          |          0 |          0 |           0 |          0
  num loads from remote cache        |          0 |          0 |           0 |          0
