                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1506506931 |  1061125066 |   998053294 |   375309818 |  1522279876 |   249999973 |  1524599020 |   736360259
  Cycles                             |  1165021652 |  1165021500 |  1165021500 |  1165021802 |  1165021501 |  1165019685 |  1165021816 |  1165021800
  IPC                                |        1.29 |        0.91 |        0.86 |        0.32 |        1.31 |        0.21 |        1.31 |        0.63
  Time (ns)                          |   388340551 |   388340500 |   388340500 |   388340601 |   388340501 |   388339895 |   388340606 |   388340600
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    85634333 |   162051905 |    18390643 |     7116024 |   135470408 |    40600608 |   122591700 |    44756522
  num incorrect                      |    14492782 |    41684946 |     2815953 |     9891053 |    22631234 |     2521753 |    20601312 |    26933658
  misprediction rate                 |      14.47% |      20.46% |      13.28% |      58.16% |      14.31% |       5.85% |      14.39% |      37.57%
  mpki                               |        9.62 |       39.28 |        2.82 |       26.35 |       14.87 |       10.09 |       13.51 |       36.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   168979865 |   138091335 |    94951672 |    41331145 |   172817897 |    41868591 |   223335722 |    87868897
    num misses                       |          56 |          19 |          73 |          14 |         593 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   708549577 |   357040498 |   507547325 |   138306968 |   636242867 |    75636447 |   730926551 |   338531148
    num misses                       |      455855 |     1582629 |     1117212 |      990740 |      331966 |       88470 |     4080261 |     2324306
    miss rate                        |       0.06% |       0.44% |       0.22% |       0.72% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.49 |        1.12 |        2.64 |        0.22 |        0.35 |        2.68 |        3.16
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      455911 |     1582648 |     1117285 |      990754 |      332559 |       88474 |     4080326 |     2324316
    num misses                       |       72194 |      330966 |       15295 |      990743 |       10716 |       88474 |       26085 |     1848278
    miss rate                        |      15.84% |      20.91% |       1.37% |     100.00% |       3.22% |     100.00% |       0.64% |      79.52%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.64 |        0.01 |        0.35 |        0.02 |        2.51
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   168979865 |   138091335 |    94951672 |    41331145 |   172817897 |    41868591 |   223335722 |    87868897
    num cache misses                 |      278799 |      508414 |       21517 |        8523 |     2084853 |        1956 |     6614223 |       20081
    miss rate                        |       0.16% |       0.37% |       0.02% |       0.02% |       1.21% |       0.00% |       2.96% |       0.02%
    mpki                             |        0.19 |        0.48 |        0.02 |        0.02 |        1.37 |        0.01 |        4.34 |        0.03
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   708549577 |   357040498 |   507547325 |   138306968 |   636242867 |    75636447 |   730926551 |   338531148
    num cache misses                 |     4245968 |     1370678 |     7762620 |    10632090 |     5796706 |     5660890 |    24139501 |     5211302
    miss rate                        |       0.60% |       0.38% |       1.53% |       7.69% |       0.91% |       7.48% |       3.30% |       1.54%
    mpki                             |        2.82 |        1.29 |        7.78 |       28.33 |        3.81 |       22.64 |       15.83 |        7.08
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4534263 |     2183504 |     8079687 |    12050251 |     7922131 |     7682540 |    30771244 |     5669734
    num cache misses                 |     2355047 |      585505 |     1514407 |    10640525 |      830912 |     5662846 |      407445 |     3471936
    miss rate                        |      51.94% |      26.81% |      18.74% |      88.30% |      10.49% |      73.71% |       1.32% |      61.24%
    mpki                             |        1.56 |        0.55 |        1.52 |       28.35 |        0.55 |       22.65 |        0.27 |        4.71
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2387970 |      896755 |     1813203 |    12050163 |      879464 |     7682540 |      427781 |     4067847
    num cache misses                 |     1514431 |      553844 |     1113329 |    10630362 |      679912 |     5660401 |      403249 |     1548195
    miss rate                        |      63.42% |      61.76% |      61.40% |      88.22% |      77.31% |      73.68% |      94.27% |      38.06%
    mpki                             |        1.01 |        0.52 |        1.12 |       28.32 |        0.45 |       22.64 |        0.26 |        2.10
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    31502197 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      156.77 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       46.76 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      81.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
