                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   371188938 |  2314061998 |   269437968 |   374020669 |   249999973 |  1278792858 |   630409290 |   253614434 |  4367542547 |   603445136 |  1469383573 |   471214588 |  4396302662 |  1287066893 |  2318846173 |  4665993810
  Cycles                             |  3539427747 |  3539427693 |  3539428494 |  3539427300 |  3539423107 |  3539427252 |  3539428718 |  3539428999 |  3539427216 |  3539427815 |  3539427457 |  3539427300 |  3539427059 |  3539427514 |  3539427253 |  3539427300
  IPC                                |        0.10 |        0.65 |        0.08 |        0.11 |        0.07 |        0.36 |        0.18 |        0.07 |        1.23 |        0.17 |        0.42 |        0.13 |        1.24 |        0.36 |        0.66 |        1.32
  Time (ns)                          |  1179809249 |  1179809231 |  1179809498 |  1179809100 |  1179807703 |  1179809084 |  1179809573 |  1179809667 |  1179809072 |  1179809272 |  1179809153 |  1179809100 |  1179809020 |  1179809172 |  1179809085 |  1179809100
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    29441240 |   427062598 |    46187795 |     7101603 |    40600608 |    77734839 |    38668439 |    34888544 |   191881337 |    18659174 |   159895084 |     4250303 |   353586531 |     1675570 |   131952377 |   619983546
  num incorrect                      |     2407669 |    29134424 |     4112880 |     9867981 |     2521753 |    46776939 |     1370338 |     4788789 |    10904852 |     8926635 |    24449666 |       28408 |    59376885 |       28396 |    22353245 |    62846886
  misprediction rate                 |       7.56% |       6.39% |       8.18% |      58.15% |       5.85% |      37.57% |       3.42% |      12.07% |       5.38% |      32.36% |      13.26% |       0.66% |      14.38% |       1.67% |      14.49% |       9.20%
  mpki                               |        6.49 |       12.59 |       15.26 |       26.38 |       10.09 |       36.58 |        2.17 |       18.88 |        2.50 |       14.79 |       16.64 |        0.06 |       13.51 |        0.02 |        9.64 |       13.47
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31379928 |   379449822 |    31444899 |    41218666 |    41868591 |   152630847 |    60048167 |    44433548 |   416720916 |    46903204 |   172408860 |    41645057 |   644049267 |   147431559 |   260439042 |   700370265
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        3061
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   102202142 |   754155519 |    93160954 |   137934924 |    75636447 |   587982037 |   210089702 |   118170536 |  1331581424 |   270954344 |   654337549 |   127973715 |  2107828078 |   962778423 |  1090190551 |  1823412675
    num misses                       |      500097 |          23 |     1547733 |      989196 |       88470 |     4044392 |     1721852 |     4608506 |      417116 |      276073 |     6737098 |      227121 |    11765574 |    34729195 |      704484 |      565072
    miss rate                        |       0.49% |       0.00% |       1.66% |       0.72% |       0.12% |       0.69% |       0.82% |       3.90% |       0.03% |       0.10% |       1.03% |       0.18% |       0.56% |       3.61% |       0.06% |       0.03%
    mpki                             |        1.35 |        0.00 |        5.74 |        2.64 |        0.35 |        3.16 |        2.73 |       18.17 |        0.10 |        0.46 |        4.58 |        0.48 |        2.68 |       26.98 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      500139 |          62 |     1547775 |      989210 |       88474 |     4044402 |     1721874 |     4608590 |      417124 |      276076 |     6737108 |      227124 |    11765639 |    34729201 |      704540 |      568133
    num misses                       |      157655 |          62 |      425668 |      989199 |       88474 |     3215004 |      156086 |     1380666 |       10525 |      184387 |      594219 |      226947 |       74623 |    24760252 |      111055 |       16691
    miss rate                        |      31.52% |     100.00% |      27.50% |     100.00% |     100.00% |      79.49% |       9.06% |      29.96% |       2.52% |      66.79% |       8.82% |      99.92% |       0.63% |      71.30% |      15.76% |       2.94%
    mpki                             |        0.42 |        0.00 |        1.58 |        2.64 |        0.35 |        2.51 |        0.25 |        5.44 |        0.00 |        0.31 |        0.40 |        0.48 |        0.02 |       19.24 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
