                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1994832026 |   7775101027 |   8664221182 |   3398193350 |   4322390774 |    249999989 |   7875186854 |   7494895073 |    837215047 |   1289459495 |   5226975397 |    896238300 |   3723642324 |   1270944174 |   4471554394 |   2227229664
  Cycles                             |  11062818268 |  11062818438 |  11062817550 |  11062817550 |  11062819104 |  11062811970 |  11062817560 |  11062817550 |  11062818805 |  11062817954 |  11062819130 |  11062818508 |  11062820193 |  11062818779 |  11062819365 |  11062818904
  IPC                                |         0.18 |         0.70 |         0.78 |         0.31 |         0.39 |         0.02 |         0.71 |         0.68 |         0.08 |         0.12 |         0.47 |         0.08 |         0.34 |         0.11 |         0.40 |         0.20
  Time (ns)                          |   3687606089 |   3687606146 |   3687605850 |   3687605850 |   3687606368 |   3687603990 |   3687605853 |   3687605850 |   3687606268 |   3687605985 |   3687606377 |   3687606169 |   3687606731 |   3687606260 |   3687606455 |   3687606301
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     67802118 |    358052244 |   1324762290 |     77884664 |    262763362 |     43244780 |   1453369979 |    138120319 |    136392773 |    102188958 |    566961203 |    123185291 |    566830952 |     24831295 |      5830450 |    137813050
  num incorrect                      |     31658003 |      2979813 |    339411932 |      1387671 |    158118464 |     11689069 |     99147388 |     21070805 |      8728947 |      8354478 |     86665609 |     16934516 |    121789753 |     34257259 |        98808 |      4750020
  misprediction rate                 |       31.83% |        0.83% |       20.40% |        1.75% |       37.57% |       21.28% |        6.39% |       13.24% |        6.01% |        7.56% |       13.26% |       12.09% |       17.69% |       57.98% |        1.67% |        3.33%
  mpki                               |        15.87 |         0.38 |        39.17 |         0.41 |        36.58 |        46.76 |        12.59 |         2.81 |        10.43 |         6.48 |        16.58 |        18.90 |        32.71 |        26.95 |         0.02 |         2.13
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    156461901 |    594834170 |   1127216159 |    304199171 |    515951555 |     23761816 |   1291334361 |    712995959 |    139263284 |    108190040 |    615313141 |    157003606 |    514172828 |    140574280 |    512183307 |    211618771
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          176 |            4 |           42 |           10 |          107 |          661 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    861162878 |   4474045101 |   2916590846 |   1336973293 |   1987338815 |     88558906 |   2566513485 |   3809233303 |    256590830 |    354842121 |   2343755706 |    417626335 |   1444920751 |    476905275 |   3344995686 |    739279930
    num misses                       |       894020 |       603108 |     12904812 |       706741 |     13666218 |     21159665 |           23 |      8423218 |       300288 |      1733357 |     23581198 |     16250518 |      7680184 |      3355220 |    120651981 |      5936882
    miss rate                        |        0.10% |        0.01% |        0.44% |        0.05% |        0.69% |       23.89% |        0.00% |        0.22% |        0.12% |        0.49% |        1.01% |        3.89% |        0.53% |        0.70% |        3.61% |        0.80%
    mpki                             |         0.45 |         0.08 |         1.49 |         0.21 |         3.16 |        84.64 |         0.00 |         1.12 |         0.36 |         1.34 |         4.51 |        18.13 |         2.06 |         2.64 |        26.98 |         2.67
