                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999909 |  992201751 |  558216218 |  995947611
  Cycles                             |  597950678 |  597953383 |  597953100 |  597953100
  IPC                                |       0.42 |       1.66 |       0.93 |       1.67
  Time (ns)                          |  199316893 |  199317794 |  199317700 |  199317700
Branch predictor stats               |            |            |            |           
  num correct                        |    2271023 |   45688580 |   28825204 |   66345861
  num incorrect                      |      15217 |     380062 |   21668162 |   11385253
  misprediction rate                 |      0.67% |      0.82% |     42.91% |     14.65%
  mpki                               |       0.06 |       0.38 |      38.82 |      11.43
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   22095385 |   75905398 |   44655920 |  120850994
    num misses                       |          3 |         43 |         52 |         18
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   68115827 |  570948397 |  163344944 |  419953996
    num misses                       |     121838 |      76826 |       9158 |    2981218
    miss rate                        |      0.18% |      0.01% |      0.01% |      0.71%
    mpki                             |       0.49 |       0.08 |       0.02 |       2.99
  L2 TLB                             |            |            |            |           
    num accesses                     |     121841 |      76869 |       9210 |    2981236
    num misses                       |     121749 |      22456 |       8269 |      22919
    miss rate                        |     99.92% |     29.21% |     89.78% |      0.77%
    mpki                             |       0.49 |       0.02 |       0.01 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   22095385 |   75905398 |   44655920 |  120850994
    num cache misses                 |      40055 |      36567 |      24656 |    1020932
    miss rate                        |      0.18% |      0.05% |      0.06% |      0.84%
    mpki                             |       0.16 |       0.04 |       0.04 |       1.03
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   68115827 |  570948397 |  163344944 |  419953996
    num cache misses                 |   12854928 |    5149176 |     581649 |    1966618
    miss rate                        |     18.87% |      0.90% |      0.36% |      0.47%
    mpki                             |      51.42 |       5.19 |       1.04 |       1.97
  Cache L2                           |            |            |            |           
    num cache accesses               |   12895784 |    5189861 |     646293 |    3010674
    num cache misses                 |    7834317 |    2793170 |     590020 |     164789
    miss rate                        |     60.75% |     53.82% |     91.29% |      5.47%
    mpki                             |      31.34 |       2.82 |       1.06 |       0.17
  Cache L3                           |            |            |            |           
    num cache accesses               |    7835118 |    2798525 |     630809 |     188469
    num cache misses                 |    7764533 |     933527 |     589987 |     164085
    miss rate                        |     99.10% |     33.36% |     93.53% |     87.06%
    mpki                             |      31.06 |       0.94 |       1.06 |       0.16
DRAM summary                         |            |            |            |           
  num dram accesses                  |   16571570 |          0 |          0 |          0
  average dram access latency (ns)   |     145.28 |        inf |        inf |        inf
  average dram queueing delay        |      35.27 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     83.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
