                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1344287706 |  2393016520 |  2019749662 |  1663725986 |   954436374 |   577967936 |  1463200481 |   288946995 |  2328017024 |   582133352 |  2233916300 |   830531611 |  1453809997 |  2758034732 |  1459296517
  Cycles                             |  1631618355 |  1631620620 |  1631620620 |  1631620620 |  1631620620 |  1631620973 |  1631620620 |  1631620620 |  1631621215 |  1631620620 |  1631620646 |  1631620620 |  1631620977 |  1631621030 |  1631620620 |  1631621113
  IPC                                |        0.15 |        0.82 |        1.47 |        1.24 |        1.02 |        0.58 |        0.35 |        0.90 |        0.18 |        1.43 |        0.36 |        1.37 |        0.51 |        0.89 |        1.69 |        0.89
  Time (ns)                          |   543872785 |   543873540 |   543873540 |   543873540 |   543873540 |   543873658 |   543873540 |   543873540 |   543873738 |   543873540 |   543873549 |   543873540 |   543873659 |   543873677 |   543873540 |   543873704
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    70760411 |   212388273 |    93007091 |    95506464 |    58004223 |    31243605 |   223814257 |    48192853 |   102148243 |    35828024 |   179611056 |    19061019 |    26773547 |   183687610 |   220097902
  num incorrect                      |     4720676 |    51679643 |    35535735 |      773661 |    16192801 |    34905137 |      730923 |    57315165 |     4455159 |     5806567 |     1142216 |    30172441 |      338001 |     3987008 |    31535288 |    24718871
  misprediction rate                 |      12.07% |      42.21% |      14.33% |       0.82% |      14.50% |      37.57% |       2.29% |      20.39% |       8.46% |       5.38% |       3.09% |      14.38% |       1.74% |      12.96% |      14.65% |      10.10%
  mpki                               |       18.88 |       38.44 |       14.85 |        0.38 |        9.73 |       36.57 |        1.26 |       39.17 |       15.42 |        2.49 |        1.96 |       13.51 |        0.41 |        2.74 |       11.43 |       16.94
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   108413685 |   271751564 |   154517320 |   187393113 |   113863277 |    58440107 |   190324201 |    33640520 |   222234535 |    55379054 |   327233308 |    75027901 |   138418147 |   334646393 |   233618540
    num misses                       |          84 |          52 |         882 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          78 |          18 |        8721
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   394710702 |  1000925015 |  1162230524 |   779882590 |   438851033 |   201220363 |   492419458 |   102157462 |   710271359 |   192019926 |  1070999659 |   325170105 |   740944922 |  1162906250 |   587693165
    num misses                       |     4543419 |       22686 |      531085 |      156364 |      504096 |     3007261 |      298436 |     2176276 |     1834660 |      221364 |     1673792 |     5973914 |      166849 |     1663978 |     8261789 |     3296298
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.69% |       0.15% |       0.44% |       1.80% |       0.03% |       0.87% |       0.56% |       0.05% |       0.22% |       0.71% |       0.56%
