                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   845346387 |   249999981 |   409697501 |  2895565471 |  1988561602 |  1078730842 |  3247280803 |  4338488991
  Cycles                             |  3301313932 |  3301311605 |  3301313688 |  3301313293 |  3301313280 |  3301313281 |  3301313273 |  3301313280
  IPC                                |        0.26 |        0.08 |        0.12 |        0.88 |        0.60 |        0.33 |        0.98 |        1.31
  Time (ns)                          |  1100437978 |  1100437202 |  1100437896 |  1100437765 |  1100437760 |  1100437761 |  1100437758 |  1100437760
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     7666073 |    58565837 |    67662456 |   442737362 |     2584520 |    66626543 |   149539496 |   348936020
  num incorrect                      |       51334 |     6500447 |     4284243 |   113486619 |       43800 |     2199130 |     1244587 |    58622360
  misprediction rate                 |       0.67% |       9.99% |       5.95% |      20.40% |       1.67% |       3.20% |       0.83% |      14.38%
  mpki                               |        0.06 |       26.00 |       10.46 |       39.19 |        0.02 |        2.04 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    74712251 |    21135842 |    68595820 |   376747900 |   227799115 |   102516586 |   248431432 |   635581552
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   230145513 |    86633855 |   125221967 |   974590485 |  1487482332 |   356529531 |  1868594301 |  2080267402
    num misses                       |      410896 |     1331688 |      148885 |     4309231 |    53522303 |     2978888 |      251982 |    11603742
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.60% |       0.84% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       26.92 |        2.76 |        0.08 |        2.67
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      410899 |     1349129 |      148889 |     4309250 |    53522309 |     2978910 |      252025 |    11603807
    num misses                       |      410587 |     1140466 |      148889 |      902780 |    38200193 |      279029 |       72372 |       74071
    miss rate                        |      99.92% |      84.53% |     100.00% |      20.95% |      71.37% |       9.37% |      28.72% |       0.64%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.21 |        0.26 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    74712251 |    21135842 |    68595820 |   376747900 |   227799115 |   102516586 |   248431432 |   635581552
    num cache misses                 |      580492 |      402867 |       11472 |     1920478 |      957753 |      673155 |      224759 |    21075148
    miss rate                        |       0.78% |       1.91% |       0.02% |       0.51% |       0.42% |       0.66% |       0.09% |       3.32%
    mpki                             |        0.69 |        1.61 |        0.03 |        0.66 |        0.48 |        0.62 |        0.07 |        4.86
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   230145513 |    86633855 |   125221967 |   974590485 |  1487482332 |   356529531 |  1868594301 |  2080267402
    num cache misses                 |    43408140 |     7451620 |     9531299 |     4002277 |    16352234 |    21084308 |    17568189 |    70112288
    miss rate                        |      18.86% |       8.60% |       7.61% |       0.41% |       1.10% |       5.91% |       0.94% |       3.37%
    mpki                             |       51.35 |       29.81 |       23.26 |        1.38 |        8.22 |       19.55 |        5.41 |       16.16
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    43988640 |     7873322 |    12826176 |     6704013 |    17310634 |    23265827 |    17814833 |    91215358
    num cache misses                 |    28587447 |     7525842 |     9542771 |     2663510 |    12085982 |    10067832 |    12297373 |    14304152
    miss rate                        |      64.99% |      95.59% |      74.40% |      39.73% |      69.82% |      43.27% |      69.03% |      15.68%
    mpki                             |       33.82 |       30.10 |       23.29 |        0.92 |        6.08 |        9.33 |        3.79 |        3.30
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    28587455 |     7545244 |    12826176 |     3457893 |    12086895 |    11579612 |    12320841 |    14338234
    num cache misses                 |    25924984 |     7261827 |     9525426 |     1148089 |    10515143 |     5600146 |     7306998 |      583844
    miss rate                        |      90.69% |      96.24% |      74.27% |      33.20% |      87.00% |      48.36% |      59.31% |       4.07%
    mpki                             |       30.67 |       29.05 |       23.25 |        0.40 |        5.29 |        5.19 |        2.25 |        0.13
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   104057212 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      263.38 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      153.37 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
