                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3006434811 |   803547227 |  6504952126 |  3365483996 |  3996742471 |   529500166 |  2401943298 |   249999989
  Cycles                             |  3390724201 |  3390724391 |  3390724124 |  3390724209 |  3390724200 |  3390724274 |  3390724545 |  3390720428
  IPC                                |        0.89 |        0.24 |        1.92 |        0.99 |        1.18 |        0.16 |        0.71 |        0.07
  Time (ns)                          |  1130241400 |  1130241464 |  1130241375 |  1130241403 |  1130241400 |  1130241425 |  1130241515 |  1130240143
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   459569327 |   110517863 |  1200491632 |   180731583 |   602813532 |   124082951 |   365459508 |    43244780
  num incorrect                      |   117801650 |    15155659 |    81895967 |   128018220 |    67736081 |    13774560 |    78661316 |    11689069
  misprediction rate                 |      20.40% |      12.06% |       6.39% |      41.46% |      10.10% |       9.99% |      17.71% |      21.28%
  mpki                               |       39.18 |       18.86 |       12.59 |       38.04 |       16.95 |       26.01 |       32.75 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   391129807 |   140780335 |  1066648029 |   273759293 |   639889550 |    44737031 |   331350954 |    23761816
    num misses                       |          19 |         100 |          39 |          52 |       23274 |       36558 |         464 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1012075422 |   374494942 |  2119951052 |   991725061 |  1609509728 |   183449511 |   932153658 |    88558906
    num misses                       |     4481991 |    14576069 |          23 |       58961 |     8963734 |     2812991 |     4939588 |    21159643
    miss rate                        |       0.44% |       3.89% |       0.00% |       0.01% |       0.56% |       1.53% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.14 |        0.00 |        0.02 |        2.24 |        5.31 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4482010 |    14576169 |          62 |       59013 |     8987008 |     2849549 |     4940052 |    21159646
    num misses                       |      938503 |     4375763 |          62 |       52575 |     1276588 |     2410188 |      467415 |    10898348
    miss rate                        |      20.94% |      30.02% |     100.00% |      89.09% |      14.20% |      84.58% |       9.46% |      51.51%
    mpki                             |        0.31 |        5.45 |        0.00 |        0.02 |        0.32 |        4.55 |        0.19 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   391129807 |   140780335 |  1066648029 |   273759293 |   639889550 |    44737031 |   331350954 |    23761816
    num cache misses                 |     1717033 |     1568506 |    10084683 |       63339 |    10723045 |      716451 |    18803590 |       34498
    miss rate                        |       0.44% |       1.11% |       0.95% |       0.02% |       1.68% |       1.60% |       5.67% |       0.15%
    mpki                             |        0.57 |        1.95 |        1.55 |        0.02 |        2.68 |        1.35 |        7.83 |        0.14
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1012075422 |   374494942 |  2119951052 |   991725061 |  1609509728 |   183449511 |   932153658 |    88558906
    num cache misses                 |     4108787 |    20871350 |       72122 |     3592829 |    14224004 |    15686329 |    20835633 |    28773906
    miss rate                        |       0.41% |       5.57% |       0.00% |       0.36% |       0.88% |       8.55% |       2.24% |      32.49%
    mpki                             |        1.37 |       25.97 |        0.01 |        1.07 |        3.56 |       29.62 |        8.67 |      115.10
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6751879 |    27018671 |    10169378 |     3765769 |    25383541 |    16439604 |    40564618 |    32305314
    num cache misses                 |     2212436 |    16222274 |      246635 |     3524698 |     4928732 |    15440636 |     6045744 |    19207436
    miss rate                        |      32.77% |      60.04% |       2.43% |      93.60% |      19.42% |      93.92% |      14.90% |      59.46%
    mpki                             |        0.74 |       20.19 |        0.04 |        1.05 |        1.23 |       29.16 |        2.52 |       76.83
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3161829 |    20829406 |      259208 |     3636544 |     5374657 |    15479313 |     6986868 |    22795123
    num cache misses                 |     2209782 |    15392150 |      246291 |     3517842 |     3824902 |    14241357 |     4860731 |    17494425
    miss rate                        |      69.89% |      73.90% |      95.02% |      96.74% |      71.17% |      92.00% |      69.57% |      76.75%
    mpki                             |        0.74 |       19.16 |        0.04 |        1.05 |        0.96 |       26.90 |        2.02 |       69.98
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    78599935 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      127.59 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       17.58 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      69.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
