                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   968804802 |  1075298201 |  2131855254 |  1127612107 |  3391165453 |   440895202 |  4981698349 |  2052648016 |  7286835323 |   458461461 |  8374281388 |  3564722345 |   249999981 |  1713944378 |  1717861425 |  6045331151
  Cycles                             |  4411373722 |  4411373003 |  4411373733 |  4411373980 |  4411372871 |  4411373818 |  4411373965 |  4411374019 |  4411373663 |  4411373453 |  4411372911 |  4411373536 |  4411368466 |  4411374417 |  4411374512 |  4411373986
  IPC                                |        0.22 |        0.24 |        0.48 |        0.26 |        0.77 |        0.10 |        1.13 |        0.47 |        1.65 |        0.10 |        1.90 |        0.81 |        0.06 |        0.39 |        0.39 |        1.37
  Time (ns)                          |  1470457908 |  1470457668 |  1470457911 |  1470457994 |  1470457624 |  1470457940 |  1470457989 |  1470458007 |  1470457888 |  1470457818 |  1470457637 |  1470457846 |  1470456156 |  1470458139 |  1470458171 |  1470457996
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    58880542 |    35247146 |     2777206 |    69490753 |   193948582 |    60626214 |   219989684 |    40119283 |  1344789688 |    76099329 |   663854270 |   164153030 |    58565837 |    39361285 |   260660176 |   402520377
  num incorrect                      |    35433828 |    16607322 |       47066 |     2409060 |    32809329 |     8346189 |    12480139 |     6063990 |    91740384 |     4647478 |    54291246 |     1365040 |     6500447 |      701573 |    56643425 |    69142848
  misprediction rate                 |      37.57% |      32.03% |       1.67% |       3.35% |      14.47% |      12.10% |       5.37% |      13.13% |       6.39% |       5.76% |       7.56% |       0.82% |       9.99% |       1.75% |      17.85% |      14.66%
  mpki                               |       36.57 |       15.44 |        0.02 |        2.14 |        9.67 |       18.93 |        2.51 |        2.95 |       12.59 |       10.14 |        6.48 |        0.38 |       26.00 |        0.41 |       32.97 |       11.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   115590988 |    83961729 |   244195441 |   107246698 |   381420257 |    77227806 |   474451843 |   196120114 |  1194859953 |    77395941 |   701197724 |   272713973 |    21135842 |   153347643 |   238079075 |   733490826
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |          90 |          39 |           4 |          42 |          43 |       17441 |           4 |         356 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   445422072 |   471534923 |  1594732900 |   374561964 |  1591996110 |   205467411 |  1514472396 |  1041385683 |  2374772604 |   138603814 |  2304774320 |  2051262883 |    86633855 |   674017989 |   666723689 |  2549005824
    num misses                       |     3055645 |      485746 |    57574457 |     3041122 |     1026498 |     7994352 |      485081 |     2350298 |          23 |      166079 |    11263850 |      275881 |     1331695 |      357591 |     3545098 |    18115420
    miss rate                        |       0.69% |       0.10% |       3.61% |       0.81% |       0.06% |       3.89% |       0.03% |       0.23% |       0.00% |       0.12% |       0.49% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.15 |        0.45 |       27.01 |        2.70 |        0.30 |       18.13 |        0.10 |        1.15 |        0.00 |        0.36 |        1.35 |        0.08 |        5.33 |        0.21 |        2.06 |        3.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     3055655 |      485749 |    57574463 |     3041144 |     1026554 |     7994444 |      485089 |     2350388 |          62 |      166083 |    11263892 |      275924 |     1349136 |      357595 |     3545454 |    18115438
    num misses                       |     2428547 |      329315 |    41126823 |      286440 |      161809 |     2387057 |       12124 |       32605 |          62 |      166083 |     3504721 |       79879 |     1140459 |      187646 |      335289 |      138653
    miss rate                        |      79.48% |      67.80% |      71.43% |       9.42% |      15.76% |      29.86% |       2.50% |       1.39% |     100.00% |     100.00% |      31.11% |      28.95% |      84.53% |      52.47% |       9.46% |       0.77%
    mpki                             |        2.51 |        0.31 |       19.29 |        0.25 |        0.05 |        5.41 |        0.00 |        0.02 |        0.00 |        0.36 |        0.42 |        0.02 |        4.56 |        0.11 |        0.20 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   115590988 |    83961729 |   244195441 |   107246698 |   381420257 |    77227806 |   474451843 |   196120114 |  1194859953 |    77395941 |   701197724 |   272713973 |    21135842 |   153347643 |   238079075 |   733490826
    num cache misses                 |       66537 |      124387 |     1085227 |      730581 |     1160435 |     1752617 |      132852 |      398336 |    11639757 |       13203 |     1328692 |      246002 |      407924 |      229272 |    14041750 |     6765483
    miss rate                        |       0.06% |       0.15% |       0.44% |       0.68% |       0.30% |       2.27% |       0.03% |       0.20% |       0.97% |       0.02% |       0.19% |       0.09% |       1.93% |       0.15% |       5.90% |       0.92%
    mpki                             |        0.07 |        0.12 |        0.51 |        0.65 |        0.34 |        3.98 |        0.03 |        0.19 |        1.60 |        0.03 |        0.16 |        0.07 |        1.63 |        0.13 |        8.17 |        1.12
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   445422072 |   471534923 |  1594732900 |   374561964 |  1591996110 |   205467411 |  1514472396 |  1041385683 |  2374772604 |   138603814 |  2304774320 |  2051262883 |    86633855 |   674017989 |   666723689 |  2549005824
    num cache misses                 |     6964532 |    23851439 |    17558568 |    21652363 |     9812051 |    11768274 |    40444695 |    16492016 |      214476 |    10632248 |   123281725 |    19287804 |     7455701 |    17443398 |    14769792 |    12545256
    miss rate                        |       1.56% |       5.06% |       1.10% |       5.78% |       0.62% |       5.73% |       2.67% |       1.58% |       0.01% |       7.67% |       5.35% |       0.94% |       8.61% |       2.59% |       2.22% |       0.49%
