                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  422787612 |  434275043 |  249999883 |  355719631
  Cycles                             |  238781406 |  238781429 |  238778925 |  238781410
  IPC                                |       1.77 |       1.82 |       1.05 |       1.49
  Time (ns)                          |   79593802 |   79593810 |   79592975 |   79593803
Branch predictor stats               |            |            |            |           
  num correct                        |   78026468 |   54691207 |   13678195 |   28643008
  num incorrect                      |    5323474 |    6013625 |    9414386 |    4796842
  misprediction rate                 |      6.39% |      9.91% |     40.77% |     14.34%
  mpki                               |      12.59 |      13.85 |      37.66 |      13.48
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   69329020 |   67020439 |   20500819 |   52129625
    num misses                       |         39 |        358 |         52 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  137791719 |  175692317 |   73920987 |  170534811
    num misses                       |         23 |      54648 |       4511 |     956140
    miss rate                        |      0.00% |      0.03% |      0.01% |      0.56%
    mpki                             |       0.00 |       0.13 |       0.02 |       2.69
  L2 TLB                             |            |            |            |           
    num accesses                     |         62 |      55006 |       4563 |     956205
    num misses                       |         62 |       1798 |       4160 |       6068
    miss rate                        |    100.00% |      3.27% |     91.17% |      0.63%
    mpki                             |       0.00 |       0.00 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   69329020 |   67020439 |   20500819 |   52129625
    num cache misses                 |     698810 |    1392943 |       2115 |    1517228
    miss rate                        |      1.01% |      2.08% |      0.01% |      2.91%
    mpki                             |       1.65 |       3.21 |       0.01 |       4.27
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  137791719 |  175692317 |   73920987 |  170534811
    num cache misses                 |      29847 |    1434692 |     268818 |    5676622
    miss rate                        |      0.02% |      0.82% |      0.36% |      3.33%
    mpki                             |       0.07 |       3.30 |       1.08 |      15.96
  Cache L2                           |            |            |            |           
    num cache accesses               |     732639 |    2830873 |     273882 |    7194529
    num cache misses                 |      90855 |      77569 |     261079 |      17585
    miss rate                        |     12.40% |      2.74% |     95.33% |      0.24%
    mpki                             |       0.21 |       0.18 |       1.04 |       0.05
  Cache L3                           |            |            |            |           
    num cache accesses               |      94839 |      81507 |     264154 |      18422
    num cache misses                 |      90022 |      42899 |     260693 |      17151
    miss rate                        |     94.92% |     52.63% |     98.69% |     93.10%
    mpki                             |       0.21 |       0.10 |       1.04 |       0.05
DRAM summary                         |            |            |            |           
  num dram accesses                  |     620805 |          0 |          0 |          0
  average dram access latency (ns)   |     111.76 |        inf |        inf |        inf
  average dram queueing delay        |       1.75 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      7.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
