                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1977566211 |   6614181853 |   7814765492 |   3262939812 |   3833307980 |    249999989 |  19492531968 |   5210946361 |    844917085 |   1270880223 |   4710563678 |    870211938 |   3473949846 |   1255970469 |   4258583606 |   2152081692
  Cycles                             |  10785321834 |  10785321645 |  10785321793 |  10785321932 |  10785321648 |  10785306462 |  10785321664 |  10785321649 |  10785322026 |  10785321802 |  10785321727 |  10785321809 |  10785322472 |  10785321658 |  10785321627 |  10785321778
  IPC                                |         0.18 |         0.61 |         0.72 |         0.30 |         0.36 |         0.02 |         1.81 |         0.48 |         0.08 |         0.12 |         0.44 |         0.08 |         0.32 |         0.12 |         0.39 |         0.20
  Time (ns)                          |   3595107278 |   3595107215 |   3595107265 |   3595107311 |   3595107216 |   3595102154 |   3595107222 |   3595107217 |   3595107342 |   3595107268 |   3595107243 |   3595107270 |   3595107491 |   3595107220 |   3595107209 |   3595107260
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     66219963 |    304581764 |   1194606757 |     75221617 |    233023261 |     43244780 |   3597354810 |     95954893 |    137746535 |    100737549 |    512163627 |    119617358 |    528716908 |     24440676 |      5551628 |    132894119
  num incorrect                      |     31015253 |      2532969 |    306242753 |      1341695 |    140221105 |     11689069 |    245406169 |     14550243 |      8768385 |      8236737 |     78121647 |     16436756 |    113676504 |     33606226 |        94082 |      4692746
  misprediction rate                 |       31.90% |        0.82% |       20.40% |        1.75% |       37.57% |       21.28% |        6.39% |       13.17% |        5.98% |        7.56% |       13.23% |       12.08% |       17.70% |       57.89% |        1.67% |        3.41%
  mpki                               |        15.68 |         0.38 |        39.19 |         0.41 |        36.58 |        46.76 |        12.59 |         2.79 |        10.38 |         6.48 |        16.58 |        18.89 |        32.72 |        26.76 |         0.02 |         2.18
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    155792918 |    506009616 |   1016697818 |    291592920 |    457550737 |     23761816 |   3196282962 |    495845922 |    140656484 |    106506006 |    554483462 |    152467893 |    479793869 |    138490976 |    487792349 |    204507892
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          138 |            4 |           42 |           10 |          105 |          623 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    857677246 |   3806025581 |   2630566953 |   1281405720 |   1762550232 |     88558906 |   6352573914 |   2650635850 |    258700349 |    349831515 |   2110828328 |    405480074 |   1348139016 |    470590266 |   3185669226 |    714981947
    num misses                       |       886576 |       512664 |     11646644 |       683977 |     12114835 |     21159550 |           23 |      5884282 |       303009 |      1708913 |     21334640 |     15785411 |      7167857 |      3322668 |    114889675 |      5692129
    miss rate                        |        0.10% |        0.01% |        0.44% |        0.05% |        0.69% |       23.89% |        0.00% |        0.22% |        0.12% |        0.49% |        1.01% |        3.89% |        0.53% |        0.71% |        3.61% |        0.80%
    mpki                             |         0.45 |         0.08 |         1.49 |         0.21 |         3.16 |        84.64 |         0.00 |         1.13 |         0.36 |         1.34 |         4.53 |        18.14 |         2.06 |         2.65 |        26.98 |         2.64
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       886579 |       512707 |     11646663 |       683981 |     12114845 |     21159553 |           62 |      5884420 |       303013 |      1708955 |     21334650 |     15785516 |      7168480 |      3322682 |    114889681 |      5692151
    num misses                       |       605247 |       147813 |      2438448 |       355740 |      9632474 |     10898326 |           62 |        79911 |       303013 |       531973 |      1881669 |      4730520 |       705155 |      3322642 |     81923553 |       551403
    miss rate                        |       68.27% |       28.83% |       20.94% |       52.01% |       79.51% |       51.51% |      100.00% |        1.36% |      100.00% |       31.13% |        8.82% |       29.97% |        9.84% |      100.00% |       71.31% |        9.69%
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.51 |        43.59 |         0.00 |         0.02 |         0.36 |         0.42 |         0.40 |         5.44 |         0.20 |         2.65 |        19.24 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    155792918 |    506009616 |   1016697818 |    291592920 |    457550737 |     23761816 |   3196282962 |    495845922 |    140656484 |    106506006 |    554483462 |    152467893 |    479793869 |    138490976 |    487792349 |    204507892
    num cache misses                 |        59803 |       246738 |      3673650 |        97130 |       104537 |        55599 |     30139179 |       114648 |         6260 |       107052 |       101435 |      1833564 |     27293529 |        26240 |       447845 |       269683
    miss rate                        |        0.04% |        0.05% |        0.36% |        0.03% |        0.02% |        0.23% |        0.94% |        0.02% |        0.00% |        0.10% |        0.02% |        1.20% |        5.69% |        0.02% |        0.09% |        0.13%
    mpki                             |         0.03 |         0.04 |         0.47 |         0.03 |         0.03 |         0.22 |         1.55 |         0.02 |         0.01 |         0.08 |         0.02 |         2.11 |         7.86 |         0.02 |         0.11 |         0.13
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    857677246 |   3806025581 |   2630566953 |   1281405720 |   1762550232 |     88558906 |   6352573914 |   2650635850 |    258700349 |    349831515 |   2110828328 |    405480074 |   1348139016 |    470590266 |   3185669226 |    714981947
    num cache misses                 |     43647703 |     34438535 |     10039981 |     33142584 |     27183764 |     28778054 |       227396 |     40625136 |     19388772 |     18644957 |     68234656 |     22541179 |     30455541 |     36623984 |     34819865 |     40482403
    miss rate                        |        5.09% |        0.90% |        0.38% |        2.59% |        1.54% |       32.50% |        0.00% |        1.53% |        7.49% |        5.33% |        3.23% |        5.56% |        2.26% |        7.78% |        1.09% |        5.66%
    mpki                             |        22.07 |         5.21 |         1.28 |        10.16 |         7.09 |       115.11 |         0.01 |         7.80 |        22.95 |        14.67 |        14.49 |        25.90 |         8.77 |        29.16 |         8.18 |        18.81
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     46831180 |     34782234 |     15930692 |     33280060 |     29700426 |     32615035 |     30398065 |     42530694 |     26475143 |     18917893 |     69101195 |     29070248 |     59219300 |     41452963 |     35279523 |     43717242
    num cache misses                 |     38812675 |     19192228 |      4079902 |     22597170 |     18270051 |     20461384 |       661097 |      8238331 |     19395032 |     15906606 |     27174915 |     18543672 |     22186445 |     36649931 |     23467440 |     12107082
    miss rate                        |       82.88% |       55.18% |       25.61% |       67.90% |       61.51% |       62.74% |        2.17% |       19.37% |       73.26% |       84.08% |       39.33% |       63.79% |       37.46% |       88.41% |       66.52% |       27.69%
    mpki                             |        19.63 |         2.90 |         0.52 |         6.93 |         4.77 |        81.85 |         0.03 |         1.58 |        22.95 |        12.52 |         5.77 |        21.31 |         6.39 |        29.18 |         5.51 |         5.63
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     41936349 |     19309006 |      6344893 |     22652127 |     21476679 |     24313729 |       692587 |     10055696 |     26475143 |     16088410 |     28128217 |     23259231 |     23664508 |     41452670 |     23479930 |     15101377
    num cache misses                 |     38734215 |     15621959 |      3880585 |     22485612 |      8243058 |     18006750 |       661029 |      6769983 |     19386338 |     15528141 |     12669255 |     15769667 |      8529418 |     36625949 |     22429923 |     11631634
    miss rate                        |       92.36% |       80.91% |       61.16% |       99.26% |       38.38% |       74.06% |       95.44% |       67.32% |       73.22% |       96.52% |       45.04% |       67.80% |       36.04% |       88.36% |       95.53% |       77.02%
    mpki                             |        19.59 |         2.36 |         0.50 |         6.89 |         2.15 |        72.03 |         0.03 |         1.30 |        22.94 |        12.22 |         2.69 |        18.12 |         2.46 |        29.16 |         5.27 |         5.40
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    347387467 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
