                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  447170490 |  690751582 |  675074024 |  249999984
  Cycles                             |  642313506 |  642313361 |  642313628 |  642310948
  IPC                                |       0.70 |       1.08 |       1.05 |       0.39
  Time (ns)                          |  214104502 |  214104454 |  214104543 |  214103650
Branch predictor stats               |            |            |            |           
  num correct                        |   67563901 |   31801118 |   38775412 |   15199251
  num incorrect                      |    7525237 |     263031 |    6619891 |    9146162
  misprediction rate                 |     10.02% |      0.82% |     14.58% |     37.57%
  mpki                               |      16.83 |       0.38 |       9.81 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   71491292 |   52839611 |   76060330 |   29844534
    num misses                       |       2749 |         43 |         56 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  179295310 |  397485803 |  316425100 |  114926447
    num misses                       |     946781 |      53209 |     200848 |     791203
    miss rate                        |      0.53% |      0.01% |      0.06% |      0.69%
    mpki                             |       2.12 |       0.08 |       0.30 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |     949530 |      53252 |     200904 |     791213
    num misses                       |     138826 |      16178 |      31771 |     629352
    miss rate                        |     14.62% |     30.38% |     15.81% |     79.54%
    mpki                             |       0.31 |       0.02 |       0.05 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   71491292 |   52839611 |   76060330 |   29844534
    num cache misses                 |    1365907 |      39377 |     241316 |      18235
    miss rate                        |      1.91% |      0.07% |      0.32% |      0.06%
    mpki                             |       3.05 |       0.06 |       0.36 |       0.07
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  179295310 |  397485803 |  316425100 |  114926447
    num cache misses                 |    1649412 |    3743254 |    1984917 |    1801454
    miss rate                        |      0.92% |      0.94% |      0.63% |      1.57%
    mpki                             |       3.69 |       5.42 |       2.94 |       7.21
  Cache L2                           |            |            |            |           
    num cache accesses               |    3186735 |    3825331 |    2251941 |    2180645
    num cache misses                 |    1581260 |    2645491 |    1632421 |    1691210
    miss rate                        |     49.62% |     69.16% |     72.49% |     77.56%
    mpki                             |       3.54 |       3.83 |       2.42 |       6.76
  Cache L3                           |            |            |            |           
    num cache accesses               |    1754338 |    2690504 |    1659868 |    2061843
    num cache misses                 |    1530888 |    2629067 |    1620150 |    1675429
    miss rate                        |     87.26% |     97.72% |     97.61% |     81.26%
    mpki                             |       3.42 |       3.81 |       2.40 |       6.70
DRAM summary                         |            |            |            |           
  num dram accesses                  |   10787177 |          0 |          0 |          0
  average dram access latency (ns)   |     116.72 |        inf |        inf |        inf
  average dram queueing delay        |       6.71 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     50.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
