                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999886 |   370064893 |   266840799 |   828419870
  Cycles                             |  1065478686 |  1065482023 |  1065481945 |  1065481859
  IPC                                |        0.23 |        0.35 |        0.25 |        0.78
  Time (ns)                          |   355159562 |   355160675 |   355160649 |   355160620
Branch predictor stats               |             |             |             |            
  num correct                        |    34399075 |    29331667 |    45479664 |    89221196
  num incorrect                      |     4720676 |     2402052 |     4083813 |    13532855
  misprediction rate                 |      12.07% |       7.57% |       8.24% |      13.17%
  mpki                               |       18.88 |        6.49 |       15.30 |       16.34
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    43801034 |    31229151 |    30974218 |    97130922
    num misses                       |          84 |          42 |          42 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   116504258 |   101898129 |    92319320 |   372236258
    num misses                       |     4543007 |      498742 |     1546284 |     3987043
    miss rate                        |       3.90% |       0.49% |       1.67% |       1.07%
    mpki                             |       18.17 |        1.35 |        5.79 |        4.81
  L2 TLB                             |             |             |             |            
    num accesses                     |     4543091 |      498784 |     1546326 |     3987053
    num misses                       |     1361698 |      157380 |      424584 |      362165
    miss rate                        |      29.97% |      31.55% |      27.46% |       9.08%
    mpki                             |        5.45 |        0.43 |        1.59 |        0.44
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    43801034 |    31229151 |    30974218 |    97130922
    num cache misses                 |      522968 |       31285 |       15983 |       19261
    miss rate                        |       1.19% |       0.10% |       0.05% |       0.02%
    mpki                             |        2.09 |        0.08 |        0.06 |        0.02
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   116504258 |   101898129 |    92319320 |   372236258
    num cache misses                 |     6487382 |     5433183 |    11004938 |    11936653
    miss rate                        |       5.57% |       5.33% |      11.92% |       3.21%
    mpki                             |       25.95 |       14.68 |       41.24 |       14.41
  Cache L2                           |             |             |             |            
    num cache accesses               |     8388533 |     5512108 |    12303308 |    12122522
    num cache misses                 |     5332871 |     4637666 |     8235548 |     4823316
    miss rate                        |      63.57% |      84.14% |      66.94% |      39.79%
    mpki                             |       21.33 |       12.53 |       30.86 |        5.82
  Cache L3                           |             |             |             |            
    num cache accesses               |     6716930 |     4689737 |     9520531 |     5043358
    num cache misses                 |     4620311 |     4543263 |     6738966 |     3348638
    miss rate                        |      68.79% |      96.88% |      70.78% |      66.40%
    mpki                             |       18.48 |       12.28 |       25.25 |        4.04
DRAM summary                         |             |             |             |            
  num dram accesses                  |    25798651 |           0 |           0 |           0
  average dram access latency (ns)   |      142.14 |         inf |         inf |         inf
  average dram queueing delay        |       32.13 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      72.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
