                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  415214875 |  392299256 |  283231394 |  249999907
  Cycles                             |  281251285 |  281251380 |  281251406 |  281248970
  IPC                                |       1.48 |       1.39 |       1.01 |       0.89
  Time (ns)                          |   93750429 |   93750460 |   93750469 |   93749657
Branch predictor stats               |            |            |            |           
  num correct                        |   52392880 |   16615313 |   14523397 |    4611008
  num incorrect                      |    5673376 |     944326 |   11028792 |     704186
  misprediction rate                 |      9.77% |      5.38% |     43.16% |     13.25%
  mpki                               |      13.66 |       2.41 |      38.94 |       2.82
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   63965409 |   38021857 |   22593003 |   23785065
    num misses                       |        358 |          8 |         52 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  167856165 |  122025094 |   82772799 |  127043714
    num misses                       |      54601 |      32916 |       4648 |     281106
    miss rate                        |      0.03% |      0.03% |      0.01% |      0.22%
    mpki                             |       0.13 |       0.08 |       0.02 |       1.12
  L2 TLB                             |            |            |            |           
    num accesses                     |      54959 |      32924 |       4700 |     281168
    num misses                       |       1797 |       1071 |       4244 |       4009
    miss rate                        |      3.27% |      3.25% |     90.30% |      1.43%
    mpki                             |       0.00 |       0.00 |       0.01 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   63965409 |   38021857 |   22593003 |   23785065
    num cache misses                 |    1368189 |      10470 |      12718 |      14420
    miss rate                        |      2.14% |      0.03% |      0.06% |      0.06%
    mpki                             |       3.30 |       0.03 |       0.04 |       0.06
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  167856165 |  122025094 |   82772799 |  127043714
    num cache misses                 |    1472501 |    3323633 |     293421 |    1949995
    miss rate                        |      0.88% |      2.72% |      0.35% |      1.53%
    mpki                             |       3.55 |       8.47 |       1.04 |       7.80
  Cache L2                           |            |            |            |           
    num cache accesses               |    2867688 |    3363472 |     324530 |    2056698
    num cache misses                 |     295906 |     195551 |     296603 |     555554
    miss rate                        |     10.32% |      5.81% |     91.39% |     27.01%
    mpki                             |       0.71 |       0.50 |       1.05 |       2.22
  Cache L3                           |            |            |            |           
    num cache accesses               |     323356 |     226287 |     315261 |     648047
    num cache misses                 |     294655 |     194385 |     296603 |     409850
    miss rate                        |     91.12% |     85.90% |     94.08% |     63.24%
    mpki                             |       0.71 |       0.50 |       1.05 |       1.64
DRAM summary                         |            |            |            |           
  num dram accesses                  |    1692723 |          0 |          0 |          0
  average dram access latency (ns)   |     112.34 |        inf |        inf |        inf
  average dram queueing delay        |       2.33 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     18.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
