                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7       | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
  Instructions                       |  1542531182 |  6957252016 |   939780577 |  6482524094 |  3903699222 |  11125530111 |  2059875705 |  15420119746 |  5998701631 |  6268557387 |  4938234565 |  3387447232 |  1232795463 |   249999989 |  6872931675 |  11315150675
  Cycles                             |  8358535671 |  8358534900 |  8358535039 |  8358535210 |  8358535028 |   8358534909 |  8358536285 |   8358534904 |  8358534900 |  8358534904 |  8358536039 |  8358535907 |  8358535022 |  8358529082 |  8358534905 |   8358536472
  IPC                                |        0.18 |        0.83 |        0.11 |        0.78 |        0.47 |         1.33 |        0.25 |         1.84 |        0.72 |        0.75 |        0.59 |        0.41 |        0.15 |        0.03 |        0.82 |         1.35
  Time (ns)                          |  2786178557 |  2786178300 |  2786178346 |  2786178403 |  2786178343 |   2786178303 |  2786178762 |   2786178301 |  2786178300 |  2786178301 |  2786178680 |  2786178636 |  2786178341 |  2786176361 |  2786178302 |   2786178824
Branch predictor stats               |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  num correct                        |    14006661 |   396635851 |   158801828 |   835197340 |     5084130 |    986554724 |   127515849 |   2845790392 |   328099189 |   116464623 |   537238037 |   516022677 |    97745682 |    43244780 |  1050761225 |    499204027
  num incorrect                      |       93834 |    67137580 |    14649592 |   194730634 |       86160 |    164696393 |     4299924 |    194135977 |   225943720 |    17770072 |    81836802 |   110625912 |     7996292 |    11689069 |   269321093 |     28344121
  misprediction rate                 |       0.67% |      14.48% |       8.45% |      18.91% |       1.67% |       14.31% |       3.26% |        6.39% |      40.78% |      13.24% |      13.22% |      17.65% |       7.56% |      21.28% |      20.40% |        5.37%
  mpki                               |        0.06 |        9.65 |       15.59 |       30.04 |        0.02 |        14.80 |        2.09 |        12.59 |       37.67 |        2.83 |       16.57 |       32.66 |        6.49 |       46.76 |       39.19 |         2.50
TLB Summary                          |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   136330961 |   781316950 |   109069681 |   909081634 |   447156764 |   1263571233 |   195632256 |   2528511547 |   491796046 |   596717137 |   581175451 |   466988004 |   103243454 |    23761816 |   894165542 |   1077898498
    num misses                       |           3 |          56 |          42 |         381 |           6 |         3747 |          22 |           39 |          52 |         158 |          10 |         600 |          42 |           3 |          19 |            8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  D-TLB                              |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   420203069 |  3268895025 |   327137674 |  2531574828 |  2920146725 |   4652016016 |   681662470 |   5025387825 |  1773559480 |  3185154852 |  2214466692 |  1314190732 |   339362264 |    88558906 |  2313553096 |   3441679726
    num misses                       |      751277 |     2108928 |     5618930 |     4554204 |   105314979 |      2452971 |     5537571 |           23 |      108167 |     7056139 |    22378165 |     6975221 |     1660273 |    21159666 |    10238151 |      1100236
    miss rate                        |       0.18% |       0.06% |       1.72% |       0.18% |       3.61% |        0.05% |       0.81% |        0.00% |       0.01% |       0.22% |       1.01% |       0.53% |       0.49% |      23.89% |       0.44% |        0.03%
    mpki                             |        0.49 |        0.30 |        5.98 |        0.70 |       26.98 |         0.22 |        2.69 |         0.00 |        0.02 |        1.13 |        4.53 |        2.06 |        1.35 |       84.64 |        1.49 |         0.10
  L2 TLB                             |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num accesses                     |      751280 |     2108984 |     5618972 |     4554585 |   105314985 |      2456718 |     5537593 |           62 |      108219 |     7056297 |    22378175 |     6975821 |     1660315 |    21159669 |    10238170 |      1100244
    num misses                       |      750715 |      332371 |     1521367 |      723599 |    75218548 |        77289 |      536670 |           62 |       96661 |       97141 |     1979939 |      669173 |      515998 |    10898317 |     2144102 |        27240
    miss rate                        |      99.92% |      15.76% |      27.08% |      15.89% |      71.42% |        3.15% |       9.69% |      100.00% |      89.32% |       1.38% |       8.85% |       9.59% |      31.08% |      51.51% |      20.94% |        2.48%
    mpki                             |        0.49 |        0.05 |        1.62 |        0.11 |       19.27 |         0.01 |        0.26 |         0.00 |        0.02 |        0.02 |        0.40 |        0.20 |        0.42 |       43.59 |        0.31 |         0.00
Cache Summary                        |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   136330961 |   781316950 |   109069681 |   909081634 |   447156764 |   1263571233 |   195632256 |   2528511547 |   491796046 |   596717137 |   581175451 |   466988004 |   103243454 |    23761816 |   894165542 |   1077898498
    num cache misses                 |     1059451 |     2275355 |      124425 |    28257779 |     1881922 |     17356498 |     1262093 |     23822703 |      120071 |     1075934 |      427919 |    27144444 |      196824 |      189970 |     4574670 |       179015
    miss rate                        |       0.78% |       0.29% |       0.11% |       3.11% |       0.42% |        1.37% |       0.65% |        0.94% |       0.02% |       0.18% |       0.07% |       5.81% |       0.19% |       0.80% |       0.51% |        0.02%
    mpki                             |        0.69 |        0.33 |        0.13 |        4.36 |        0.48 |         1.56 |        0.61 |         1.54 |        0.02 |        0.17 |        0.09 |        8.01 |        0.16 |        0.76 |        0.67 |         0.02
  Cache L1-D                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   420203069 |  3268895025 |   327137674 |  2531574828 |  2920146725 |   4652016016 |   681662470 |   5025387825 |  1773559480 |  3185154852 |  2214466692 |  1314190732 |   339362264 |    88558906 |  2313553096 |   3441679726
    num cache misses                 |    79366672 |    20053848 |    38285173 |    31719149 |    32132037 |     43021711 |    39489822 |       180040 |     6650577 |    48913215 |    71563875 |    30620874 |    18176560 |    28755917 |     9509723 |     91214459
    miss rate                        |      18.89% |       0.61% |      11.70% |       1.25% |       1.10% |        0.92% |       5.79% |        0.00% |       0.37% |       1.54% |       3.23% |       2.33% |       5.36% |      32.47% |       0.41% |        2.65%
    mpki                             |       51.45 |        2.88 |       40.74 |        4.89 |        8.23 |         3.87 |       19.17 |         0.01 |        1.11 |        7.80 |       14.49 |        9.04 |       14.74 |      115.02 |        1.38 |         8.06
  Cache L2                           |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    80426143 |    22352572 |    42004737 |    61504418 |    34015460 |     60456065 |    43596580 |     24026689 |     6941870 |    50614818 |    72708570 |    59056182 |    18530295 |    32644944 |    15944467 |     91715416
    num cache misses                 |    52265753 |    15729244 |    33882999 |    27446645 |    23774657 |     23969218 |    19049489 |       503490 |     6472763 |    26151553 |    50473995 |    29777278 |    17028323 |    24332493 |     6319164 |      2893562
    miss rate                        |      64.99% |      70.37% |      80.66% |      44.63% |      69.89% |       39.65% |      43.69% |        2.10% |      93.24% |      51.67% |      69.42% |      50.42% |      91.89% |      74.54% |      39.63% |        3.15%
    mpki                             |       33.88 |        2.26 |       36.05 |        4.23 |        6.09 |         2.15 |        9.25 |         0.03 |        1.08 |        4.17 |       10.22 |        8.79 |       13.81 |       97.33 |        0.92 |         0.26
  Cache L3                           |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    52265773 |    15754854 |    37479795 |    28979592 |    23776728 |     24048091 |    21902045 |       527436 |     6647040 |    26777811 |    51228742 |    31069725 |    17185624 |    28056630 |     8211156 |      3224373
    num cache misses                 |    47959854 |     8927172 |    21400808 |     3929317 |    20319449 |      1789289 |    10903147 |       495618 |     6424239 |     4535263 |    10268645 |     7450130 |    14863223 |    17073796 |     2704661 |      1812679
    miss rate                        |      91.76% |      56.66% |      57.10% |      13.56% |      85.46% |        7.44% |      49.78% |       93.97% |      96.65% |      16.94% |      20.04% |      23.98% |      86.49% |      60.85% |      32.94% |       56.22%
