                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   798195247 |   249999981 |   413292966 |  2705364192 |  1721893139 |  1129716767 |  4547704317 |  4293933869
  Cycles                             |  2999190675 |  2999187677 |  2999190613 |  2999190608 |  2999190682 |  2999190657 |  2999191099 |  2999190600
  IPC                                |        0.27 |        0.08 |        0.14 |        0.90 |        0.57 |        0.38 |        1.52 |        1.43
  Time (ns)                          |   999730225 |   999729226 |   999730205 |   999730203 |   999730228 |   999730219 |   999730367 |   999730200
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |     7244345 |    58565837 |    68257320 |   413739873 |     2247668 |    69622514 |   209420902 |   345297227
  num incorrect                      |       48522 |     6500447 |     4334045 |   105961681 |       38092 |     2425411 |     1742097 |    58017036
  misprediction rate                 |       0.67% |       9.99% |       5.97% |      20.39% |       1.67% |       3.37% |       0.83% |      14.39%
  mpki                               |        0.06 |       26.00 |       10.49 |       39.17 |        0.02 |        2.15 |        0.38 |       13.51
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    70545419 |    21135842 |    69240486 |   351942080 |   197222843 |   107446825 |   347917184 |   629018292
    num misses                       |           3 |       17441 |           4 |          19 |           6 |          22 |          43 |          65
    miss rate                        |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   217389393 |    86633855 |   126213867 |   910609621 |  1288106032 |   375418123 |  2616897245 |  2058760817
    num misses                       |      388472 |     1331676 |      150145 |     4027339 |    46522910 |     3041523 |      352625 |    11482644
    miss rate                        |       0.18% |       1.54% |       0.12% |       0.44% |       3.61% |       0.81% |       0.01% |       0.56%
    mpki                             |        0.49 |        5.33 |        0.36 |        1.49 |       27.02 |        2.69 |        0.08 |        2.67
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      388475 |     1349117 |      150149 |     4027358 |    46522916 |     3041545 |      352668 |    11482709
    num misses                       |      388183 |     1140472 |      150149 |      843522 |    33222819 |      286801 |      101521 |       73202
    miss rate                        |      99.92% |      84.53% |     100.00% |      20.94% |      71.41% |       9.43% |      28.79% |       0.64%
    mpki                             |        0.49 |        4.56 |        0.36 |        0.31 |       19.29 |        0.25 |        0.02 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    70545419 |    21135842 |    69240486 |   351942080 |   197222843 |   107446825 |   347917184 |   629018292
    num cache misses                 |      548189 |      404785 |       11595 |     1786059 |      937031 |      701968 |      313775 |    20737813
    miss rate                        |       0.78% |       1.92% |       0.02% |       0.51% |       0.48% |       0.65% |       0.09% |       3.30%
    mpki                             |        0.69 |        1.62 |        0.03 |        0.66 |        0.54 |        0.62 |        0.07 |        4.83
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   217389393 |    86633855 |   126213867 |   910609621 |  1288106032 |   375418123 |  2616897245 |  2058760817
    num cache misses                 |    41038241 |     7454338 |     9611930 |     3717235 |    14644915 |    21633759 |    24595392 |    69280176
    miss rate                        |      18.88% |       8.60% |       7.62% |       0.41% |       1.14% |       5.76% |       0.94% |       3.37%
    mpki                             |       51.41 |       29.82 |       23.26 |        1.37 |        8.51 |       19.15 |        5.41 |       16.13
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    41586441 |     7879098 |    12928435 |     6224451 |    15593557 |    23912172 |    24920996 |    90025940
    num cache misses                 |    27026726 |     7534615 |     9623525 |     2439965 |    11088824 |    10451336 |    17211070 |    13630630
    miss rate                        |      64.99% |      95.63% |      74.44% |      39.20% |      71.11% |      43.71% |      69.06% |      15.14%
    mpki                             |       33.86 |       30.14 |       23.28 |        0.90 |        6.44 |        9.25 |        3.78 |        3.17
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    27026737 |     7555150 |    12928435 |     3173216 |    11100662 |    12034752 |    17223324 |    13640558
    num cache misses                 |    24836090 |     7108507 |     9606053 |      978040 |     9889498 |     5531509 |     3792967 |      225190
    miss rate                        |      91.89% |      94.09% |      74.30% |      30.82% |      89.09% |      45.96% |      22.02% |       1.65%
    mpki                             |       31.12 |       28.43 |       23.24 |        0.36 |        5.74 |        4.90 |        0.83 |        0.05
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    93699638 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      243.07 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      133.06 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
