                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3093728131 |   813829287 |  6382077825 |  3402890225 |  4207504545 |   527580109 |  2472278481 |   249999989
  Cycles                             |  3446134798 |  3446134854 |  3446134796 |  3446134808 |  3446134815 |  3446134799 |  3446134796 |  3446133063
  IPC                                |        0.90 |        0.24 |        1.85 |        0.99 |        1.22 |        0.15 |        0.72 |        0.07
  Time (ns)                          |  1148711600 |  1148711618 |  1148711599 |  1148711603 |  1148711605 |  1148711600 |  1148711599 |  1148711021
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   472888588 |   111991926 |  1177816327 |   181665148 |   634626332 |   123622520 |   375789136 |    43244780
  num incorrect                      |   121308379 |    15349251 |    80349522 |   129852299 |    71294392 |    13727148 |    81127726 |    11689069
  misprediction rate                 |      20.42% |      12.05% |       6.39% |      41.68% |      10.10% |       9.99% |      17.76% |      21.28%
  mpki                               |       39.21 |       18.86 |       12.59 |       38.16 |       16.94 |       26.02 |       32.81 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   402530882 |   142599241 |  1046501145 |   276098001 |   673598920 |    44583900 |   341894009 |    23761816
    num misses                       |          19 |         100 |          39 |          52 |       24649 |       36419 |         471 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1041272040 |   379285613 |  2079911222 |  1001682881 |  1694276220 |   182785309 |   959622458 |    88558906
    num misses                       |     4610902 |    14771644 |          23 |       58962 |     9444983 |     2802464 |     5101460 |    21160009
    miss rate                        |       0.44% |       3.89% |       0.00% |       0.01% |       0.56% |       1.53% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.15 |        0.00 |        0.02 |        2.24 |        5.31 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4610921 |    14771744 |          62 |       59014 |     9469632 |     2838883 |     5101931 |    21160012
    num misses                       |      965105 |     4432677 |          62 |       52576 |     1348359 |     2401592 |      496121 |    10898428
    miss rate                        |      20.93% |      30.01% |     100.00% |      89.09% |      14.24% |      84.60% |       9.72% |      51.50%
    mpki                             |        0.31 |        5.45 |        0.00 |        0.02 |        0.32 |        4.55 |        0.20 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   402530882 |   142599241 |  1046501145 |   276098001 |   673598920 |    44583900 |   341894009 |    23761816
    num cache misses                 |     2452192 |     3216939 |    10185068 |      112329 |    12778753 |      851954 |    19904891 |      195979
    miss rate                        |       0.61% |       2.26% |       0.97% |       0.04% |       1.90% |       1.91% |       5.82% |       0.82%
    mpki                             |        0.79 |        3.95 |        1.60 |        0.03 |        3.04 |        1.61 |        8.05 |        0.78
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1041272040 |   379285613 |  2079911222 |  1001682881 |  1694276220 |   182785309 |   959622458 |    88558906
    num cache misses                 |     4620943 |    21777137 |      182539 |     3669098 |    15794591 |    15733529 |    21827741 |    28783646
    miss rate                        |       0.44% |       5.74% |       0.01% |       0.37% |       0.93% |       8.61% |       2.27% |      32.50%
    mpki                             |        1.49 |       26.76 |        0.03 |        1.08 |        3.75 |       29.82 |        8.83 |      115.13
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     8004311 |    29697623 |    10399349 |     3949507 |    28954568 |    16624521 |    42647879 |    32581976
    num cache misses                 |     3623582 |    21506263 |      635243 |     3665183 |    15268646 |    15899722 |    21307228 |    24474410
    miss rate                        |      45.27% |      72.42% |       6.11% |      92.80% |      52.73% |      95.64% |      49.96% |      75.12%
    mpki                             |        1.17 |       26.43 |        0.10 |        1.08 |        3.63 |       30.14 |        8.62 |       97.90
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4574060 |    26217773 |      666985 |     3835840 |    15651381 |    15939862 |    22223607 |    28102135
    num cache misses                 |     2121926 |    15777534 |      619260 |     3638249 |     3542120 |    14662409 |     4825913 |    17976681
    miss rate                        |      46.39% |      60.18% |      92.84% |      94.85% |      22.63% |      91.99% |      21.72% |      63.97%
    mpki                             |        0.69 |       19.39 |        0.10 |        1.07 |        0.84 |       27.79 |        1.95 |       71.91
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    80192159 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      127.40 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       17.39 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      69.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
