                                     | Core 0     | Core 1     | Core 2     | Core 3     
  Instructions                       |  873596546 |  249999973 |  944583919 |  1138968697
  Cycles                             |  940450461 |  940447980 |  940450200 |   940450064
  IPC                                |       0.93 |       0.27 |       1.00 |        1.21
  Time (ns)                          |  313483487 |  313482660 |  313483400 |   313483355
Branch predictor stats               |            |            |            |            
  num correct                        |   69229583 |   40600608 |   46339814 |    91658400
  num incorrect                      |    5666258 |    2521753 |   37650768 |    15371599
  misprediction rate                 |      7.57% |      5.85% |     44.83% |      14.36%
  mpki                               |       6.49 |      10.09 |      39.86 |       13.50
TLB Summary                          |            |            |            |            
  I-TLB                              |            |            |            |            
    num accesses                     |   73402269 |   41868591 |   73592216 |   166902420
    num misses                       |         42 |          4 |         52 |          65
    miss rate                        |      0.00% |      0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |        0.00
  D-TLB                              |            |            |            |            
    num accesses                     |  240458409 |   75636447 |  273547788 |   546087858
    num misses                       |    1175278 |      88470 |      14446 |     3056946
    miss rate                        |      0.49% |      0.12% |      0.01% |       0.56%
    mpki                             |       1.35 |       0.35 |       0.02 |        2.68
  L2 TLB                             |            |            |            |            
    num accesses                     |    1175320 |      88474 |      14498 |     3057011
    num misses                       |     367813 |      88474 |      12712 |       19159
    miss rate                        |     31.29% |    100.00% |     87.68% |       0.63%
    mpki                             |       0.42 |       0.35 |       0.01 |        0.02
Cache Summary                        |            |            |            |            
  Cache L1-I                         |            |            |            |            
    num cache accesses               |   73402269 |   41868591 |   73592216 |   166902420
    num cache misses                 |     139428 |       8361 |      34286 |     5726474
    miss rate                        |      0.19% |      0.02% |      0.05% |       3.43%
    mpki                             |       0.16 |       0.03 |       0.04 |        5.03
  Cache L1-D                         |            |            |            |            
    num cache accesses               |  240458409 |   75636447 |  273547788 |   546087858
    num cache misses                 |   12869017 |    5668559 |     915056 |    18566065
    miss rate                        |      5.35% |      7.49% |      0.33% |       3.40%
    mpki                             |      14.73 |      22.67 |       0.97 |       16.30
  Cache L2                           |            |            |            |            
    num cache accesses               |   13044837 |    7694885 |     995866 |    24321180
    num cache misses                 |   12060530 |    5676920 |     902139 |     4337949
    miss rate                        |     92.45% |     73.78% |     90.59% |      17.84%
    mpki                             |      13.81 |      22.71 |       0.96 |        3.81
  Cache L3                           |            |            |            |            
    num cache accesses               |   12097104 |    7694885 |     949330 |     4370857
    num cache misses                 |    2789936 |    5667077 |     894826 |      689906
    miss rate                        |     23.06% |     73.65% |     94.26% |      15.78%
    mpki                             |       3.19 |      22.67 |       0.95 |        0.61
DRAM summary                         |            |            |            |            
  num dram accesses                  |   12969871 |          0 |          0 |           0
  average dram access latency (ns)   |     117.66 |        inf |        inf |         inf
  average dram queueing delay        |       7.65 |       0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     41.00% |      0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |            |            |            
  num loads from dram                |          0 |          0 |          0 |           0
  num loads from dram cache          |          0 |          0 |          0 |           0
  num loads from remote cache        |          0 |          0 |          0 |           0
