                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   506577334 |   249999989 |  3085813627 |  3069963413
  Cycles                             |  3258058999 |  3258057025 |  3258058980 |  3258058994
  IPC                                |        0.16 |        0.08 |        0.95 |        0.94
  Time (ns)                          |  1086019667 |  1086019009 |  1086019660 |  1086019665
Branch predictor stats               |             |             |             |            
  num correct                        |   118689782 |    43244780 |     4015536 |   469219173
  num incorrect                      |    13176846 |    11689069 |       68050 |   120362730
  misprediction rate                 |       9.99% |      21.28% |       1.67% |      20.41%
  mpki                               |       26.01 |       46.76 |        0.02 |       39.21
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    42818219 |    23761816 |   353480276 |   399435223
    num misses                       |       35043 |           3 |           6 |          19
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   175523354 |    88558906 |  2308296860 |  1033284911
    num misses                       |     2684757 |    21160247 |    83233815 |     4574980
    miss rate                        |       1.53% |      23.89% |       3.61% |       0.44%
    mpki                             |        5.30 |       84.64 |       26.97 |        1.49
  L2 TLB                             |             |             |             |            
    num accesses                     |     2719800 |    21160250 |    83233821 |     4574999
    num misses                       |     2298802 |    10898294 |    59490866 |      957693
    miss rate                        |      84.52% |      51.50% |      71.47% |      20.93%
    mpki                             |        4.54 |       43.59 |       19.28 |        0.31
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    42818219 |    23761816 |   353480276 |   399435223
    num cache misses                 |      813624 |      190121 |     1495577 |     2141395
    miss rate                        |       1.90% |       0.80% |       0.42% |       0.54%
    mpki                             |        1.61 |        0.76 |        0.48 |        0.70
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   175523354 |    88558906 |  2308296860 |  1033284911
    num cache misses                 |    15097512 |    28758238 |    25415776 |     4347311
    miss rate                        |       8.60% |      32.47% |       1.10% |       0.42%
    mpki                             |       29.80 |      115.03 |        8.24 |        1.42
  Cache L2                           |             |             |             |            
    num cache accesses               |    15949613 |    32637010 |    26912903 |     7346562
    num cache misses                 |    15250753 |    24343465 |    18857318 |     3060922
    miss rate                        |      95.62% |      74.59% |      70.07% |      41.66%
    mpki                             |       30.11 |       97.37 |        6.11 |        1.00
  Cache L3                           |             |             |             |            
    num cache accesses               |    15290322 |    28057850 |    18859324 |     3934722
    num cache misses                 |    14524735 |    17140806 |    16460348 |     1547154
    miss rate                        |      94.99% |      61.09% |      87.28% |      39.32%
    mpki                             |       28.67 |       68.56 |        5.33 |        0.50
DRAM summary                         |             |             |             |            
  num dram accesses                  |    59681155 |           0 |           0 |           0
  average dram access latency (ns)   |      124.85 |         inf |         inf |         inf
  average dram queueing delay        |       14.84 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      55.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
