                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4200065481 |   905429735 |  4385651685 |   249999989 |  4475942473 |  3078669344 |   520128805 |  1162633546
  Cycles                             |  4562089637 |  4562089996 |  4562089322 |  4562085651 |  4562089500 |  4562089533 |  4562090473 |  4562089522
  IPC                                |        0.92 |        0.20 |        0.96 |        0.05 |        0.98 |        0.67 |        0.11 |        0.25
  Time (ns)                          |  1520696546 |  1520696666 |  1520696441 |  1520695217 |  1520696500 |  1520696511 |  1520696825 |  1520696508
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   225527487 |   124481208 |    81959438 |    43244780 |   576555304 |    70930431 |   121880471 |   196200934
  num incorrect                      |   160037009 |    17108169 |    12424645 |    11689069 |   134489011 |     1263414 |    13534087 |    18114452
  misprediction rate                 |      41.51% |      12.08% |      13.16% |      21.28% |      18.91% |       1.75% |       9.99% |       8.45%
  mpki                               |       38.10 |       18.90 |        2.83 |       46.76 |       30.05 |        0.41 |       26.02 |       15.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   340102921 |   158602311 |   417613244 |    23761816 |   627711237 |   275882263 |    43953688 |   134931217
    num misses                       |          52 |         107 |         126 |           3 |         293 |           4 |       35781 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1235891334 |   421957491 |  2226934138 |    88558906 |  1748414781 |  1208232443 |   180193438 |   405200642
    num misses                       |       74410 |    16436523 |     4991495 |    21160221 |     3136366 |      639123 |     2753122 |     6980496
    miss rate                        |       0.01% |       3.90% |       0.22% |      23.89% |       0.18% |       0.05% |       1.53% |       1.72%
    mpki                             |        0.02 |       18.15 |        1.14 |       84.64 |        0.70 |        0.21 |        5.29 |        6.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       74462 |    16436630 |     4991621 |    21160224 |     3136659 |      639127 |     2788903 |     6980538
    num misses                       |       66369 |     4913725 |       68148 |    10898553 |      498947 |      336256 |     2358942 |     1887665
    miss rate                        |      89.13% |      29.89% |       1.37% |      51.50% |      15.91% |      52.61% |      84.58% |      27.04%
    mpki                             |        0.02 |        5.43 |        0.02 |       43.59 |        0.11 |        0.11 |        4.54 |        1.62
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   340102921 |   158602311 |   417613244 |    23761816 |   627711237 |   275882263 |    43953688 |   134931217
    num cache misses                 |       84568 |     3457670 |      756286 |      192200 |    19492042 |      398838 |      843532 |      153193
    miss rate                        |       0.02% |       2.18% |       0.18% |       0.81% |       3.11% |       0.14% |       1.92% |       0.11%
    mpki                             |        0.02 |        3.82 |        0.17 |        0.77 |        4.35 |        0.13 |        1.62 |        0.13
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1235891334 |   421957491 |  2226934138 |    88558906 |  1748414781 |  1208232443 |   180193438 |   405200642
    num cache misses                 |     4562129 |    24067825 |    34311093 |    28774036 |    21851406 |    31226311 |    15522460 |    47368988
    miss rate                        |       0.37% |       5.70% |       1.54% |      32.49% |       1.25% |       2.58% |       8.61% |      11.69%
    mpki                             |        1.09 |       26.58 |        7.82 |      115.10 |        4.88 |       10.14 |       29.84 |       40.74
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4764448 |    32277862 |    35460562 |    32740045 |    42286352 |    31718177 |    16414966 |    51123180
    num cache misses                 |     4452775 |    23650646 |    18286136 |    24385649 |    18828103 |    22468545 |    15713010 |    41945557
    miss rate                        |      93.46% |      73.27% |      51.57% |      74.48% |      44.53% |      70.84% |      95.72% |      82.05%
    mpki                             |        1.06 |       26.12 |        4.17 |       97.54 |        4.21 |        7.30 |       30.21 |       36.08
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4572764 |    28410111 |    18679717 |    28185517 |    19774442 |    22601167 |    15763306 |    45548262
    num cache misses                 |     4420749 |    16115311 |     3005973 |    18684947 |     2355201 |    21606107 |    15118389 |    21727118
    miss rate                        |      96.68% |      56.72% |      16.09% |      66.29% |      11.91% |      95.60% |      95.91% |      47.70%
    mpki                             |        1.05 |       17.80 |        0.69 |       74.74 |        0.53 |        7.02 |       29.07 |       18.69
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   134204384 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      172.96 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       62.95 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      88.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
