                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      
  Instructions                       |  5809902647 |  1932720032 |   249999989 |  2260771430 |   840292014 |  5271179785 |  4427573938 |  10022297571
  Cycles                             |  7226297810 |  7226297780 |  7226273417 |  7226297835 |  7226298549 |  7226298303 |  7226298109 |   7226298070
  IPC                                |        0.80 |        0.27 |        0.03 |        0.31 |        0.12 |        0.73 |        0.61 |         1.39
  Time (ns)                          |  2408765937 |  2408765927 |  2408757806 |  2408765945 |  2408766183 |  2408766101 |  2408766037 |   2408766024
Branch predictor stats               |             |             |             |             |             |             |             |             
  num correct                        |   330894140 |    17531974 |    43244780 |   121083412 |   115649199 |   242738458 |   667970768 |    667536386
  num incorrect                      |    55976518 |      117408 |    11689069 |     2832483 |    15859809 |     2019805 |    74992878 |    114629485
  misprediction rate                 |      14.47% |       0.67% |      21.28% |       2.29% |      12.06% |       0.83% |      10.09% |       14.66%
  mpki                               |        9.63 |        0.06 |       46.76 |        1.25 |       18.87 |        0.38 |       16.94 |        11.44
TLB Summary                          |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |   652235484 |   170815404 |    23761816 |   225421073 |   147261722 |   403266885 |   708664782 |   1216138225
    num misses                       |          56 |           3 |           3 |          47 |         101 |          43 |       25674 |           18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |         0.00
  D-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |  2730690869 |   526251765 |    88558906 |   783256892 |   391580966 |  3033212206 |  1781645923 |   4226213757
    num misses                       |     1764546 |      939816 |    21160310 |     1216365 |    15259993 |      408176 |     9820322 |     30047824
    miss rate                        |       0.06% |       0.18% |      23.89% |       0.16% |       3.90% |       0.01% |       0.55% |        0.71%
    mpki                             |        0.30 |        0.49 |       84.64 |        0.54 |       18.16 |        0.08 |        2.22 |         3.00
  L2 TLB                             |             |             |             |             |             |             |             |             
    num accesses                     |     1764602 |      939819 |    21160313 |     1216412 |    15260094 |      408219 |     9845996 |     30047842
    num misses                       |      278361 |      939106 |    10898516 |      371790 |     4582243 |      117295 |     1402415 |       229938
    miss rate                        |      15.77% |      99.92% |      51.50% |      30.56% |      30.03% |      28.73% |      14.24% |        0.77%
    mpki                             |        0.05 |        0.49 |       43.59 |        0.16 |        5.45 |        0.02 |        0.32 |         0.02
Cache Summary                        |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |             
    num cache accesses               |   652235484 |   170815404 |    23761816 |   225421073 |   147261722 |   403266885 |   708664782 |   1216138225
    num cache misses                 |     1263881 |      125454 |       39987 |       63258 |     1733477 |      207428 |    12408308 |     10805765
    miss rate                        |       0.19% |       0.07% |       0.17% |       0.03% |       1.18% |       0.05% |       1.75% |        0.89%
    mpki                             |        0.22 |        0.06 |        0.16 |        0.03 |        2.06 |        0.04 |        2.80 |         1.08
  Cache L1-D                         |             |             |             |             |             |             |             |             
    num cache accesses               |  2730690869 |   526251765 |    88558906 |   783256892 |   391580966 |  3033212206 |  1781645923 |   4226213757
    num cache misses                 |    16575816 |    99137470 |    28824329 |    27655947 |    21927945 |    27743090 |    16011508 |     20407484
    miss rate                        |       0.61% |      18.84% |      32.55% |       3.53% |       5.60% |       0.91% |       0.90% |        0.48%
    mpki                             |        2.85 |       51.29 |      115.30 |       12.23 |       26.10 |        5.26 |        3.62 |         2.04
  Cache L2                           |             |             |             |             |             |             |             |             
    num cache accesses               |    17922004 |    99262945 |    32789451 |    31891713 |    28917021 |    28112510 |    29393074 |     31583829
    num cache misses                 |    10226429 |    60224413 |    20347210 |    20437064 |    17830152 |    16452711 |     8425720 |      2962307
    miss rate                        |      57.06% |      60.67% |      62.05% |      64.08% |      61.66% |      58.52% |      28.67% |        9.38%
    mpki                             |        1.76 |       31.16 |       81.39 |        9.04 |       21.22 |        3.12 |        1.90 |         0.30
  Cache L3                           |             |             |             |             |             |             |             |             
    num cache accesses               |    10344916 |    60224434 |    24355222 |    24838907 |    23111406 |    16660336 |     9412730 |      3343770
    num cache misses                 |    10208284 |    52780711 |    20128599 |    20380326 |    17509095 |    16418031 |     8395967 |      2961740
    miss rate                        |      98.68% |      87.64% |      82.65% |      82.05% |      75.76% |      98.55% |      89.20% |       88.57%
    mpki                             |        1.76 |       27.31 |       80.51 |        9.01 |       20.84 |        3.11 |        1.90 |         0.30
DRAM summary                         |             |             |             |             |             |             |             |             
  num dram accesses                  |   227371545 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      266.62 |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      156.61 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
