                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1721609304 |   4190480072 |    979148017 |   1464117180 |   4314930338 |   5602889944 |   2186864956 |   4741368174 |   5745175955 |   4187413340 |  14451169592 |   1309279048 |   4801695417 |    249999989 |   6240345806 |   3211472205
  Cycles                             |  10352205503 |  10352204700 |  10352205611 |  10352205058 |  10352204700 |  10352204754 |  10352205634 |  10352204708 |  10352204617 |  10352205750 |  10352204700 |  10352204700 |  10352204688 |  10352199881 |  10352204718 |  10352205082
  IPC                                |         0.17 |         0.40 |         0.09 |         0.14 |         0.42 |         0.54 |         0.21 |         0.46 |         0.55 |         0.40 |         1.40 |         0.13 |         0.46 |         0.02 |         0.60 |         0.31
  Time (ns)                          |   3450735168 |   3450734900 |   3450735204 |   3450735020 |   3450734900 |   3450734918 |   3450735212 |   3450734903 |   3450734873 |   3450735250 |   3450734900 |   3450734900 |   3450734896 |   3450733294 |   3450734906 |   3450735028
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     15608919 |    239290415 |    165789514 |    188235492 |      5616570 |    497071552 |    134966646 |    875021652 |    313935232 |     77459933 |   1569477865 |    199332317 |    380635135 |     43244780 |    954165548 |    141619481
  num incorrect                      |       104510 |     40486424 |     15328217 |     44074044 |        95182 |     83009953 |      4713697 |     59692781 |    216528892 |     11729372 |    239319821 |     42785971 |     31119854 |     11689069 |    244434722 |      8036871
  misprediction rate                 |        0.67% |       14.47% |        8.46% |       18.97% |        1.67% |       14.31% |        3.37% |        6.39% |       40.82% |       13.15% |       13.23% |       17.67% |        7.56% |       21.28% |       20.39% |        5.37%
  mpki                               |         0.06 |         9.66 |        15.65 |        30.10 |         0.02 |        14.82 |         2.16 |        12.59 |        37.69 |         2.80 |        16.56 |        32.68 |         6.48 |        46.76 |        39.17 |         2.50
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    152156834 |    470902822 |    113560415 |    205358945 |    494271104 |    636394316 |    207821335 |    777465294 |    470688034 |    398556363 |   1702375096 |    180723102 |    402247572 |     23761816 |    811814686 |    306028573
    num misses                       |            3 |           56 |           42 |          161 |            6 |         1928 |           22 |           39 |           52 |          122 |           10 |          292 |           42 |            3 |           19 |            8
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    468659069 |   1967848941 |    339316461 |    573026158 |   3227735175 |   2342839240 |    727417999 |   1545202562 |   1698159103 |   2129154175 |   6488567793 |    508182451 |   1321467894 |     88558906 |   2100728276 |    977080205
    num misses                       |       836485 |      1264596 |      5768538 |      1006260 |    116325741 |      1234175 |      5849254 |           23 |       103518 |      4745980 |     65127805 |      2707502 |      6454553 |     21159967 |      9296510 |       311436
    miss rate                        |        0.18% |        0.06% |        1.70% |        0.18% |        3.60% |        0.05% |        0.80% |        0.00% |        0.01% |        0.22% |        1.00% |        0.53% |        0.49% |       23.89% |        0.44% |        0.03%
    mpki                             |         0.49 |         0.30 |         5.89 |         0.69 |        26.96 |         0.22 |         2.67 |         0.00 |         0.02 |         1.13 |         4.51 |         2.07 |         1.34 |        84.64 |         1.49 |         0.10
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       836488 |      1264652 |      5768580 |      1006421 |    116325747 |      1236103 |      5849276 |           62 |       103570 |      4746102 |     65127815 |      2707794 |      6454595 |     21159970 |      9296529 |       311444
    num misses                       |       835851 |       200276 |      1563632 |       161923 |     82926455 |        38982 |       562294 |           62 |        92498 |        64492 |      5743835 |       258398 |      2008196 |     10898750 |      1947077 |         7868
    miss rate                        |       99.92% |       15.84% |       27.11% |       16.09% |       71.29% |        3.15% |        9.61% |      100.00% |       89.31% |        1.36% |        8.82% |        9.54% |       31.11% |       51.51% |       20.94% |        2.53%
    mpki                             |         0.49 |         0.05 |         1.60 |         0.11 |        19.22 |         0.01 |         0.26 |         0.00 |         0.02 |         0.02 |         0.40 |         0.20 |         0.42 |        43.60 |         0.31 |         0.00
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    152156834 |    470902822 |    113560415 |    205358945 |    494271104 |    636394316 |    207821335 |    777465294 |    470688034 |    398556363 |   1702375096 |    180723102 |    402247572 |     23761816 |    811814686 |    306028573
    num cache misses                 |       498097 |      2558878 |       111900 |      9443462 |      1095059 |      9764976 |       751042 |     13044454 |      1291079 |       392793 |       614809 |     13537010 |       589062 |       154373 |      4380536 |       604925
    miss rate                        |        0.33% |        0.54% |        0.10% |        4.60% |        0.22% |        1.53% |        0.36% |        1.68% |        0.27% |        0.10% |        0.04% |        7.49% |        0.15% |        0.65% |        0.54% |        0.20%
    mpki                             |         0.29 |         0.61 |         0.11 |         6.45 |         0.25 |         1.74 |         0.34 |         2.75 |         0.22 |         0.09 |         0.04 |        10.34 |         0.12 |         0.62 |         0.70 |         0.19
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    468659069 |   1967848941 |    339316461 |    573026158 |   3227735175 |   2342839240 |    727417999 |   1545202562 |   1698159103 |   2129154175 |   6488567793 |    508182451 |   1321467894 |     88558906 |   2100728276 |    977080205
    num cache misses                 |     88288813 |     14464508 |     39913381 |      9601447 |     35363236 |     23024615 |     41712425 |      2511839 |      7107113 |     33270515 |    208205114 |     13809468 |     70774246 |     28884785 |      9242900 |     31224679
    miss rate                        |       18.84% |        0.74% |       11.76% |        1.68% |        1.10% |        0.98% |        5.73% |        0.16% |        0.42% |        1.56% |        3.21% |        2.72% |        5.36% |       32.62% |        0.44% |        3.20%
    mpki                             |        51.28 |         3.45 |        40.76 |         6.56 |         8.20 |         4.11 |        19.07 |         0.53 |         1.24 |         7.95 |        14.41 |        10.55 |        14.74 |       115.54 |         1.48 |         9.72
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     88788265 |     17269448 |     44544609 |     20500691 |     36497868 |     33386209 |     45702657 |     16084288 |      8976695 |     36635640 |    208985324 |     28683641 |     71580337 |     32860368 |     15615543 |     33299381
    num cache misses                 |     54211359 |     14299581 |     33322389 |     12745067 |     24762573 |     11972771 |     13893149 |      8357800 |      8314386 |     13585425 |    113426796 |     18109170 |     62042047 |     23127236 |      6159712 |     11420977
    miss rate                        |       61.06% |       82.80% |       74.81% |       62.17% |       67.85% |       35.86% |       30.40% |       51.96% |       92.62% |       37.08% |       54.28% |       63.13% |       86.67% |       70.38% |       39.45% |       34.30%
    mpki                             |        31.49 |         3.41 |        34.03 |         8.70 |         5.74 |         2.14 |         6.35 |         1.76 |         1.45 |         3.24 |         7.85 |        13.83 |        12.92 |        92.51 |         0.99 |         3.56
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     54212714 |     14551879 |     37844198 |     14216624 |     24802846 |     12722785 |     17206997 |      8886660 |      8895158 |     16560256 |    113597517 |     19456141 |     62260015 |     26991333 |      8197214 |     12990184
    num cache misses                 |     53500588 |     13731239 |     23884298 |     12242807 |     23536968 |      9629937 |     13011508 |      8237330 |      8248966 |      8647957 |      1352228 |     10318678 |     13468748 |     20218336 |      5580650 |     11316547
    miss rate                        |       98.69% |       94.36% |       63.11% |       86.12% |       94.90% |       75.69% |       75.62% |       92.69% |       92.74% |       52.22% |        1.19% |       53.04% |       21.63% |       74.91% |       68.08% |       87.12%
    mpki                             |        31.08 |         3.28 |        24.39 |         8.36 |         5.45 |         1.72 |         5.95 |         1.74 |         1.44 |         2.07 |         0.09 |         7.88 |         2.80 |        80.87 |         0.89 |         3.52
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    331155714 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       396.94 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       286.93 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
