                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   618712177 |  1918087485 |   611918948 |   914799281 |  1782627033 |  2526331072 |   367297245 |  1196081784 |  1947808402 |  3480373750 |   573768281 |  3436686025 |   249999886 |  2302497820 |  1924530398 |  1403904338
  Cycles                             |  2823152516 |  2823152400 |  2823153904 |  2823153659 |  2823154349 |  2823152400 |  2823153744 |  2823154149 |  2823152944 |  2823152828 |  2823152800 |  2823153486 |  2823149352 |  2823153825 |  2823152400 |  2823153623
  IPC                                |        0.22 |        0.68 |        0.22 |        0.32 |        0.63 |        0.89 |        0.13 |        0.42 |        0.69 |        1.23 |        0.20 |        1.22 |        0.09 |        0.82 |        0.68 |        0.50
  Time (ns)                          |   941050839 |   941050800 |   941051302 |   941051220 |   941051450 |   941050800 |   941051248 |   941051383 |   941050982 |   941050943 |   941050934 |   941051162 |   941049784 |   941051275 |   941050800 |   941051208
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    33440428 |   246450650 |    37589843 |    20670757 |   268642594 |   116339383 |     7026692 |     1551648 |   101858920 |   308082532 |    18192076 |   276396262 |    34399075 |   130851450 |    35932586 |   152277664
  num incorrect                      |      782244 |    57744212 |     1255027 |      367256 |    30282404 |      967927 |     9748122 |       26296 |    75308075 |    51391012 |     8645645 |    46416124 |     4720676 |    22097206 |     5389877 |    23293688
  misprediction rate                 |       2.29% |      18.98% |       3.23% |       1.75% |      10.13% |       0.83% |      58.11% |       1.67% |      42.51% |      14.30% |      32.21% |      14.38% |      12.07% |      14.45% |      13.04% |      13.27%
  mpki                               |        1.26 |       30.11 |        2.05 |        0.40 |       16.99 |        0.38 |       26.54 |        0.02 |       38.66 |       14.77 |       15.07 |       13.51 |       18.88 |        9.60 |        2.80 |       16.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    62388702 |   269064207 |    58285735 |    82196567 |   285546562 |   193276371 |    40634365 |   137025178 |   155595550 |   395114509 |    44683019 |   503472269 |    43801034 |   258206886 |   183314113 |   165154690
