                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  2260042206 |  3528335529 |  1769917576 |   433339870 |  1115217190 |  7971342693 |  3259630134 |  6178834202 |  1710265796 |   249999981 |  6295322670 |   651526367 |  3837035129 |  9162885549 |  1136134502 |  1822827974
  Cycles                             |  5199461976 |  5199462110 |  5199462028 |  5199461038 |  5199461924 |  5199460854 |  5199460848 |  5199460858 |  5199460936 |  5199459417 |  5199460861 |  5199461326 |  5199460846 |  5199460845 |  5199461739 |  5199461109
  IPC                                |        0.43 |        0.68 |        0.34 |        0.08 |        0.21 |        1.53 |        0.63 |        1.19 |        0.33 |        0.05 |        1.21 |        0.13 |        0.74 |        1.76 |        0.22 |        0.35
  Time (ns)                          |  1733153992 |  1733154037 |  1733154010 |  1733153680 |  1733153975 |  1733153618 |  1733153616 |  1733153620 |  1733153646 |  1733153139 |  1733153621 |  1733153776 |  1733153616 |  1733153615 |  1733153913 |  1733153703
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   244722900 |   192218773 |   107594053 |    59577469 |    59663676 |   531116827 |   420019324 |   496920973 |    39256962 |    58565837 |   277657601 |    12266265 |   176696710 |  1691015537 |    10302182 |   277636486
  num incorrect                      |    37238374 |   133174812 |    64744241 |     8205328 |     1395966 |    91144397 |    97931435 |    83461924 |      699643 |     6500447 |    15766852 |    17029573 |     1469879 |   115359097 |       68982 |    59525697
  misprediction rate                 |      13.21% |      40.93% |      37.57% |      12.11% |       2.29% |      14.65% |      18.91% |      14.38% |       1.75% |       9.99% |       5.37% |      58.13% |       0.83% |       6.39% |       0.67% |      17.65%
  mpki                               |       16.48 |       37.74 |       36.58 |       18.94 |        1.25 |       11.43 |       30.04 |       13.51 |        0.41 |       26.00 |        2.50 |       26.14 |        0.38 |       12.59 |        0.06 |       32.66
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   266109469 |   288797635 |   211260371 |    75893935 |   111387431 |   967260567 |   457114713 |   905166648 |   153038377 |    21135842 |   599766773 |    71150548 |   293553117 |  1502483159 |   100412359 |   251439962
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         238 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         368
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1016570998 |  1042442986 |   813718921 |   201920730 |   388166021 |  3361181088 |  1272755135 |  2962464844 |   672647277 |    86633855 |  1915128120 |   239487252 |  2207941463 |  2986169624 |   309300349 |   707325559
    num misses                       |    10106881 |       63265 |     5599370 |     7858840 |      604458 |    23863370 |     2292975 |    16531603 |      356652 |     1331689 |      610952 |     1684064 |      297460 |          23 |      552149 |     3759918
    miss rate                        |       0.99% |       0.01% |       0.69% |       3.89% |       0.16% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.70% |       0.01% |       0.00% |       0.18% |       0.53%
    mpki                             |        4.47 |        0.02 |        3.16 |       18.14 |        0.54 |        2.99 |        0.70 |        2.68 |        0.21 |        5.33 |        0.10 |        2.58 |        0.08 |        0.00 |        0.49 |        2.06
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    10106891 |       63317 |     5599380 |     7858932 |      604505 |    23863388 |     2293213 |    16531668 |      356656 |     1349130 |      610960 |     1684078 |      297503 |          62 |      552152 |     3760286
    num misses                       |      892037 |       56556 |     4451638 |     2345218 |      185713 |      182402 |      364572 |      104803 |      187276 |     1140470 |       15243 |     1684059 |       85714 |          62 |      551735 |      360744
    miss rate                        |       8.83% |      89.32% |      79.50% |      29.84% |      30.72% |       0.76% |      15.90% |       0.63% |      52.51% |      84.53% |       2.49% |     100.00% |      28.81% |     100.00% |      99.92% |       9.59%
    mpki                             |        0.39 |        0.02 |        2.52 |        5.41 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.58 |        0.02 |        0.00 |        0.49 |        0.20
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   266109469 |   288797635 |   211260371 |    75893935 |   111387431 |   967260567 |   457114713 |   905166648 |   153038377 |    21135842 |   599766773 |    71150548 |   293553117 |  1502483159 |   100412359 |   251439962
    num cache misses                 |      194789 |       91461 |      116950 |     1662851 |      110605 |     8472695 |    14270777 |    30108234 |      217788 |      403193 |      117555 |       54004 |      265251 |    14284511 |      780131 |    14675151
    miss rate                        |       0.07% |       0.03% |       0.06% |       2.19% |       0.10% |       0.88% |       3.12% |       3.33% |       0.14% |       1.91% |       0.02% |       0.08% |       0.09% |       0.95% |       0.78% |       5.84%
    mpki                             |        0.09 |        0.03 |        0.07 |        3.84 |        0.10 |        1.06 |        4.38 |        4.87 |        0.13 |        1.61 |        0.02 |        0.08 |        0.07 |        1.56 |        0.69 |        8.05
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  1016570998 |  1042442986 |   813718921 |   201920730 |   388166021 |  3361181088 |  1272755135 |  2962464844 |   672647277 |    86633855 |  1915128120 |   239487252 |  2207941463 |  2986169624 |   309300349 |   707325559
    num cache misses                 |    32487820 |     3934530 |    12587319 |    11518431 |    13802816 |    16014345 |    15976156 |    99777812 |    17367244 |     7452014 |    50898631 |    18414083 |    20767141 |      151639 |    58331993 |    16526827
    miss rate                        |       3.20% |       0.38% |       1.55% |       5.70% |       3.56% |       0.48% |       1.26% |       3.37% |       2.58% |       8.60% |       2.66% |       7.69% |       0.94% |       0.01% |      18.86% |       2.34%
    mpki                             |       14.37 |        1.12 |        7.11 |       26.58 |       12.38 |        2.01 |        4.90 |       16.15 |       10.15 |       29.81 |        8.09 |       28.26 |        5.41 |        0.02 |       51.34 |        9.07
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    33060250 |     4165178 |    13913051 |    15614610 |    15889527 |    24611146 |    31207260 |   129930800 |    17589453 |     7874227 |    51246525 |    20822925 |    21060327 |    14457357 |    59112135 |    31966267
    num cache misses                 |    22945919 |     3851443 |    11827580 |    11324291 |    11259456 |     2739563 |    13993533 |    20482237 |    12277543 |     7526547 |     1923300 |    18468087 |    14549436 |      469975 |    38415769 |    16193871
