                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   2072234667 |  20301793360 |   7393426657 |   3366819376 |   2083608189 |    249999989 |  16316394486 |   4013802946 |    894874979 |   1340329693 |   5660666245 |    846037384 |   3467860913 |   1316449041 |   4299913770 |   2208707335
  Cycles                             |  10627190288 |  10627191625 |  10627190367 |  10627191745 |  10627191263 |  10627178199 |  10627190101 |  10627190410 |  10627190697 |  10627190791 |  10627190112 |  10627191118 |  10627191671 |  10627190667 |  10627191768 |  10627190860
  IPC                                |         0.19 |         1.91 |         0.70 |         0.32 |         0.20 |         0.02 |         1.54 |         0.38 |         0.08 |         0.13 |         0.53 |         0.08 |         0.33 |         0.12 |         0.40 |         0.21
  Time (ns)                          |   3542396763 |   3542397209 |   3542396789 |   3542397249 |   3542397088 |   3542392733 |   3542396701 |   3542396804 |   3542396899 |   3542396931 |   3542396704 |   3542397040 |   3542397224 |   3542396889 |   3542397256 |   3542396954
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     69260906 |    934913009 |   1130407889 |     77003975 |    126645204 |     43244780 |   3011198650 |     74797319 |    146414523 |    106267133 |    614098550 |    116400880 |    527821185 |     25889680 |      5606548 |    136451081
  num incorrect                      |     32472702 |      7780245 |    289681571 |      1371408 |     76208356 |     11689069 |    205420145 |     11409973 |      9119733 |      8687350 |     93740627 |     15976571 |    113505753 |     35521434 |        95014 |      4736120
  misprediction rate                 |       31.92% |        0.83% |       20.40% |        1.75% |       37.57% |       21.28% |        6.39% |       13.24% |        5.86% |        7.56% |       13.24% |       12.07% |       17.70% |       57.84% |        1.67% |        3.35%
  mpki                               |        15.67 |         0.38 |        39.18 |         0.41 |        36.58 |        46.76 |        12.59 |         2.84 |        10.19 |         6.48 |        16.56 |        18.88 |        32.73 |        26.98 |         0.02 |         2.14
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    162061055 |   1553180338 |    961890525 |    301561660 |    248672011 |     23761816 |   2675478600 |    382169127 |    149675838 |    112690687 |    666795542 |    148272052 |    478990856 |    146355753 |    492523434 |    210020722
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          122 |            4 |           42 |           10 |          101 |          622 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    901163013 |  11682323601 |   2488754060 |   1325260239 |    958210132 |     88558906 |   5317484540 |   2039396909 |    272405129 |    368834394 |   2542719493 |    394236560 |   1345245892 |    495518143 |   3216597005 |    734378654
    num misses                       |       931020 |      1575110 |     11012307 |       697562 |      6576934 |     21159753 |           23 |      4521469 |       320634 |      1803772 |     25600352 |     15361879 |      7146689 |      3507314 |    116075061 |      5935141
    miss rate                        |        0.10% |        0.01% |        0.44% |        0.05% |        0.69% |       23.89% |        0.00% |        0.22% |        0.12% |        0.49% |        1.01% |        3.90% |        0.53% |        0.71% |        3.61% |        0.81%
    mpki                             |         0.45 |         0.08 |         1.49 |         0.21 |         3.16 |        84.64 |         0.00 |         1.13 |         0.36 |         1.35 |         4.52 |        18.16 |         2.06 |         2.66 |        26.99 |         2.69
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       931023 |      1575153 |     11012326 |       697566 |      6576944 |     21159756 |           62 |      4521591 |       320638 |      1803814 |     25600362 |     15361980 |      7147311 |      3507328 |    116075067 |      5935163
    num misses                       |       635126 |       450728 |      2306409 |       369343 |      5228782 |     10898398 |           62 |        62337 |       320638 |       562816 |      2268719 |      4610038 |       690018 |      3507285 |     82771679 |       584974
    miss rate                        |       68.22% |       28.61% |       20.94% |       52.95% |       79.50% |       51.51% |      100.00% |        1.38% |      100.00% |       31.20% |        8.86% |       30.01% |        9.65% |      100.00% |       71.31% |        9.86%
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.51 |        43.59 |         0.00 |         0.02 |         0.36 |         0.42 |         0.40 |         5.45 |         0.20 |         2.66 |        19.25 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    162061055 |   1553180338 |    961890525 |    301561660 |    248672011 |     23761816 |   2675478600 |    382169127 |    149675838 |    112690687 |    666795542 |    148272052 |    478990856 |    146355753 |    492523434 |    210020722
    num cache misses                 |       120224 |      1056198 |      4110411 |       212401 |        94920 |       119996 |     26240150 |       280461 |        15035 |       157247 |       260526 |      2383734 |     27542580 |        56113 |      1043275 |       683417
    miss rate                        |        0.07% |        0.07% |        0.43% |        0.07% |        0.04% |        0.50% |        0.98% |        0.07% |        0.01% |        0.14% |        0.04% |        1.61% |        5.75% |        0.04% |        0.21% |        0.33%
    mpki                             |         0.06 |         0.05 |         0.56 |         0.06 |         0.05 |         0.48 |         1.61 |         0.07 |         0.02 |         0.12 |         0.05 |         2.82 |         7.94 |         0.04 |         0.24 |         0.31
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    901163013 |  11682323601 |   2488754060 |   1325260239 |    958210132 |     88558906 |   5317484540 |   2039396909 |    272405129 |    368834394 |   2542719493 |    394236560 |   1345245892 |    495518143 |   3216597005 |    734378654
    num cache misses                 |     45842053 |    106374973 |      9827814 |     34042407 |     14970127 |     28806443 |       520946 |     31606048 |     20520299 |     19722988 |     81640495 |     22213953 |     30404900 |     38716042 |     35253619 |     42173960
    miss rate                        |        5.09% |        0.91% |        0.39% |        2.57% |        1.56% |       32.53% |        0.01% |        1.55% |        7.53% |        5.35% |        3.21% |        5.63% |        2.26% |        7.81% |        1.10% |        5.74%
    mpki                             |        22.12 |         5.24 |         1.33 |        10.11 |         7.18 |       115.23 |         0.03 |         7.87 |        22.93 |        14.72 |        14.42 |        26.26 |         8.77 |        29.41 |         8.20 |        19.09
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     49149227 |    107440269 |     16094644 |     34312122 |     17634805 |     32788889 |     26854900 |     34645833 |     27767268 |     20079838 |     82810727 |     29621752 |     59534958 |     43962460 |     36330543 |     46006597
    num cache misses                 |     40813843 |     65100029 |      4947132 |     23645943 |     13234689 |     22698335 |      1878158 |     11633932 |     20535334 |     17337649 |     44716484 |     20000081 |     28191853 |     38771850 |     24572604 |     13396966
    miss rate                        |       83.04% |       60.59% |       30.74% |       68.91% |       75.05% |       69.23% |        6.99% |       33.58% |       73.96% |       86.34% |       54.00% |       67.52% |       47.35% |       88.19% |       67.64% |       29.12%
    mpki                             |        19.70 |         3.21 |         0.67 |         7.02 |         6.35 |        90.79 |         0.12 |         2.90 |        22.95 |        12.94 |         7.90 |        23.64 |         8.13 |        29.45 |         5.71 |         6.07
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     44000793 |     65109589 |      7151650 |     23723715 |     16103256 |     26607240 |      1971962 |     14395419 |     27767268 |     17537722 |     45709418 |     25038270 |     29784753 |     43962155 |     24606953 |     16588272
    num cache misses                 |     40654449 |      2939651 |      4256072 |     23384860 |     10192043 |     19405410 |      1847582 |      8414870 |     20510793 |     16313978 |     11832766 |     16772958 |      8883555 |     38714911 |     23082297 |     12369903
    miss rate                        |       92.39% |        4.51% |       59.51% |       98.57% |       63.29% |       72.93% |       93.69% |       58.46% |       73.87% |       93.02% |       25.89% |       66.99% |       29.83% |       88.06% |       93.80% |       74.57%
    mpki                             |        19.62 |         0.14 |         0.58 |         6.95 |         4.89 |        77.62 |         0.11 |         2.10 |        22.92 |        12.17 |         2.09 |        19.83 |         2.56 |        29.41 |         5.37 |         5.60
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    341543152 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       416.54 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       306.53 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
