                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  254531485 |  346681381 |  532148283 |  584223063 |  381309058 |  276180915 |  665167418 |  249999909
  Cycles                             |  371702477 |  371702400 |  371702463 |  371702471 |  371702403 |  371702416 |  371702412 |  371699814
  IPC                                |       0.68 |       0.93 |       1.43 |       1.57 |       1.03 |       0.74 |       1.79 |       0.67
  Time (ns)                          |  123900826 |  123900800 |  123900821 |  123900824 |  123900801 |  123900805 |  123900804 |  123899938
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   15472012 |   52898639 |   42796851 |   33172064 |   16987444 |   41896530 |   44541035 |   13325983
  num incorrect                      |    9310878 |   13699165 |    7194948 |    5664203 |   15822254 |    9088346 |    7539310 |     311809
  misprediction rate                 |     37.57% |     20.57% |     14.39% |     14.58% |     48.22% |     17.83% |     14.48% |      2.29%
  mpki                               |      36.58 |      39.52 |      13.52 |       9.70 |      41.49 |      32.91 |      11.33 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   30378776 |   45162285 |   77969453 |   66022782 |   28738866 |   38254356 |   80550271 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  117024992 |  116511536 |  255108589 |  274829520 |  108885657 |  107371657 |  279770383 |   86640595
    num misses                       |     805391 |     517775 |    1427248 |     176481 |       4854 |     576702 |    1920779 |     132979
    miss rate                        |      0.69% |      0.44% |      0.56% |      0.06% |      0.00% |      0.54% |      0.69% |      0.15%
    mpki                             |       3.16 |       1.49 |       2.68 |       0.30 |       0.01 |       2.09 |       2.89 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     805401 |     517794 |    1427313 |     176537 |       4906 |     576842 |    1920797 |     133026
    num misses                       |     640175 |     107943 |       9167 |      27749 |       4288 |      53074 |      14373 |      40811
    miss rate                        |     79.49% |     20.85% |      0.64% |     15.72% |     87.40% |      9.20% |      0.75% |     30.68%
    mpki                             |       2.52 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   30378776 |   45162285 |   77969453 |   66022782 |   28738866 |   38254356 |   80550271 |   24892730
    num cache misses                 |       3739 |     159092 |    2289706 |      90445 |       3542 |    2172423 |     642937 |       5192
    miss rate                        |      0.01% |      0.35% |      2.94% |      0.14% |      0.01% |      5.68% |      0.80% |      0.02%
    mpki                             |       0.01 |       0.46 |       4.30 |       0.15 |       0.01 |       7.87 |       0.97 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  117024992 |  116511536 |  255108589 |  274829520 |  108885657 |  107371657 |  279770383 |   86640595
    num cache misses                 |    1806259 |     452650 |    8456184 |    1630204 |     280907 |    2317456 |    1321793 |    3034122
    miss rate                        |      1.54% |      0.39% |      3.31% |      0.59% |      0.26% |      2.16% |      0.47% |      3.50%
    mpki                             |       7.10 |       1.31 |      15.89 |       2.79 |       0.74 |       8.39 |       1.99 |      12.14
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1983669 |     712138 |   10747932 |    1722400 |     290134 |    4586610 |    1973073 |    3445454
    num cache misses                 |     805357 |     187008 |      69878 |     693126 |     267558 |     627409 |      42900 |    2204882
    miss rate                        |     40.60% |     26.26% |      0.65% |     40.24% |     92.22% |     13.68% |      2.17% |     63.99%
    mpki                             |       3.16 |       0.54 |       0.13 |       1.19 |       0.70 |       2.27 |       0.06 |       8.82
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1042984 |     289350 |      72221 |     719271 |     273580 |     726528 |      51326 |    2625753
    num cache misses                 |     552682 |     185536 |      69688 |     316090 |     267534 |     521635 |      42830 |    2041179
    miss rate                        |     52.99% |     64.12% |     96.49% |     43.95% |     97.79% |     71.80% |     83.45% |     77.74%
    mpki                             |       2.17 |       0.54 |       0.13 |       0.54 |       0.70 |       1.89 |       0.06 |       8.16
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5816893 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     119.17 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       9.16 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     46.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
