                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1126317025 |  10735907356 |   418962981 |  7608185481 |   455032139 |  8000018220 |  3535320179 |   480938376 |   851473157 |  1755340301 |  1036697199 |  3877030452 |   249999981 |   660773790 |  9472763737 |  7503325682
  Cycles                             |  5921123779 |   5921122548 |  5921124098 |  5921122548 |  5921123961 |  5921123674 |  5921123954 |  5921124333 |  5921125105 |  5921123349 |  5921122617 |  5921122561 |  5921121353 |  5921124107 |  5921122548 |  5921122562
  IPC                                |        0.19 |         1.81 |        0.07 |        1.28 |        0.08 |        1.35 |        0.60 |        0.08 |        0.14 |        0.30 |        0.18 |        0.65 |        0.04 |        0.11 |        1.60 |        1.27
  Time (ns)                          |  1973707927 |   1973707516 |  1973708033 |  1973707516 |  1973707987 |  1973707892 |  1973707985 |  1973708111 |  1973708369 |  1973707783 |  1973707539 |  1973707521 |  1973707118 |  1973708036 |  1973707516 |  1973707521
Branch predictor stats               |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    60705316 |   1981316381 |    69209627 |   674686435 |    62556286 |  1068231298 |   532967656 |    81341356 |     7720927 |    40474403 |    34639585 |   208376390 |    58565837 |    12369704 |   631137838 |   331381185
  num incorrect                      |     1419907 |    135162626 |     4400563 |   112662860 |     8608024 |   107594598 |    59995648 |     7531297 |       51700 |      721956 |    16241837 |   147412924 |     6500447 |    17195074 |   108315914 |    18812638
  misprediction rate                 |       2.29% |        6.39% |       5.98% |      14.31% |      12.10% |       9.15% |      10.12% |       8.47% |       0.67% |       1.75% |      31.92% |      41.43% |       9.99% |      58.16% |      14.65% |       5.37%
  mpki                               |        1.26 |        12.59 |       10.50 |       14.81 |       18.92 |       13.45 |       16.97 |       15.66 |        0.06 |        0.41 |       15.67 |       38.02 |       26.00 |       26.02 |       11.43 |        2.51
TLB Summary                          |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   113011287 |   1760418639 |    70259319 |   864111964 |    79694935 |  1197705487 |   566176584 |    55806549 |    75253727 |   156863838 |    81073912 |   315482877 |    21135842 |    71957370 |  1149453770 |   714492625
    num misses                       |          47 |           39 |           4 |        2586 |          92 |        5142 |       20938 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   392114642 |   3498810744 |   127775398 |  3181346173 |   212056949 |  3115746546 |  1424765498 |   166794624 |   231803923 |   689395555 |   450891635 |  1142641026 |    86633855 |   242155974 |  3994315822 |  2280906872
    num misses                       |      606707 |           23 |      152137 |     1677102 |     8248024 |      960920 |     8004428 |     2854424 |      413814 |      368233 |      466310 |       67980 |     1331678 |     1695135 |    28366957 |      733008
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.71% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.70% |       0.71% |       0.03%
    mpki                             |        0.54 |         0.00 |        0.36 |        0.22 |       18.13 |        0.12 |        2.26 |        5.94 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.57 |        2.99 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      606754 |           62 |      152141 |     1679688 |     8248116 |      966062 |     8025366 |     2854466 |      413817 |      368237 |      466313 |       68032 |     1349119 |     1695149 |    28366975 |      733016
    num misses                       |      187862 |           62 |      152141 |       52913 |     2460656 |       28233 |     1143487 |      772019 |      413503 |      191439 |      317746 |       60624 |     1140472 |     1695130 |      216823 |       18209
    miss rate                        |      30.96% |      100.00% |     100.00% |       3.15% |      29.83% |       2.92% |      14.25% |      27.05% |      99.92% |      51.99% |      68.14% |      89.11% |      84.53% |     100.00% |       0.76% |       2.48%
    mpki                             |        0.17 |         0.00 |        0.36 |        0.01 |        5.41 |        0.00 |        0.32 |        1.61 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.57 |        0.02 |        0.00
Cache Summary                        |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   113011287 |   1760418639 |    70259319 |   864111964 |    79694935 |  1197705487 |   566176584 |    55806549 |    75253727 |   156863838 |    81073912 |   315482877 |    21135842 |    71957370 |  1149453770 |   714492625
    num cache misses                 |      110452 |     16584777 |       11740 |    11872826 |     1732659 |    24655775 |    10830580 |       64142 |      584686 |      226002 |      116616 |       77769 |      402904 |       53991 |     9906382 |      117925
    miss rate                        |       0.10% |        0.94% |       0.02% |       1.37% |       2.17% |       2.06% |       1.91% |       0.11% |       0.78% |       0.14% |       0.14% |       0.02% |       1.91% |       0.08% |       0.86% |       0.02%
