                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1346174175 |   302683041 |   573356254 |   249999973
  Cycles                             |  1021023405 |  1021023453 |  1021023436 |  1021020128
  IPC                                |        1.32 |        0.30 |        0.56 |        0.24
  Time (ns)                          |   340341135 |   340341151 |   340341146 |   340340043
Branch predictor stats               |             |             |             |            
  num correct                        |    76968147 |    50624349 |    34833234 |    40600608
  num incorrect                      |    13032339 |     4658353 |    20962015 |     2521753
  misprediction rate                 |      14.48% |       8.43% |      37.57% |       5.85%
  mpki                               |        9.68 |       15.39 |       36.56 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   151900904 |    35349526 |    68400491 |    41868591
    num misses                       |          56 |          42 |          10 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   631939494 |   106996689 |   263894441 |    75636447
    num misses                       |      410726 |     1928795 |     1801096 |       88470
    miss rate                        |       0.06% |       1.80% |       0.68% |       0.12%
    mpki                             |        0.31 |        6.37 |        3.14 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |      410782 |     1928837 |     1801106 |       88474
    num misses                       |       64383 |      516826 |     1431461 |       88474
    miss rate                        |      15.67% |      26.79% |      79.48% |     100.00%
    mpki                             |        0.05 |        1.71 |        2.50 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   151900904 |    35349526 |    68400491 |    41868591
    num cache misses                 |      253402 |       18097 |       20109 |        2324
    miss rate                        |       0.17% |       0.05% |       0.03% |       0.01%
    mpki                             |        0.19 |        0.06 |        0.04 |        0.01
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   631939494 |   106996689 |   263894441 |    75636447
    num cache misses                 |     3793833 |    12632722 |     4123419 |     5662503
    miss rate                        |       0.60% |      11.81% |       1.56% |       7.49%
    mpki                             |        2.82 |       41.74 |        7.19 |       22.65
  Cache L2                           |             |             |             |            
    num cache accesses               |     4055404 |    13754410 |     4636445 |     7684066
    num cache misses                 |     2126223 |     9406459 |     3068904 |     5664827
    miss rate                        |      52.43% |      68.39% |      66.19% |      73.72%
    mpki                             |        1.58 |       31.08 |        5.35 |       22.66
  Cache L3                           |             |             |             |            
    num cache accesses               |     2151097 |    10512717 |     3663133 |     7684066
    num cache misses                 |     1594647 |     6411930 |     1857876 |     5663021
    miss rate                        |      74.13% |      60.99% |      50.72% |      73.70%
    mpki                             |        1.18 |       21.18 |        3.24 |       22.65
DRAM summary                         |             |             |             |            
  num dram accesses                  |    21753672 |           0 |           0 |           0
  average dram access latency (ns)   |      132.91 |         inf |         inf |         inf
  average dram queueing delay        |       22.90 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      63.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
