                                   | Core 0    
  Instructions                     |   99999959
  Cycles                           |   80737896
  IPC                              |       1.24
  Time (ns)                        |   26912632
Branch predictor stats             |           
  num correct                      |    5563644
  num incorrect                    |     913023
  misprediction rate               |     14.10%
  mpki                             |       9.13
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    9896916
    num misses                     |          5
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   29723328
    num misses                     |     205067
    miss rate                      |      0.69%
    mpki                           |       2.05
  L2 TLB                           |           
    num accesses                   |     205072
    num misses                     |       5378
    miss rate                      |      2.62%
    mpki                           |       0.05
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    9896916
    num cache misses               |       7143
    miss rate                      |      0.07%
    mpki                           |       0.07
  Cache L1-D                       |           
    num cache accesses             |   29723328
    num cache misses               |    1221320
    miss rate                      |      4.11%
    mpki                           |      12.21
  Cache L2                         |           
    num cache accesses             |    1244499
    num cache misses               |     452333
    miss rate                      |     36.35%
    mpki                           |       4.52
  Cache L3                         |           
    num cache accesses             |     468453
    num cache misses               |     423190
    miss rate                      |     90.34%
    mpki                           |       4.23
DRAM summary                       |           
  num dram accesses                |     526518
  average dram access latency (ns) |      57.11
  average dram queueing delay      |       2.10
Coherency Traffic                  |           
  num loads from dram              |     335888
  num loads from dram cache        |          0
  num loads from remote cache      |          0
