                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1165108972 |  10027317734 |   455790832 |  6499384567 |   439378601 |  7221941446 |  3277042759 |   587533097 |  1130244556 |  1770343026 |  1080274261 |  3811570482 |   249999981 |   690124253 |  8491905869 |  6681965135
  Cycles                             |  6054967724 |   6054966765 |  6054967138 |  6054966900 |  6054973117 |  6054966752 |  6054968041 |  6054967693 |  6054968165 |  6054967842 |  6054967928 |  6054967199 |  6054962386 |  6054966913 |  6054966718 |  6054966744
  IPC                                |        0.19 |         1.66 |        0.08 |        1.07 |        0.07 |        1.19 |        0.54 |        0.10 |        0.19 |        0.29 |        0.18 |        0.63 |        0.04 |        0.11 |        1.40 |        1.10
  Time (ns)                          |  2018322575 |   2018322255 |  2018322379 |  2018322300 |  2018324372 |  2018322251 |  2018322680 |  2018322564 |  2018322722 |  2018322614 |  2018322643 |  2018322400 |  2018320795 |  2018322304 |  2018322239 |  2018322248
Branch predictor stats               |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    62239258 |   1850546807 |    75660006 |   575890283 |    60433093 |   961233804 |   494130639 |    99445921 |    10249426 |    40746808 |    35325466 |   206726202 |    58565837 |    12698009 |   565776706 |   294537798
  num incorrect                      |     1456137 |    126242397 |     4608346 |    96045904 |     8320583 |    97408944 |    55594487 |     9101446 |       68632 |      726499 |    16654438 |   144218892 |     6500447 |    17720362 |    97115942 |    16734463
  misprediction rate                 |       2.29% |        6.39% |       5.74% |      14.29% |      12.10% |       9.20% |      10.11% |       8.38% |       0.67% |       1.75% |      32.04% |      41.09% |       9.99% |      58.26% |      14.65% |       5.38%
  mpki                               |        1.25 |        12.59 |       10.11 |       14.78 |       18.94 |       13.49 |       16.96 |       15.49 |        0.06 |        0.41 |       15.42 |       37.84 |       26.00 |       25.68 |       11.44 |        2.50
TLB Summary                          |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116327606 |   1644229273 |    76917487 |   738029364 |    76963193 |  1083247407 |   524765708 |    68401693 |    99891799 |   158225907 |    84334000 |   311376279 |    21135842 |    74518147 |  1030473671 |   636711699
    num misses                       |          47 |           39 |           4 |        2229 |          92 |        4664 |       19221 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   407183065 |   3267889479 |   137866567 |  2717555705 |   204747059 |  2818919563 |  1320211190 |   204685508 |   307705711 |   694854956 |   474196062 |  1125210978 |    86633855 |   250626233 |  3580949587 |  2033410883
    num misses                       |      626495 |           23 |      165145 |     1431870 |     7966626 |      866257 |     7384729 |     3513540 |      549341 |      369312 |      487957 |       67775 |     1331681 |     1730274 |    25455523 |      649970
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.72% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.54 |         0.00 |        0.36 |        0.22 |       18.13 |        0.12 |        2.25 |        5.98 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.51 |        3.00 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      626542 |           62 |      165149 |     1434099 |     7966718 |      870921 |     7403950 |     3513582 |      549344 |      369316 |      487960 |       67827 |     1349122 |     1730288 |    25455541 |      649978
    num misses                       |      193145 |           62 |      165149 |       45351 |     2378314 |       25482 |     1053122 |      958121 |      548929 |      192574 |      330804 |       60581 |     1140460 |     1730269 |      194697 |       16140
    miss rate                        |      30.83% |      100.00% |     100.00% |       3.16% |      29.85% |       2.93% |      14.22% |      27.27% |      99.92% |      52.14% |      67.79% |      89.32% |      84.53% |     100.00% |       0.76% |       2.48%
    mpki                             |        0.17 |         0.00 |        0.36 |        0.01 |        5.41 |        0.00 |        0.32 |        1.63 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.51 |        0.02 |        0.00
Cache Summary                        |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116327606 |   1644229273 |    76917487 |   738029364 |    76963193 |  1083247407 |   524765708 |    68401693 |    99891799 |   158225907 |    84334000 |   311376279 |    21135842 |    74518147 |  1030473671 |   636711699
    num cache misses                 |      119085 |     15843048 |       12659 |    10218683 |     1711615 |    22498965 |    10077383 |       77555 |      776111 |      228856 |      126562 |      127426 |      404955 |       56480 |     9268870 |      141028
    miss rate                        |       0.10% |        0.96% |       0.02% |       1.38% |       2.22% |       2.08% |       1.92% |       0.11% |       0.78% |       0.14% |       0.15% |       0.04% |       1.92% |       0.08% |       0.90% |       0.02%
    mpki                             |        0.10 |         1.58 |        0.03 |        1.57 |        3.90 |        3.12 |        3.08 |        0.13 |        0.69 |        0.13 |        0.12 |        0.03 |        1.62 |        0.08 |        1.09 |        0.02
  Cache L1-D                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   407183065 |   3267889479 |   137866567 |  2717555705 |   204747059 |  2818919563 |  1320211190 |   204685508 |   307705711 |   694854956 |   474196062 |  1125210978 |    86633855 |   250626233 |  3580949587 |  2033410883
    num cache misses                 |    14358857 |       216242 |    10573725 |    25436590 |    11717661 |    38151977 |    12434240 |    24177213 |    58035283 |    17968065 |    23980955 |     4266562 |     7457762 |    19128118 |    17280917 |    54224258
    miss rate                        |       3.53% |        0.01% |       7.67% |       0.94% |       5.72% |       1.35% |       0.94% |      11.81% |      18.86% |       2.59% |       5.06% |       0.38% |       8.61% |       7.63% |       0.48% |       2.67%
    mpki                             |       12.32 |         0.02 |       23.20 |        3.91 |       26.67 |        5.28 |        3.79 |       41.15 |       51.35 |       10.15 |       22.20 |        1.12 |       29.83 |       27.72 |        2.03 |        8.12
  Cache L2                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16582614 |     16091317 |    14009294 |    35772934 |    16047933 |    60977262 |    23024890 |    26241387 |    58811404 |    18205170 |    25697323 |     4585653 |     7884044 |    21539647 |    26713986 |    54662614
    num cache misses                 |    11759329 |       770323 |    10586384 |    14407172 |    11551735 |     3829373 |    12205794 |    21446203 |    38220667 |    12673449 |    21458033 |     4218806 |     7535654 |    19184598 |     3401746 |     2364940
    miss rate                        |      70.91% |        4.79% |      75.57% |      40.27% |      71.98% |       6.28% |      53.01% |      81.73% |      64.99% |      69.61% |      83.50% |      92.00% |      95.58% |      89.07% |      12.73% |       4.33%
    mpki                             |       10.09 |         0.08 |       23.23 |        2.22 |       26.29 |        0.53 |        3.72 |       36.50 |       33.82 |        7.16 |       19.86 |        1.11 |       30.14 |       27.80 |        0.40 |        0.35
  Cache L3                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13910732 |       802350 |    14009294 |    14529314 |    14175000 |     4157106 |    12721463 |    23433655 |    38220677 |    12689324 |    23047839 |     4413486 |     7557575 |    21539647 |     3570788 |     2672845
    num cache misses                 |    10438467 |       743849 |    10567377 |     2349804 |     8726968 |     2472277 |     4453697 |    11857470 |    24812782 |    12156466 |    21195653 |     4188897 |     7305850 |    19126049 |     1305173 |     1803535
    miss rate                        |      75.04% |       92.71% |      75.43% |      16.17% |      61.57% |      59.47% |      35.01% |      50.60% |      64.92% |      95.80% |      91.96% |      94.91% |      96.67% |      88.79% |      36.55% |      67.48%
    mpki                             |        8.96 |         0.07 |       23.18 |        0.36 |       19.86 |        0.34 |        1.36 |       20.18 |       21.95 |        6.87 |       19.62 |        1.10 |       29.22 |       27.71 |        0.15 |        0.27
DRAM summary                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   195290188 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      464.39 |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      354.38 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
