                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1328351082 |  2264847372 |  1856842184 |  1656576271 |   926125914 |   560888472 |  1443777356 |   277557843 |  2348381120 |   559118699 |  2218914761 |   808308209 |  1409429348 |  2762409278 |  1391766961
  Cycles                             |  1634729313 |  1634734530 |  1634734506 |  1634734783 |  1634734505 |  1634734561 |  1634734701 |  1634734533 |  1634734915 |  1634734504 |  1634734503 |  1634734511 |  1634734766 |  1634734502 |  1634734500 |  1634734547
  IPC                                |        0.15 |        0.81 |        1.39 |        1.14 |        1.01 |        0.57 |        0.34 |        0.88 |        0.17 |        1.44 |        0.34 |        1.36 |        0.49 |        0.86 |        1.69 |        0.85
  Time (ns)                          |   544909771 |   544911510 |   544911502 |   544911594 |   544911502 |   544911520 |   544911567 |   544911511 |   544911638 |   544911501 |   544911501 |   544911504 |   544911589 |   544911501 |   544911500 |   544911516
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    70362290 |   201013626 |    85494352 |    94963009 |    56277937 |    30397482 |   220917360 |    47110886 |   102868000 |    34479046 |   178402784 |    18426701 |    26677950 |   183921736 |   210001204
  num incorrect                      |     4720676 |    50898514 |    33542398 |      709279 |    16075335 |    33866060 |      711010 |    56516097 |     4278683 |     5848976 |     1118154 |    29964263 |      327426 |     3978859 |    31585331 |    23539467
  misprediction rate                 |      12.07% |      41.97% |      14.30% |       0.82% |      14.48% |      37.57% |       2.29% |      20.37% |       8.33% |       5.38% |       3.14% |      14.38% |       1.75% |      12.98% |      14.66% |      10.08%
  mpki                               |       18.88 |       38.32 |       14.81 |        0.38 |        9.70 |       36.57 |        1.27 |       39.14 |       15.42 |        2.49 |        2.00 |       13.50 |        0.41 |        2.82 |       11.43 |       16.91
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   107417180 |   257159337 |   142045286 |   186498693 |   110476242 |    56692433 |   187828942 |    32221418 |   224318792 |    53165844 |   325044820 |    72463997 |   134364723 |   335166492 |   222715178
    num misses                       |          84 |          52 |         839 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          78 |          18 |        8298
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   390467705 |   946926708 |  1068497441 |   777061141 |   425907195 |   194507751 |   485886065 |    96282569 |   717159464 |   184587273 |  1063753601 |   316106837 |   715850382 |  1164702791 |   559836162
    num misses                       |     4544002 |       22685 |      496510 |      143388 |      500458 |     2914884 |      295400 |     2147287 |     1623049 |      221557 |     1574905 |     5937623 |      162736 |     1639877 |     8271062 |     3087719
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.68% |       0.15% |       0.44% |       1.69% |       0.03% |       0.85% |       0.56% |       0.05% |       0.23% |       0.71% |       0.55%
    mpki                             |       18.18 |        0.02 |        0.22 |        0.08 |        0.30 |        3.15 |        0.53 |        1.49 |        5.85 |        0.09 |        2.82 |        2.68 |        0.20 |        1.16 |        2.99 |        2.22
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4544086 |       22737 |      497349 |      143431 |      500514 |     2914894 |      295447 |     2147306 |     1623091 |      221565 |     1574927 |     5937688 |      162740 |     1639955 |     8271080 |     3096017
    num misses                       |     1361732 |       20341 |       15896 |       42220 |       78933 |     2315088 |       95568 |      449561 |      460583 |        5725 |      144085 |       37745 |       86936 |       21891 |       63400 |      444391
    miss rate                        |      29.97% |      89.46% |       3.20% |      29.44% |      15.77% |      79.42% |      32.35% |      20.94% |      28.38% |       2.58% |       9.15% |       0.64% |      53.42% |       1.33% |       0.77% |      14.35%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.50 |        0.17 |        0.31 |        1.66 |        0.00 |        0.26 |        0.02 |        0.11 |        0.02 |        0.02 |        0.32
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   107417180 |   257159337 |   142045286 |   186498693 |   110476242 |    56692433 |   187828942 |    32221418 |   224318792 |    53165844 |   325044820 |    72463997 |   134364723 |   335166492 |   222715178
    num cache misses                 |      942887 |       27015 |     3511436 |      126730 |      539620 |       61257 |       53925 |      959343 |       35926 |       37068 |      353834 |    10777079 |       97672 |      246201 |     2891790 |     4170685
    miss rate                        |       2.15% |       0.03% |       1.37% |       0.09% |       0.29% |       0.06% |       0.10% |       0.51% |       0.11% |       0.02% |       0.67% |       3.32% |       0.13% |       0.18% |       0.86% |       1.87%
    mpki                             |        3.77 |        0.02 |        1.55 |        0.07 |        0.33 |        0.07 |        0.10 |        0.66 |        0.13 |        0.02 |        0.63 |        4.86 |        0.12 |        0.17 |        1.05 |        3.00
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   390467705 |   946926708 |  1068497441 |   777061141 |   425907195 |   194507751 |   485886065 |    96282569 |   717159464 |   184587273 |  1063753601 |   316106837 |   715850382 |  1164702791 |   559836162
    num cache misses                 |     6644251 |     1396704 |     8760705 |    10041289 |     4765774 |     6582896 |     6963909 |     1992223 |    11430152 |    19080126 |    11085369 |    35777857 |     7963040 |    11102475 |     5492809 |     5168706
    miss rate                        |       5.70% |       0.36% |       0.93% |       0.94% |       0.61% |       1.55% |       3.58% |       0.41% |      11.87% |       2.66% |       6.01% |       3.36% |       2.52% |       1.55% |       0.47% |       0.92%
    mpki                             |       26.58 |        1.05 |        3.87 |        5.41 |        2.88 |        7.11 |       12.42 |        1.38 |       41.18 |        8.12 |       19.83 |       16.12 |        9.85 |        7.88 |        1.99 |        3.71
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8763636 |     1462943 |    12286761 |    10178028 |     5310842 |     7148989 |     7960127 |     3340672 |    12397381 |    19183065 |    12219914 |    46565175 |     8061055 |    11466843 |     8418746 |     9508950
    num cache misses                 |     6519584 |     1356388 |     4878576 |     7026172 |     3744223 |     6187429 |     5727234 |     1319815 |    10154267 |      596301 |     5253478 |     7166695 |     5678147 |     5862218 |      838689 |     5034453
    miss rate                        |      74.39% |      92.72% |      39.71% |      69.03% |      70.50% |      86.55% |      71.95% |      39.51% |      81.91% |       3.11% |      42.99% |      15.39% |      70.44% |      51.12% |       9.96% |      52.94%
    mpki                             |       26.08 |        1.02 |        2.15 |        3.78 |        2.26 |        6.68 |       10.21 |        0.91 |       36.58 |        0.25 |        9.40 |        3.23 |        7.02 |        4.16 |        0.30 |        3.62
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7697533 |     1396349 |     4893379 |     7036476 |     3750139 |     6767115 |     6681782 |     1715620 |    11086012 |      664106 |     6035560 |     7179224 |     5679204 |     5980512 |      873519 |     5204680
    num cache misses                 |     4007914 |     1346120 |      355175 |     3074925 |     2002543 |     1598267 |     5007668 |      560579 |     5666206 |      376796 |     2838966 |      217536 |     5450583 |      891803 |      206187 |     1523928
    miss rate                        |      52.07% |      96.40% |       7.26% |      43.70% |      53.40% |      23.62% |      74.95% |      32.68% |      51.11% |      56.74% |      47.04% |       3.03% |      95.97% |      14.91% |      23.60% |      29.28%
    mpki                             |       16.03 |        1.01 |        0.16 |        1.66 |        1.21 |        1.73 |        8.93 |        0.39 |       20.41 |        0.16 |        5.08 |        0.10 |        6.74 |        0.63 |        0.07 |        1.09
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    51171443 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
