                                     | Core 0     | Core 1      | Core 2     | Core 3     
  Instructions                       |  323867849 |  1014904105 |  249999888 |  1280220200
  Cycles                             |  774669225 |   774668978 |  774667161 |   774668954
  IPC                                |       0.42 |        1.31 |       0.32 |        1.65
  Time (ns)                          |  258223075 |   258222993 |  258222387 |   258222985
Branch predictor stats               |            |             |            |            
  num correct                        |    2932032 |    81602090 |   19818647 |    84968063
  num incorrect                      |      19622 |    13713950 |    1620730 |    14634841
  misprediction rate                 |      0.66% |      14.39% |      7.56% |      14.69%
  mpki                               |       0.06 |       13.51 |       6.48 |       11.43
TLB Summary                          |            |             |            |            
  I-TLB                              |            |             |            |            
    num accesses                     |   28623472 |   148666577 |   20925725 |   155242016
    num misses                       |          3 |          65 |         42 |          18
    miss rate                        |      0.00% |       0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |        0.00
  D-TLB                              |            |             |            |            
    num accesses                     |   88104966 |   486550283 |   68803936 |   539498614
    num misses                       |     157017 |     2716313 |     336531 |     3813474
    miss rate                        |      0.18% |       0.56% |      0.49% |       0.71%
    mpki                             |       0.48 |        2.68 |       1.35 |        2.98
  L2 TLB                             |            |             |            |            
    num accesses                     |     157020 |     2716378 |     336573 |     3813492
    num misses                       |     156903 |       17409 |     104712 |       29398
    miss rate                        |     99.93% |       0.64% |     31.11% |       0.77%
    mpki                             |       0.48 |        0.02 |       0.42 |        0.02
Cache Summary                        |            |             |            |            
  Cache L1-I                         |            |             |            |            
    num cache accesses               |   28623472 |   148666577 |   20925725 |   155242016
    num cache misses                 |      91943 |     4419201 |      28024 |     1321268
    miss rate                        |      0.32% |       2.97% |      0.13% |       0.85%
    mpki                             |       0.28 |        4.35 |       0.11 |        1.03
  Cache L1-D                         |            |             |            |            
    num cache accesses               |   88104966 |   486550283 |   68803936 |   539498614
    num cache misses                 |   16570694 |    16068456 |    3675742 |     2523869
    miss rate                        |     18.81% |       3.30% |      5.34% |       0.47%
    mpki                             |      51.16 |       15.83 |      14.70 |        1.97
  Cache L2                           |            |             |            |            
    num cache accesses               |   16662642 |    20503747 |    3740578 |     3880630
    num cache misses                 |   10142011 |      402016 |    3216444 |      292330
    miss rate                        |     60.87% |       1.96% |     85.99% |       7.53%
    mpki                             |      31.32 |        0.40 |      12.87 |        0.23
  Cache L3                           |            |             |            |            
    num cache accesses               |   10142016 |      421169 |    3253339 |      328965
    num cache misses                 |   10038668 |      374013 |    3130508 |      289382
    miss rate                        |     98.98% |      88.80% |     96.22% |      87.97%
    mpki                             |      31.00 |        0.37 |      12.52 |        0.23
DRAM summary                         |            |             |            |            
  num dram accesses                  |   21740739 |           0 |          0 |           0
  average dram access latency (ns)   |     145.07 |         inf |        inf |         inf
  average dram queueing delay        |      35.06 |        0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     84.00% |       0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |             |            |            
  num loads from dram                |          0 |           0 |          0 |           0
  num loads from dram cache          |          0 |           0 |          0 |           0
  num loads from remote cache        |          0 |           0 |          0 |           0
