                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13      | Core 14     | Core 15    
  Instructions                       |  2391371259 |  3727704678 |  1840556834 |   475332646 |  1169522945 |  8671065394 |  2865682175 |  6483549699 |  1750944959 |   249999981 |  7006336443 |   686848637 |  3810464876 |  10270326910 |   878127807 |  1962987009
  Cycles                             |  5605232465 |  5605232100 |  5605232104 |  5605232669 |  5605233007 |  5605232100 |  5605232644 |  5605232112 |  5605232776 |  5605227666 |  5605232108 |  5605232200 |  5605232889 |   5605232100 |  5605232487 |  5605232853
  IPC                                |        0.43 |        0.67 |        0.33 |        0.08 |        0.21 |        1.55 |        0.51 |        1.16 |        0.31 |        0.04 |        1.25 |        0.12 |        0.68 |         1.83 |        0.16 |        0.35
  Time (ns)                          |  1868410822 |  1868410700 |  1868410702 |  1868410890 |  1868411003 |  1868410700 |  1868410882 |  1868410704 |  1868410926 |  1868409222 |  1868410703 |  1868410734 |  1868410963 |   1868410700 |  1868410829 |  1868410951
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  num correct                        |   259302444 |   202102187 |   111865093 |    65354745 |    62357280 |   578012808 |   369279534 |   521324258 |    40394596 |    58565837 |   309405780 |    12661370 |   175472454 |   1895394231 |     7959357 |   298005692
  num incorrect                      |    39548457 |   141211906 |    67314431 |     8982158 |     1458857 |    99104572 |    86201935 |    87582729 |      720626 |     6500447 |    17566417 |    17661738 |     1459518 |    129301659 |       53290 |    64610350
  misprediction rate                 |      13.23% |      41.13% |      37.57% |      12.08% |       2.29% |      14.64% |      18.93% |      14.38% |       1.75% |       9.99% |       5.37% |      58.25% |       0.82% |        6.39% |       0.67% |      17.82%
  mpki                               |       16.54 |       37.88 |       36.57 |       18.90 |        1.25 |       11.43 |       30.08 |       13.51 |        0.41 |       26.00 |        2.51 |       25.71 |        0.38 |        12.59 |        0.06 |       32.91
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num accesses                     |   281395971 |   303672432 |   219649930 |    83257169 |   116801152 |  1052071302 |   401798685 |   949726460 |   156464794 |    21135842 |   667191845 |    74232359 |   291517340 |   1684075943 |    77609267 |   271388077
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         223 |          65 |           4 |       17441 |           8 |          14 |          43 |           39 |           3 |         394
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num accesses                     |  1073864291 |  1099460168 |   846499588 |   221507164 |   408389370 |  3655869035 |  1118922037 |  3108502187 |   687796111 |    86633855 |  2129924650 |   249680933 |  2192665925 |   3347083806 |   239015413 |   762204019
    num misses                       |    10918241 |       66763 |     5805638 |     8623135 |      626880 |    25931048 |     2002293 |    17336453 |      367862 |     1331689 |      685337 |     1726353 |      295168 |           23 |      426489 |     4049436
