                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7    
  Instructions                       |  473553958 |  1429434951 |  249999898 |  603002898 |  1018865362 |  1147302500 |  418464863 |  550753268
  Cycles                             |  930339840 |   930339633 |  930336475 |  930339626 |   930339652 |   930339621 |  930339654 |  930340073
  IPC                                |       0.51 |        1.54 |       0.27 |       0.65 |        1.10 |        1.23 |       0.45 |       0.59
  Time (ns)                          |  310113280 |   310113211 |  310112159 |  310113209 |   310113218 |   310113207 |  310113218 |  310113358
Branch predictor stats               |            |             |            |            |             |             |            |           
  num correct                        |   70659171 |    95599497 |    4856955 |   12723009 |    90760932 |    52824302 |   22351001 |   43625496
  num incorrect                      |   16181960 |    16274405 |    6669357 |    1857749 |    15159684 |      437728 |     522817 |    3562134
  misprediction rate                 |     18.63% |      14.55% |     57.86% |     12.74% |      14.31% |       0.82% |      2.29% |      7.55%
  mpki                               |      34.17 |       11.39 |      26.68 |       3.08 |       14.88 |        0.38 |       1.25 |       6.47
TLB Summary                          |            |             |            |            |             |             |            |           
  I-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |   66756415 |   173321454 |   27532058 |   57854378 |   115656694 |    87767756 |   42009446 |   46425587
    num misses                       |        167 |          18 |         14 |         66 |         429 |          43 |         47 |         42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |  184761104 |   602063394 |   93614435 |  302824041 |   425854770 |   660196696 |  148178356 |  151465800
    num misses                       |     991119 |     4194624 |     661938 |     740156 |      221324 |       88294 |     227668 |     737269
    miss rate                        |      0.54% |       0.70% |      0.71% |      0.24% |       0.05% |       0.01% |      0.15% |      0.49%
    mpki                             |       2.09 |        2.93 |       2.65 |       1.23 |        0.22 |        0.08 |       0.54 |       1.34
  L2 TLB                             |            |             |            |            |             |             |            |           
    num accesses                     |     991286 |     4194642 |     661952 |     740222 |      221753 |       88337 |     227715 |     737311
    num misses                       |      95674 |       31729 |     661946 |      10130 |        7236 |       26403 |      71553 |     230751
    miss rate                        |      9.65% |       0.76% |    100.00% |      1.37% |       3.26% |      29.89% |     31.42% |     31.30%
    mpki                             |       0.20 |        0.02 |       2.65 |       0.02 |        0.01 |        0.02 |       0.17 |       0.42
Cache Summary                        |            |             |            |            |             |             |            |           
  Cache L1-I                         |            |             |            |            |             |             |            |           
    num cache accesses               |   66756415 |   173321454 |   27532058 |   57854378 |   115656694 |    87767756 |   42009446 |   46425587
    num cache misses                 |    3922219 |     1487772 |       4222 |      20010 |     1442907 |       34171 |      12815 |      39140
    miss rate                        |      5.88% |       0.86% |      0.02% |      0.03% |       1.25% |       0.04% |      0.03% |      0.08%
    mpki                             |       8.28 |        1.04 |       0.02 |       0.03 |        1.42 |        0.03 |       0.03 |       0.07
  Cache L1-D                         |            |             |            |            |             |             |            |           
    num cache accesses               |  184761104 |   602063394 |   93614435 |  302824041 |   425854770 |   660196696 |  148178356 |  151465800
    num cache misses                 |    3082392 |     2943044 |    7294066 |    4954585 |     3912526 |     5950253 |    5224635 |    8058259
    miss rate                        |      1.67% |       0.49% |      7.79% |      1.64% |       0.92% |       0.90% |      3.53% |      5.32%
    mpki                             |       6.51 |        2.06 |      29.18 |       8.22 |        3.84 |        5.19 |      12.49 |      14.63
  Cache L2                           |            |             |            |            |             |             |            |           
    num cache accesses               |    7219207 |     4478968 |    8243248 |    5343242 |     5409118 |     5993916 |    5946919 |    8125601
    num cache misses                 |    1374343 |      370407 |    7298229 |    1223194 |      876766 |     3073349 |    3861590 |    6690768
    miss rate                        |     19.04% |       8.27% |     88.54% |     22.89% |      16.21% |      51.27% |     64.93% |     82.34%
    mpki                             |       2.90 |        0.26 |      29.19 |       2.03 |        0.86 |        2.68 |       9.23 |      12.15
  Cache L3                           |            |             |            |            |             |             |            |           
    num cache accesses               |    1592418 |      420020 |    8243189 |    1602717 |      944411 |     3086720 |    4610304 |    6729331
    num cache misses                 |    1338514 |      370173 |    7296107 |    1201046 |      872594 |     2215599 |    3819177 |    2294079
    miss rate                        |     84.06% |      88.13% |     88.51% |     74.94% |      92.40% |      71.78% |     82.84% |     34.09%
    mpki                             |       2.83 |        0.26 |      29.18 |       1.99 |        0.86 |        1.93 |       9.13 |       4.17
DRAM summary                         |            |             |            |            |             |             |            |           
  num dram accesses                  |   27633068 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  average dram access latency (ns)   |     187.24 |         inf |        inf |        inf |         inf |         inf |        inf |        inf
  average dram queueing delay        |      77.23 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     89.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |           
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
