                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   717235764 |   495216128 |   413145200 |   249999973
  Cycles                             |  1373978710 |  1373978716 |  1373978532 |  1373975366
  IPC                                |        0.52 |        0.36 |        0.30 |        0.18
  Time (ns)                          |   457992903 |   457992905 |   457992844 |   457991789
Branch predictor stats               |             |             |             |            
  num correct                        |    43582838 |    39255247 |     3730692 |    40600608
  num incorrect                      |    26227406 |     3211611 |       24944 |     2521753
  misprediction rate                 |      37.57% |       7.56% |       0.66% |       5.85%
  mpki                               |       36.57 |        6.49 |        0.06 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    85555118 |    41490418 |    36513188 |    41868591
    num misses                       |          10 |          42 |           3 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   329782417 |   136305997 |   112260128 |    75636447
    num misses                       |     2258812 |      666112 |      199483 |       88470
    miss rate                        |       0.68% |       0.49% |       0.18% |       0.12%
    mpki                             |        3.15 |        1.35 |        0.48 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |     2258822 |      666154 |      199486 |       88474
    num misses                       |     1794743 |      207210 |      199336 |       88474
    miss rate                        |      79.45% |      31.11% |      99.92% |     100.00%
    mpki                             |        2.50 |        0.42 |        0.48 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    85555118 |    41490418 |    36513188 |    41868591
    num cache misses                 |       48778 |       83141 |      331972 |       11983
    miss rate                        |       0.06% |       0.20% |       0.91% |       0.03%
    mpki                             |        0.07 |        0.17 |        0.80 |        0.05
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   329782417 |   136305997 |   112260128 |    75636447
    num cache misses                 |     5124916 |     7306948 |    21093366 |     5666315
    miss rate                        |       1.55% |       5.36% |      18.79% |       7.49%
    mpki                             |        7.15 |       14.76 |       51.06 |       22.67
  Cache L2                           |             |             |             |            
    num cache accesses               |     5747346 |     7447574 |    21432858 |     7695477
    num cache misses                 |     4822973 |     6882588 |    15956039 |     5678298
    miss rate                        |      83.92% |      92.41% |      74.45% |      73.79%
    mpki                             |        6.72 |       13.90 |       38.62 |       22.71
  Cache L3                           |             |             |             |            
    num cache accesses               |     5455046 |     6940211 |    15963559 |     7695477
    num cache misses                 |     1955341 |     4149381 |    14805229 |     5653669
    miss rate                        |      35.84% |      59.79% |      92.74% |      73.47%
    mpki                             |        2.73 |        8.38 |       35.84 |       22.61
DRAM summary                         |             |             |             |            
  num dram accesses                  |    41500546 |           0 |           0 |           0
  average dram access latency (ns)   |      178.06 |         inf |         inf |         inf
  average dram queueing delay        |       68.05 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      90.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
