                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3914602818 |   860116663 |  3668557468 |   249999989 |  3820649925 |  2892692584 |   481162051 |   938982176
  Cycles                             |  4310604900 |  4310605156 |  4310604909 |  4310600299 |  4310604900 |  4310605103 |  4310605490 |  4310605029
  IPC                                |        0.91 |        0.20 |        0.85 |        0.06 |        0.89 |        0.67 |        0.11 |        0.22
  Time (ns)                          |  1436868300 |  1436868385 |  1436868303 |  1436866766 |  1436868300 |  1436868368 |  1436868497 |  1436868343
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   209314082 |   118299744 |    68197160 |    43244780 |   492118967 |    66193156 |   112728560 |   158662077
  num incorrect                      |   149255164 |    16249171 |    10317715 |    11689069 |   114855228 |     1178994 |    12520511 |    14642266
  misprediction rate                 |      41.63% |      12.08% |      13.14% |      21.28% |      18.92% |       1.75% |      10.00% |       8.45%
  mpki                               |       38.13 |       18.89 |        2.81 |       46.76 |       30.06 |        0.41 |       26.02 |       15.59
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   317831969 |   150731521 |   349264024 |    23761816 |   535655587 |   259056872 |    40682271 |   108967047
    num misses                       |          52 |         104 |         114 |           3 |         266 |           4 |       33273 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1152643054 |   400803357 |  1864405128 |    88558906 |  1492434837 |  1138509520 |   166715815 |   326983200
    num misses                       |       67980 |    15623266 |     4174806 |    21160183 |     2665000 |      600104 |     2551698 |     5617291
    miss rate                        |       0.01% |       3.90% |       0.22% |      23.89% |       0.18% |       0.05% |       1.53% |       1.72%
    mpki                             |        0.02 |       18.16 |        1.14 |       84.64 |        0.70 |        0.21 |        5.30 |        5.98
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       68032 |    15623370 |     4174920 |    21160186 |     2665266 |      600108 |     2584971 |     5617333
    num misses                       |       60624 |     4684643 |       56656 |    10898379 |      425100 |      317279 |     2184748 |     1519491
    miss rate                        |      89.11% |      29.98% |       1.36% |      51.50% |      15.95% |      52.87% |      84.52% |      27.05%
    mpki                             |        0.02 |        5.45 |        0.02 |       43.59 |        0.11 |        0.11 |        4.54 |        1.62
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   317831969 |   150731521 |   349264024 |    23761816 |   535655587 |   259056872 |    40682271 |   108967047
    num cache misses                 |      112185 |     2271965 |      174116 |      105594 |    15661913 |      164075 |      692617 |       79092
    miss rate                        |       0.04% |       1.51% |       0.05% |       0.44% |       2.92% |       0.06% |       1.70% |       0.07%
    mpki                             |        0.03 |        2.64 |        0.05 |        0.42 |        4.10 |        0.06 |        1.44 |        0.08
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1152643054 |   400803357 |  1864405128 |    88558906 |  1492434837 |  1138509520 |   166715815 |   326983200
    num cache misses                 |     4274429 |    22419418 |    28632164 |    28749138 |    18370821 |    29229020 |    14286668 |    38207788
    miss rate                        |       0.37% |       5.59% |       1.54% |      32.46% |       1.23% |       2.57% |       8.57% |      11.68%
    mpki                             |        1.09 |       26.07 |        7.80 |      115.00 |        4.81 |       10.10 |       29.69 |       40.69
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4580348 |    29061828 |    29642384 |    32428456 |    35104464 |    29428288 |    15016499 |    42177809
    num cache misses                 |     4193836 |    19951582 |     7268269 |    22304594 |     9618807 |    20238921 |    14240963 |    31163154
    miss rate                        |      91.56% |      68.65% |      24.52% |      68.78% |      27.40% |      68.77% |      94.84% |      73.89%
    mpki                             |        1.07 |       23.20 |        1.98 |       89.22 |        2.52 |        7.00 |       29.60 |       33.19
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4392049 |    24333768 |     8107309 |    25924329 |    10711391 |    20287712 |    14279842 |    35057105
    num cache misses                 |     4183040 |    14849452 |     3898718 |    16652851 |     3198166 |    20035982 |    13938708 |    21182869
    miss rate                        |      95.24% |      61.02% |      48.09% |      64.24% |      29.86% |      98.76% |      97.61% |      60.42%
    mpki                             |        1.07 |       17.26 |        1.06 |       66.61 |        0.84 |        6.93 |       28.97 |       22.56
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   127970355 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      176.81 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       66.80 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
