                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1449346772 |  2523428897 |  2593773546 |  1864064963 |  1002355492 |   619668297 |  1523275562 |   323427139 |  2423303914 |   634240661 |  2460677915 |   881152486 |  1529251938 |  2848918250 |  1524244166
  Cycles                             |  1757343840 |  1757348437 |  1757347892 |  1757348098 |  1757347890 |  1757347880 |  1757347886 |  1757347899 |  1757348686 |  1757347835 |  1757347966 |  1757347869 |  1757348085 |  1757347865 |  1757347862 |  1757347865
  IPC                                |        0.14 |        0.82 |        1.44 |        1.48 |        1.06 |        0.57 |        0.35 |        0.87 |        0.18 |        1.38 |        0.36 |        1.40 |        0.50 |        0.87 |        1.62 |        0.87
  Time (ns)                          |   585781280 |   585782813 |   585782631 |   585782700 |   585782630 |   585782627 |   585782629 |   585782633 |   585782896 |   585782612 |   585782656 |   585782623 |   585782695 |   585782622 |   585782621 |   585782622
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    74887002 |   224141549 |   119438944 |   106623697 |    60936526 |    33512289 |   232650044 |    54378275 |   106344149 |    38915670 |   197851845 |    19722024 |    29671333 |   189827809 |   229769552
  num incorrect                      |     4720676 |    56479423 |    37416208 |      992805 |    18085749 |    36668333 |      783886 |    59784698 |     4984999 |     6056679 |     1388609 |    33228735 |      349735 |     4503113 |    32593322 |    25874549
  misprediction rate                 |      12.07% |      42.99% |      14.31% |       0.82% |      14.50% |      37.57% |       2.29% |      20.44% |       8.40% |       5.39% |       3.45% |      14.38% |       1.74% |      13.18% |      14.65% |      10.12%
  mpki                               |       18.88 |       38.97 |       14.83 |        0.38 |        9.70 |       36.58 |        1.27 |       39.25 |       15.41 |        2.50 |        2.19 |       13.50 |        0.40 |        2.94 |       11.44 |       16.98
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
