                                     | Core 0     | Core 1     | Core 2     | Core 3     
  Instructions                       |  326295864 |  781444560 |  249999888 |  1156255180
  Cycles                             |  791648700 |  791648962 |  791647169 |   791648651
  IPC                                |       0.41 |       0.99 |       0.32 |        1.46
  Time (ns)                          |  263882900 |  263882987 |  263882390 |   263882884
Branch predictor stats               |            |            |            |            
  num correct                        |    2953831 |   62842056 |   19818647 |    77312392
  num incorrect                      |      19766 |   10562678 |    1620730 |    13169628
  misprediction rate                 |      0.66% |     14.39% |      7.56% |      14.55%
  mpki                               |       0.06 |      13.52 |       6.48 |       11.39
TLB Summary                          |            |            |            |            
  I-TLB                              |            |            |            |            
    num accesses                     |   28838102 |  114485927 |   20925725 |   140179230
    num misses                       |          3 |         65 |         42 |          18
    miss rate                        |      0.00% |      0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |        0.00
  D-TLB                              |            |            |            |            
    num accesses                     |   88763162 |  374632697 |   68803935 |   487018178
    num misses                       |     158180 |    2093515 |     336508 |     3405483
    miss rate                        |      0.18% |      0.56% |      0.49% |       0.70%
    mpki                             |       0.48 |       2.68 |       1.35 |        2.95
  L2 TLB                             |            |            |            |            
    num accesses                     |     158183 |    2093580 |     336550 |     3405501
    num misses                       |     158064 |      13399 |     104711 |       25722
    miss rate                        |     99.92% |      0.64% |     31.11% |       0.76%
    mpki                             |       0.48 |       0.02 |       0.42 |        0.02
Cache Summary                        |            |            |            |            
  Cache L1-I                         |            |            |            |            
    num cache accesses               |   28838102 |  114485927 |   20925725 |   140179230
    num cache misses                 |      92627 |    3524497 |      28057 |     1294029
    miss rate                        |      0.32% |      3.08% |      0.13% |       0.92%
    mpki                             |       0.28 |       4.51 |       0.11 |        1.12
  Cache L1-D                         |            |            |            |            
    num cache accesses               |   88763162 |  374632697 |   68803935 |   487018178
    num cache misses                 |   16693357 |   12540434 |    3676338 |     2484112
    miss rate                        |     18.81% |      3.35% |      5.34% |       0.51%
    mpki                             |      51.16 |      16.05 |      14.71 |        2.15
  Cache L2                           |            |            |            |            
    num cache accesses               |   16785989 |   16102606 |    3741845 |     3838459
    num cache misses                 |   10216527 |     845733 |    3224908 |      528124
    miss rate                        |     60.86% |      5.25% |     86.18% |      13.76%
    mpki                             |      31.31 |       1.08 |      12.90 |        0.46
  Cache L3                           |            |            |            |            
    num cache accesses               |   10216532 |     890139 |    3262439 |      590594
    num cache misses                 |   10112393 |     777254 |    3151533 |      518744
    miss rate                        |     98.98% |     87.32% |     96.60% |      87.83%
    mpki                             |      30.99 |       0.99 |      12.61 |        0.45
DRAM summary                         |            |            |            |            
  num dram accesses                  |   22645589 |          0 |          0 |           0
  average dram access latency (ns)   |     147.39 |        inf |        inf |         inf
  average dram queueing delay        |      37.38 |       0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     85.00% |      0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |            |            |            
  num loads from dram                |          0 |          0 |          0 |           0
  num loads from dram cache          |          0 |          0 |          0 |           0
  num loads from remote cache        |          0 |          0 |          0 |           0
