                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  280531051 |  358772893 |  572282106 |  653139024 |  398035163 |  280112136 |  668094131 |  249999884
  Cycles                             |  391941720 |  391941718 |  391941726 |  391941724 |  391941718 |  391941736 |  391941718 |  391940638
  IPC                                |       0.72 |       0.92 |       1.46 |       1.67 |       1.02 |       0.71 |       1.70 |       0.64
  Time (ns)                          |  130647240 |  130647239 |  130647242 |  130647241 |  130647239 |  130647245 |  130647239 |  130646879
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   17041586 |   54783416 |   46091296 |   37673078 |   17404734 |   42465785 |   44759457 |   13325983
  num incorrect                      |   10255224 |   14165635 |    7752982 |    6383709 |   16642465 |    9230746 |    7570320 |     311809
  misprediction rate                 |     37.57% |     20.55% |     14.40% |     14.49% |     48.88% |     17.86% |     14.47% |      2.29%
  mpki                               |      36.56 |      39.48 |      13.55 |       9.77 |      41.81 |      32.95 |      11.33 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   33455939 |   46734357 |   83909897 |   73758591 |   29784565 |   38823394 |   80907248 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  129079739 |  120599437 |  274582584 |  305872068 |  113338040 |  108932332 |  280987607 |   86640605
    num misses                       |     884828 |     534456 |    1534949 |     194638 |       4854 |     585710 |    1925665 |     132921
    miss rate                        |      0.69% |      0.44% |      0.56% |      0.06% |      0.00% |      0.54% |      0.69% |      0.15%
    mpki                             |       3.15 |       1.49 |       2.68 |       0.30 |       0.01 |       2.09 |       2.88 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     884838 |     534475 |    1535014 |     194694 |       4906 |     585850 |    1925683 |     132968
    num misses                       |     702407 |     111538 |       9957 |      30780 |       4288 |      53372 |      14406 |      40812
    miss rate                        |     79.38% |     20.87% |      0.65% |     15.81% |     87.40% |      9.11% |      0.75% |     30.69%
    mpki                             |       2.50 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   33455939 |   46734357 |   83909897 |   73758591 |   29784565 |   38823394 |   80907248 |   24892730
    num cache misses                 |      19454 |     270053 |    2747567 |     209771 |      13030 |    2292641 |     718836 |      24968
    miss rate                        |      0.06% |      0.58% |      3.27% |      0.28% |      0.04% |      5.91% |      0.89% |      0.10%
    mpki                             |       0.07 |       0.75 |       4.80 |       0.32 |       0.03 |       8.18 |       1.08 |       0.10
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  129079739 |  120599437 |  274582584 |  305872068 |  113338040 |  108932332 |  280987607 |   86640605
    num cache misses                 |    2011082 |     526060 |    9341249 |    1864889 |     303546 |    2402109 |    1405815 |    3051556
    miss rate                        |      1.56% |      0.44% |      3.40% |      0.61% |      0.27% |      2.21% |      0.50% |      3.52%
    mpki                             |       7.17 |       1.47 |      16.32 |       2.86 |       0.76 |       8.58 |       2.10 |      12.21
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2214524 |     902877 |   12089902 |    2075593 |     337188 |    4802979 |    2140244 |    3518675
    num cache misses                 |    1891980 |     401409 |    1840648 |    1456107 |     297031 |    2353428 |     291535 |    2476179
    miss rate                        |     85.44% |     44.46% |     15.22% |     70.15% |     88.09% |     49.00% |     13.62% |     70.37%
    mpki                             |       6.74 |       1.12 |       3.22 |       2.23 |       0.75 |       8.40 |       0.44 |       9.90
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2097519 |     510415 |    1842025 |    1457150 |     317965 |    2461877 |     307526 |    2926036
    num cache misses                 |     556819 |     226485 |      39094 |     214073 |     294801 |     612670 |     117488 |    2169791
    miss rate                        |     26.55% |     44.37% |      2.12% |     14.69% |     92.71% |     24.89% |     38.20% |     74.15%
    mpki                             |       1.98 |       0.63 |       0.07 |       0.33 |       0.74 |       2.19 |       0.18 |       8.68
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    6134019 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     119.10 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       9.09 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     46.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
