                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   516008244 |   684946423 |   436969849 |   249999973
  Cycles                             |  1353995510 |  1353995131 |  1353995538 |  1353992514
  IPC                                |        0.38 |        0.51 |        0.32 |        0.18
  Time (ns)                          |   451331837 |   451331710 |   451331846 |   451330838
Branch predictor stats               |             |             |             |            
  num correct                        |    31364488 |    54334112 |     3943762 |    40600608
  num incorrect                      |    18874509 |     4463979 |       26366 |     2521753
  misprediction rate                 |      37.57% |       7.59% |       0.66% |       5.85%
  mpki                               |       36.58 |        6.52 |        0.06 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    61579598 |    57166595 |    38618596 |    41868591
    num misses                       |          10 |          42 |           3 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   237268691 |   188705288 |   118705224 |    75636447
    num misses                       |     1631761 |      932544 |      210814 |       88470
    miss rate                        |       0.69% |       0.49% |       0.18% |       0.12%
    mpki                             |        3.16 |        1.36 |        0.48 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |     1631771 |      932586 |      210817 |       88474
    num misses                       |     1296744 |      291526 |      210655 |       88474
    miss rate                        |      79.47% |      31.26% |      99.92% |     100.00%
    mpki                             |        2.51 |        0.43 |        0.48 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    61579598 |    57166595 |    38618596 |    41868591
    num cache misses                 |       48342 |      111023 |      320163 |        8125
    miss rate                        |       0.08% |       0.19% |       0.83% |       0.02%
    mpki                             |        0.09 |        0.16 |        0.73 |        0.03
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   237268691 |   188705288 |   118705224 |    75636447
    num cache misses                 |     3720129 |    10140640 |    22292242 |     5666819
    miss rate                        |       1.57% |       5.37% |      18.78% |       7.49%
    mpki                             |        7.21 |       14.81 |       51.02 |       22.67
  Cache L2                           |             |             |             |            
    num cache accesses               |     4327693 |    10293532 |    22616744 |     7693407
    num cache misses                 |     3543574 |     9487962 |    15831064 |     5674944
    miss rate                        |      81.88% |      92.17% |      70.00% |      73.76%
    mpki                             |        6.87 |       13.85 |       36.23 |       22.70
  Cache L3                           |             |             |             |            
    num cache accesses               |     4138793 |     9530022 |    15835403 |     7693407
    num cache misses                 |     2445231 |     3536794 |    14719024 |     5665417
    miss rate                        |      59.08% |      37.11% |      92.95% |      73.64%
    mpki                             |        4.74 |        5.16 |       33.68 |       22.66
DRAM summary                         |             |             |             |            
  num dram accesses                  |    40863054 |           0 |           0 |           0
  average dram access latency (ns)   |      175.31 |         inf |         inf |         inf
  average dram queueing delay        |       65.30 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      90.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
