                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999981 |   504303902 |   921599837 |   731826060
  Cycles                             |  6684834976 |  6684839739 |  6684838742 |  6684840127
  IPC                                |        0.04 |        0.08 |        0.14 |        0.11
  Time (ns)                          |  2228278325 |  2228279913 |  2228279581 |  2228280042
Branch predictor stats               |             |             |             |            
  num correct                        |    58565837 |    81977195 |     8348508 |    14037120
  num incorrect                      |     6500447 |     5049047 |       55880 |    19256804
  misprediction rate                 |       9.99% |       5.80% |       0.66% |      57.84%
  mpki                               |       26.00 |       10.01 |        0.06 |       26.31
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    21135842 |    84518703 |    81451221 |    80026444
    num misses                       |       17441 |           4 |           3 |          14
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    86633855 |   152447964 |   250781452 |   273067303
    num misses                       |     1331671 |      178466 |      447190 |     1947946
    miss rate                        |       1.54% |       0.12% |       0.18% |       0.71%
    mpki                             |        5.33 |        0.35 |        0.49 |        2.66
  L2 TLB                             |             |             |             |            
    num accesses                     |     1349112 |      178470 |      447193 |     1947960
    num misses                       |     1140461 |      178470 |      446854 |     1947938
    miss rate                        |      84.53% |     100.00% |      99.92% |     100.00%
    mpki                             |        4.56 |        0.35 |        0.48 |        2.66
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    21135842 |    84518703 |    81451221 |    80026444
    num cache misses                 |      362711 |        7536 |      261588 |       29574
    miss rate                        |       1.72% |       0.01% |       0.32% |       0.04%
    mpki                             |        1.45 |        0.01 |        0.28 |        0.04
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    86633855 |   152447964 |   250781452 |   273067303
    num cache misses                 |     7423359 |    11421293 |    47198071 |    21412844
    miss rate                        |       8.57% |       7.49% |      18.82% |       7.84%
    mpki                             |       29.69 |       22.65 |       51.21 |       29.26
  Cache L2                           |             |             |             |            
    num cache accesses               |     7806709 |    15470992 |    47459670 |    24051994
    num cache misses                 |     7399474 |    11428829 |    28884339 |    21442280
    miss rate                        |      94.78% |      73.87% |      60.86% |      89.15%
    mpki                             |       29.60 |       22.66 |       31.34 |       29.30
  Cache L3                           |             |             |             |            
    num cache accesses               |     7421017 |    15470992 |    28884350 |    24051856
    num cache misses                 |     7311236 |    11418881 |    28590196 |    21412227
    miss rate                        |      98.52% |      73.81% |      98.98% |      89.03%
    mpki                             |       29.24 |       22.64 |       31.02 |       29.26
DRAM summary                         |             |             |             |            
  num dram accesses                  |   103487502 |           0 |           0 |           0
  average dram access latency (ns)   |      486.08 |         inf |         inf |         inf
  average dram queueing delay        |      366.06 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      92.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
