                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1295964577 |   249999989 |   929993227 |   871624193
  Cycles                             |  3727379487 |  3727375100 |  3727379504 |  3727379651
  IPC                                |        0.35 |        0.07 |        0.25 |        0.23
  Time (ns)                          |  1242459829 |  1242458367 |  1242459835 |  1242459884
Branch predictor stats               |             |             |             |            
  num correct                        |   102705153 |    43244780 |   157049832 |   119800635
  num incorrect                      |     8393791 |    11689069 |    14492002 |    16464625
  misprediction rate                 |       7.56% |      21.28% |       8.45% |      12.08%
  mpki                               |        6.48 |       46.76 |       15.58 |       18.89
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   108802142 |    23761816 |   107951506 |   152712685
    num misses                       |          42 |           3 |          42 |         105
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   356584222 |    88558906 |   324189351 |   406128093
    num misses                       |     1740700 |    21160380 |     5584323 |    15809623
    miss rate                        |       0.49% |      23.89% |       1.72% |       3.89%
    mpki                             |        1.34 |       84.64 |        6.00 |       18.14
  L2 TLB                             |             |             |             |            
    num accesses                     |     1740742 |    21160383 |     5584365 |    15809728
    num misses                       |      542513 |    10898487 |     1509574 |     4736196
    miss rate                        |      31.17% |      51.50% |      27.03% |      29.96%
    mpki                             |        0.42 |       43.59 |        1.62 |        5.43
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   108802142 |    23761816 |   107951506 |   152712685
    num cache misses                 |      108073 |       55475 |       55671 |     1832989
    miss rate                        |       0.10% |       0.23% |       0.05% |       1.20%
    mpki                             |        0.08 |        0.22 |        0.06 |        2.10
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   356584222 |    88558906 |   324189351 |   406128093
    num cache misses                 |    19010850 |    28779944 |    37917328 |    22577302
    miss rate                        |       5.33% |      32.50% |      11.70% |       5.56%
    mpki                             |       14.67 |      115.12 |       40.77 |       25.90
  Cache L2                           |             |             |             |            
    num cache accesses               |    19289047 |    32616953 |    42345903 |    29231280
    num cache misses                 |    16256920 |    20499300 |    28276332 |    18557377
    miss rate                        |      84.28% |      62.85% |      66.77% |      63.48%
    mpki                             |       12.54 |       82.00 |       30.40 |       21.29
  Cache L3                           |             |             |             |            
    num cache accesses               |    16442277 |    24354096 |    32659244 |    23399573
    num cache misses                 |    15938959 |    18265764 |    23318862 |    16231806
    miss rate                        |      96.94% |      75.00% |      71.40% |      69.37%
    mpki                             |       12.30 |       73.06 |       25.07 |       18.62
DRAM summary                         |             |             |             |            
  num dram accesses                  |    94847931 |           0 |           0 |           0
  average dram access latency (ns)   |      136.44 |         inf |         inf |         inf
  average dram queueing delay        |       26.43 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      76.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
