                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7       | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
  Instructions                       |  1691521554 |  7039469131 |   967211713 |  7182786122 |  4070145309 |  12094400108 |  2163922140 |  15113794219 |  6104087951 |  6535450666 |  5362321280 |  3401481549 |  1241090136 |   249999989 |  6995329455 |  11168591469
  Cycles                             |  8324649720 |  8324649231 |  8324648439 |  8324648370 |  8324648370 |   8324648370 |  8324649386 |   8324648370 |  8324648370 |  8324648370 |  8324648381 |  8324648377 |  8324649829 |  8324640640 |  8324648370 |   8324650095
  IPC                                |        0.20 |        0.85 |        0.12 |        0.86 |        0.49 |         1.45 |        0.26 |         1.82 |        0.73 |        0.79 |        0.64 |        0.41 |        0.15 |        0.03 |        0.84 |         1.34
  Time (ns)                          |  2774883240 |  2774883077 |  2774882813 |  2774882790 |  2774882790 |   2774882790 |  2774883129 |   2774882790 |  2774882790 |  2774882790 |  2774882794 |  2774882792 |  2774883276 |  2774880213 |  2774882790 |   2774883365
Branch predictor stats               |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  num correct                        |    15339789 |   400764705 |   163777482 |   924780759 |     5307992 |   1072372577 |   133614370 |   2789257833 |   330891780 |   122299951 |   581304344 |   518057451 |    98389892 |    43244780 |  1069561837 |    492591901
  num incorrect                      |      102716 |    67789284 |    15104668 |   215898680 |       89954 |    178941387 |     4697830 |    190279625 |   231032404 |    18639020 |    88613667 |   111136993 |     8048030 |    11689069 |   274015749 |     27979279
  misprediction rate                 |       0.67% |      14.47% |       8.44% |      18.93% |       1.67% |       14.30% |       3.40% |        6.39% |      41.11% |      13.22% |      13.23% |      17.66% |       7.56% |      21.28% |      20.39% |        5.37%
  mpki                               |        0.06 |        9.63 |       15.62 |       30.06 |        0.02 |        14.80 |        2.17 |        12.59 |       37.85 |        2.85 |       16.53 |       32.67 |        6.48 |       46.76 |       39.17 |         2.51
TLB Summary                          |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   149497915 |   790076723 |   112224036 |  1007341947 |   466202165 |   1373535643 |   205626241 |   2478282310 |   498541965 |   622469840 |   631390925 |   468948432 |   103926292 |    23761816 |   910034157 |   1064017831
    num misses                       |           3 |          56 |          42 |         413 |           6 |         4056 |          22 |           39 |          52 |         162 |          10 |         616 |          42 |           3 |          19 |            8
