                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  260325732 |  260102473 |  481334610 |  249999939
  Cycles                             |  254465100 |  254465095 |  254465092 |  254463062
  IPC                                |       1.02 |       1.02 |       1.89 |       0.98
  Time (ns)                          |   84821700 |   84821699 |   84821698 |   84821021
Branch predictor stats               |            |            |            |           
  num correct                        |   13935762 |   33465524 |   88830702 |     325726
  num incorrect                      |    9920769 |    7853222 |    6060196 |       5522
  misprediction rate                 |     41.59% |     19.01% |      6.39% |      1.67%
  mpki                               |      38.11 |      30.19 |      12.59 |       0.02
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   21146364 |   36479283 |   78927789 |   28636353
    num misses                       |         52 |        106 |         39 |          6
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   76669610 |  101667405 |  156868407 |  187012795
    num misses                       |       4541 |     179928 |         23 |    6744880
    miss rate                        |      0.01% |      0.18% |      0.00% |      3.61%
    mpki                             |       0.02 |       0.69 |       0.00 |      26.98
  L2 TLB                             |            |            |            |           
    num accesses                     |       4593 |     180034 |         62 |    6744886
    num misses                       |       4190 |      29449 |         62 |    4835817
    miss rate                        |     91.23% |     16.36% |    100.00% |     71.70%
    mpki                             |       0.02 |       0.11 |       0.00 |      19.34
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   21146364 |   36479283 |   78927789 |   28636353
    num cache misses                 |       7452 |    1154344 |     760058 |     120389
    miss rate                        |      0.04% |      3.16% |      0.96% |      0.42%
    mpki                             |       0.03 |       4.44 |       1.58 |       0.48
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   76669610 |  101667405 |  156868407 |  187012795
    num cache misses                 |     277654 |    1254934 |       9049 |    2058191
    miss rate                        |      0.36% |      1.23% |      0.01% |      1.10%
    mpki                             |       1.07 |       4.82 |       0.02 |       8.23
  Cache L2                           |            |            |            |           
    num cache accesses               |     292902 |    2472028 |     770690 |    2178647
    num cache misses                 |     273990 |    1098602 |      35361 |    1521806
    miss rate                        |     93.54% |     44.44% |      4.59% |     69.85%
    mpki                             |       1.05 |       4.22 |       0.07 |       6.09
  Cache L3                           |            |            |            |           
    num cache accesses               |     281811 |    1161554 |      36944 |    1521873
    num cache misses                 |     271861 |     163888 |      33419 |    1231125
    miss rate                        |     96.47% |     14.11% |     90.46% |     80.90%
    mpki                             |       1.04 |       0.63 |       0.07 |       4.92
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2382788 |          0 |          0 |          0
  average dram access latency (ns)   |     124.26 |        inf |        inf |        inf
  average dram queueing delay        |      14.26 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     28.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
