                                     | Core 0     | Core 1      | Core 2      | Core 3     
  Instructions                       |  249999973 |  1297941635 |  1779207985 |  1633645865
  Cycles                             |  922674341 |   922676752 |   922676777 |   922676737
  IPC                                |       0.27 |        1.41 |        1.93 |        1.77
  Time (ns)                          |  307558114 |   307558917 |   307558926 |   307558912
Branch predictor stats               |            |             |             |            
  num correct                        |   40600608 |    73408534 |   328355032 |   108981494
  num incorrect                      |    2521753 |    12416667 |    22400816 |    18661522
  misprediction rate                 |      5.85% |      14.47% |       6.39% |      14.62%
  mpki                               |      10.09 |        9.57 |       12.59 |       11.42
TLB Summary                          |            |             |             |            
  I-TLB                              |            |             |             |            
    num accesses                     |   41868591 |   145257844 |   291748196 |   198117352
    num misses                       |          4 |          56 |          39 |          18
    miss rate                        |      0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |       0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |            |             |             |            
    num accesses                     |   75636447 |   611423496 |   579848961 |   688460627
    num misses                       |      88470 |      395058 |          23 |     4861639
    miss rate                        |      0.12% |       0.06% |       0.00% |       0.71%
    mpki                             |       0.35 |        0.30 |        0.00 |        2.98
  L2 TLB                             |            |             |             |            
    num accesses                     |      88474 |      395114 |          62 |     4861657
    num misses                       |      88474 |       62292 |          62 |       36896
    miss rate                        |    100.00% |      15.77% |     100.00% |       0.76%
    mpki                             |       0.35 |        0.05 |        0.00 |        0.02
Cache Summary                        |            |             |             |            
  Cache L1-I                         |            |             |             |            
    num cache accesses               |   41868591 |   145257844 |   291748196 |   198117352
    num cache misses                 |       7090 |      423729 |     2759374 |     1714572
    miss rate                        |      0.02% |       0.29% |       0.95% |       0.87%
    mpki                             |       0.03 |        0.33 |        1.55 |        1.05
  Cache L1-D                         |            |             |             |            
    num cache accesses               |   75636447 |   611423496 |   579848961 |   688460627
    num cache misses                 |    5663673 |     3754101 |       25861 |     3265830
    miss rate                        |      7.49% |       0.61% |       0.00% |       0.47%
    mpki                             |      22.65 |        2.89 |        0.01 |        2.00
  Cache L2                           |            |             |             |            
    num cache accesses               |    7690457 |     4181959 |     2788662 |     5003214
    num cache misses                 |    5670763 |     2945895 |       75196 |      513858
    miss rate                        |     73.74% |      70.44% |       2.70% |      10.27%
    mpki                             |      22.68 |        2.27 |        0.04 |        0.31
  Cache L3                           |            |             |             |            
    num cache accesses               |    7690457 |     2950412 |       78623 |      537137
    num cache misses                 |    5660106 |     1446138 |       74467 |      138225
    miss rate                        |     73.60% |      49.01% |      94.71% |      25.73%
    mpki                             |      22.64 |        1.11 |        0.04 |        0.08
DRAM summary                         |            |             |             |            
  num dram accesses                  |   10193079 |           0 |           0 |           0
  average dram access latency (ns)   |     114.08 |         inf |         inf |         inf
  average dram queueing delay        |       4.07 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |     33.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |            |             |             |            
  num loads from dram                |          0 |           0 |           0 |           0
  num loads from dram cache          |          0 |           0 |           0 |           0
  num loads from remote cache        |          0 |           0 |           0 |           0
