                                     | Core 0     | Core 1     | Core 2      | Core 3    
  Instructions                       |  415358061 |  773270626 |  1475539689 |  249999984
  Cycles                             |  919924800 |  919924785 |   919924800 |  919922727
  IPC                                |       0.45 |       0.84 |        1.60 |       0.27
  Time (ns)                          |  306641600 |  306641595 |   306641600 |  306640909
Branch predictor stats               |            |            |             |           
  num correct                        |   62643852 |   35610848 |    84394464 |   15199251
  num incorrect                      |    6986004 |     296109 |    14302479 |    9146162
  misprediction rate                 |     10.03% |      0.82% |      14.49% |     37.57%
  mpki                               |      16.82 |       0.38 |        9.69 |      36.58
TLB Summary                          |            |            |             |           
  I-TLB                              |            |            |             |           
    num accesses                     |   66382592 |   59160642 |   165953185 |   29844534
    num misses                       |       2506 |         43 |          56 |         10
    miss rate                        |      0.00% |      0.00% |       0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |        0.00 |       0.00
  D-TLB                              |            |            |             |           
    num accesses                     |  166382915 |  444958931 |   692491952 |  114926447
    num misses                       |     850406 |      59779 |      448004 |     791206
    miss rate                        |      0.51% |      0.01% |       0.06% |      0.69%
    mpki                             |       2.05 |       0.08 |        0.30 |       3.16
  L2 TLB                             |            |            |             |           
    num accesses                     |     852912 |      59822 |      448060 |     791216
    num misses                       |     125682 |      17775 |       70385 |     629349
    miss rate                        |     14.74% |     29.71% |      15.71% |     79.54%
    mpki                             |       0.30 |       0.02 |        0.05 |       2.52
Cache Summary                        |            |            |             |           
  Cache L1-I                         |            |            |             |           
    num cache accesses               |   66382592 |   59160642 |   165953185 |   29844534
    num cache misses                 |    1209904 |      43972 |      335957 |      12478
    miss rate                        |      1.82% |      0.07% |       0.20% |      0.04%
    mpki                             |       2.91 |       0.06 |        0.23 |       0.05
  Cache L1-D                         |            |            |             |           
    num cache accesses               |  166382915 |  444958931 |   692491952 |  114926447
    num cache misses                 |    1513342 |    4098869 |     4160062 |    1802698
    miss rate                        |      0.91% |      0.92% |       0.60% |      1.57%
    mpki                             |       3.64 |       5.30 |        2.82 |       7.21
  Cache L2                           |            |            |             |           
    num cache accesses               |    2831419 |    4154620 |     4497020 |    2095685
    num cache misses                 |    1268138 |    2581118 |     2522730 |    1594602
    miss rate                        |     44.79% |     62.13% |      56.10% |     76.09%
    mpki                             |       3.05 |       3.34 |        1.71 |       6.38
  Cache L3                           |            |            |             |           
    num cache accesses               |    1377165 |    2593878 |     2523887 |    1904661
    num cache misses                 |    1062035 |    1712987 |      193444 |    1137241
    miss rate                        |     77.12% |     66.04% |       7.66% |     59.71%
    mpki                             |       2.56 |       2.22 |        0.13 |       4.55
DRAM summary                         |            |            |             |           
  num dram accesses                  |    6391042 |          0 |           0 |          0
  average dram access latency (ns)   |     318.78 |        inf |         inf |        inf
  average dram queueing delay        |     178.74 |       0.00 |        0.00 |       0.00
  average dram bandwidth utilization |     83.00% |      0.00% |       0.00% |      0.00%
Coherency Traffic                    |            |            |             |           
  num loads from dram                |          0 |          0 |           0 |          0
  num loads from dram cache          |          0 |          0 |           0 |          0
  num loads from remote cache        |          0 |          0 |           0 |          0
