                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  2884586840 |  1684275850 |   819584534 |   249999989
  Cycles                             |  3814423222 |  3814423465 |  3814423456 |  3814419386
  IPC                                |        0.76 |        0.44 |        0.21 |        0.07
  Time (ns)                          |  1271474408 |  1271474489 |  1271474486 |  1271473129
Branch predictor stats               |             |             |             |            
  num correct                        |   312730199 |   133569265 |   112778635 |    43244780
  num incorrect                      |    47680032 |    10942006 |    15456059 |    11689069
  misprediction rate                 |      13.23% |       7.57% |      12.05% |      21.28%
  mpki                               |       16.53 |        6.50 |       18.86 |       46.76
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   339476622 |   140816765 |   143607043 |    23761816
    num misses                       |          10 |          42 |         100 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |  1295822359 |   463742760 |   381992972 |    88558906
    num misses                       |    13135249 |     2277963 |    14868089 |    21161028
    miss rate                        |       1.01% |       0.49% |       3.89% |      23.89%
    mpki                             |        4.55 |        1.35 |       18.14 |       84.64
  L2 TLB                             |             |             |             |            
    num accesses                     |    13135259 |     2278005 |    14868189 |    21161031
    num misses                       |     1169842 |      709379 |     4465031 |    10898699
    miss rate                        |       8.91% |      31.14% |      30.03% |      51.50%
    mpki                             |        0.41 |        0.42 |        5.45 |       43.59
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   339476622 |   140816765 |   143607043 |    23761816
    num cache misses                 |       82812 |      141990 |     2026790 |       74667
    miss rate                        |       0.02% |       0.10% |       1.41% |       0.31%
    mpki                             |        0.03 |        0.08 |        2.47 |        0.30
  Cache L1-D                         |             |             |             |            
    num cache accesses               |  1295822359 |   463742760 |   381992972 |    88558906
    num cache misses                 |    41622009 |    24769079 |    21598623 |    28853209
    miss rate                        |       3.21% |       5.34% |       5.65% |      32.58%
    mpki                             |       14.43 |       14.71 |       26.35 |      115.41
  Cache L2                           |             |             |             |            
    num cache accesses               |    42369731 |    25077235 |    28926075 |    32883218
    num cache misses                 |    17858423 |    21047178 |    18847040 |    21688227
    miss rate                        |      42.15% |      83.93% |      65.16% |      65.96%
    mpki                             |        6.19 |       12.50 |       23.00 |       86.75
  Cache L3                           |             |             |             |            
    num cache accesses               |    18664689 |    21228719 |    24165952 |    25693288
    num cache misses                 |    12709909 |    15508570 |    17885798 |    20720562
    miss rate                        |      68.10% |      73.05% |      74.01% |      80.65%
    mpki                             |        4.41 |        9.21 |       21.82 |       82.88
DRAM summary                         |             |             |             |            
  num dram accesses                  |    85478715 |           0 |           0 |           0
  average dram access latency (ns)   |      129.40 |         inf |         inf |         inf
  average dram queueing delay        |       19.39 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      67.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
