                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  446898854 |  690946796 |  674957025 |  249999984
  Cycles                             |  642303655 |  642303175 |  642303178 |  642300693
  IPC                                |       0.70 |       1.08 |       1.05 |       0.39
  Time (ns)                          |  214101219 |  214101059 |  214101060 |  214100231
Branch predictor stats               |            |            |            |           
  num correct                        |   67527283 |   31810030 |   38765144 |   15199251
  num incorrect                      |    7520783 |     263091 |    6619536 |    9146162
  misprediction rate                 |     10.02% |      0.82% |     14.59% |     37.57%
  mpki                               |      16.83 |       0.38 |       9.81 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   71451475 |   52854383 |   76051078 |   29844534
    num misses                       |       2749 |         43 |         56 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  179175016 |  397598252 |  316361900 |  114926447
    num misses                       |     944682 |      53211 |     200825 |     791201
    miss rate                        |      0.53% |      0.01% |      0.06% |      0.69%
    mpki                             |       2.11 |       0.08 |       0.30 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |     947431 |      53254 |     200881 |     791211
    num misses                       |     138610 |      16182 |      31763 |     629352
    miss rate                        |     14.63% |     30.39% |     15.81% |     79.54%
    mpki                             |       0.31 |       0.02 |       0.05 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   71451475 |   52854383 |   76051078 |   29844534
    num cache misses                 |    1365054 |      39402 |     241353 |      18222
    miss rate                        |      1.91% |      0.07% |      0.32% |      0.06%
    mpki                             |       3.05 |       0.06 |       0.36 |       0.07
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  179175016 |  397598252 |  316361900 |  114926447
    num cache misses                 |    1646036 |    3743698 |    1983301 |    1801421
    miss rate                        |      0.92% |      0.94% |      0.63% |      1.57%
    mpki                             |       3.68 |       5.42 |       2.94 |       7.21
  Cache L2                           |            |            |            |           
    num cache accesses               |    3182533 |    3825663 |    2250441 |    2180612
    num cache misses                 |    1581553 |    2646032 |    1631378 |    1691262
    miss rate                        |     49.69% |     69.17% |     72.49% |     77.56%
    mpki                             |       3.54 |       3.83 |       2.42 |       6.77
  Cache L3                           |            |            |            |           
    num cache accesses               |    1754673 |    2690885 |    1658903 |    2061867
    num cache misses                 |    1531291 |    2629545 |    1619105 |    1675498
    miss rate                        |     87.27% |     97.72% |     97.60% |     81.26%
    mpki                             |       3.43 |       3.81 |       2.40 |       6.70
DRAM summary                         |            |            |            |           
  num dram accesses                  |   10787503 |          0 |          0 |          0
  average dram access latency (ns)   |     116.72 |        inf |        inf |        inf
  average dram queueing delay        |       6.71 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     50.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
