                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   380936578 |   249999980 |  2416125725 |  1429646312
  Cycles                             |  2115674707 |  2115671193 |  2115674244 |  2115674333
  IPC                                |        0.18 |        0.12 |        1.14 |        0.68
  Time (ns)                          |   705224902 |   705223731 |   705224748 |   705224778
Branch predictor stats               |             |             |             |            
  num correct                        |    30232053 |    42338506 |   194376161 |   215828776
  num incorrect                      |     2476560 |     3913322 |    32628330 |    24179336
  misprediction rate                 |       7.57% |       8.46% |      14.37% |      10.07%
  mpki                               |        6.50 |       15.65 |       13.50 |       16.91
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    32131946 |    28960848 |   354005973 |   228669539
    num misses                       |          42 |          42 |          65 |        8298
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |            
    num accesses                     |   104904064 |    86565665 |  1158449478 |   574296138
    num misses                       |      516374 |     1461993 |     6473298 |     3095056
    miss rate                        |       0.49% |       1.69% |       0.56% |       0.54%
    mpki                             |        1.36 |        5.85 |        2.68 |        2.16
  L2 TLB                             |             |             |             |            
    num accesses                     |      516416 |     1462035 |     6473363 |     3103354
    num misses                       |      162494 |      397359 |       40824 |      445074
    miss rate                        |      31.47% |      27.18% |       0.63% |      14.34%
    mpki                             |        0.43 |        1.59 |        0.02 |        0.31
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    32131946 |    28960848 |   354005973 |   228669539
    num cache misses                 |       43287 |       21114 |    10496583 |     3825673
    miss rate                        |       0.13% |       0.07% |       2.97% |       1.67%
    mpki                             |        0.11 |        0.08 |        4.34 |        2.68
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   104904064 |    86565665 |  1158449478 |   574296138
    num cache misses                 |     5615342 |    10093670 |    38180513 |     4982613
    miss rate                        |       5.35% |      11.66% |       3.30% |       0.87%
    mpki                             |       14.74 |       40.37 |       15.80 |        3.49
  Cache L2                           |             |             |             |            
    num cache accesses               |     5701532 |    11191187 |    48699839 |     9007770
    num cache misses                 |     4877434 |     8237716 |      636259 |     2827057
    miss rate                        |      85.55% |      73.61% |       1.31% |      31.38%
    mpki                             |       12.80 |       32.95 |        0.26 |        1.98
  Cache L3                           |             |             |             |            
    num cache accesses               |     4920465 |     9314918 |      663354 |     3028205
    num cache misses                 |     3969875 |     5905573 |      524027 |     1765217
    miss rate                        |      80.68% |      63.40% |      79.00% |      58.29%
    mpki                             |       10.42 |       23.62 |        0.22 |        1.23
DRAM summary                         |             |             |             |            
  num dram accesses                  |    15023928 |           0 |           0 |           0
  average dram access latency (ns)   |      366.04 |         inf |         inf |         inf
  average dram queueing delay        |      226.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      85.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
