                                   | Core 0    
  Instructions                     |  499999910
  Cycles                           |  433906703
  IPC                              |       1.15
  Time (ns)                        |  144635568
Branch predictor stats             |           
  num correct                      |   29744671
  num incorrect                    |     763553
  misprediction rate               |      2.50%
  mpki                             |       1.53
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   49761683
    num misses                     |         14
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  150085290
    num misses                     |    2680821
    miss rate                      |      1.79%
    mpki                           |       5.36
  L2 TLB                           |           
    num accesses                   |    2680835
    num misses                     |     173666
    miss rate                      |      6.48%
    mpki                           |       0.35
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   49761683
    num cache misses               |      58474
    miss rate                      |      0.12%
    mpki                           |       0.12
  Cache L1-D                       |           
    num cache accesses             |  150085290
    num cache misses               |   12529191
    miss rate                      |      8.35%
    mpki                           |      25.06
  Cache L2                         |           
    num cache accesses             |   12712169
    num cache misses               |    4563617
    miss rate                      |     35.90%
    mpki                           |       9.13
  Cache L3                         |           
    num cache accesses             |    4693294
    num cache misses               |    4439350
    miss rate                      |     94.59%
    mpki                           |       8.88
DRAM summary                       |           
  num dram accesses                |    5814230
  average dram access latency (ns) |      50.55
  average dram queueing delay      |       0.55
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
