                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   669452087 |   249999973 |   980472705 |   279506248
  Cycles                             |  1008677154 |  1008674847 |  1008676989 |  1008676991
  IPC                                |        0.66 |        0.25 |        0.97 |        0.28
  Time (ns)                          |   336225718 |   336224949 |   336225663 |   336225664
Branch predictor stats               |             |             |             |            
  num correct                        |    40670923 |    40600608 |    52022731 |    47285662
  num incorrect                      |    24475873 |     2521753 |    37654698 |     4303384
  misprediction rate                 |      37.57% |       5.85% |      41.99% |       8.34%
  mpki                               |       36.56 |       10.09 |       38.40 |       15.40
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    79830375 |    41868591 |    78640151 |    32451535
    num misses                       |          10 |           4 |          52 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   307928068 |    75636447 |   287490501 |    97251103
    num misses                       |     2101856 |       88470 |       17270 |     1660701
    miss rate                        |       0.68% |       0.12% |       0.01% |       1.71%
    mpki                             |        3.14 |        0.35 |        0.02 |        5.94
  L2 TLB                             |             |             |             |            
    num accesses                     |     2101866 |       88474 |       17322 |     1660743
    num misses                       |     1668766 |       88474 |       15464 |      474775
    miss rate                        |      79.39% |     100.00% |      89.27% |      28.59%
    mpki                             |        2.49 |        0.35 |        0.02 |        1.70
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    79830375 |    41868591 |    78640151 |    32451535
    num cache misses                 |       44993 |        7090 |       39348 |       36657
    miss rate                        |       0.06% |       0.02% |       0.05% |       0.11%
    mpki                             |        0.07 |        0.03 |        0.04 |        0.13
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   307928068 |    75636447 |   287490501 |    97251103
    num cache misses                 |     4773934 |     5663673 |     1093951 |    11553272
    miss rate                        |       1.55% |       7.49% |       0.38% |      11.88%
    mpki                             |        7.13 |       22.65 |        1.12 |       41.33
  Cache L2                           |             |             |             |            
    num cache accesses               |     5259062 |     7690457 |     1196510 |    12794394
    num cache misses                 |     4488801 |     5670763 |     1096160 |    10250388
    miss rate                        |      85.35% |      73.74% |      91.61% |      80.12%
    mpki                             |        6.71 |       22.68 |        1.12 |       36.67
  Cache L3                           |             |             |             |            
    num cache accesses               |     4992711 |     7690457 |     1160337 |    11455330
    num cache misses                 |     1529398 |     5660106 |     1089817 |     6541099
    miss rate                        |      30.63% |      73.60% |      93.92% |      57.10%
    mpki                             |        2.28 |       22.64 |        1.11 |       23.40
DRAM summary                         |             |             |             |            
  num dram accesses                  |    20962179 |           0 |           0 |           0
  average dram access latency (ns)   |      132.15 |         inf |         inf |         inf
  average dram queueing delay        |       22.15 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      62.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
