                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7       | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
  Instructions                       |  1943267163 |  6787245223 |   950935530 |  4766731384 |  4039849424 |  9435433984 |  2118472073 |  16367354487 |  6352306560 |  4730744065 |  4020089318 |  3389401168 |  1282733674 |   249999989 |  6759185884 |  11428793699
  Cycles                             |  8937404197 |  8937403296 |  8937403947 |  8937403850 |  8937403177 |  8937403330 |  8937404014 |   8937403067 |  8937403209 |  8937403177 |  8937402995 |  8937403198 |  8937403359 |  8937375223 |  8937403199 |   8937403010
  IPC                                |        0.22 |        0.76 |        0.11 |        0.53 |        0.45 |        1.06 |        0.24 |         1.83 |        0.71 |        0.53 |        0.45 |        0.38 |        0.14 |        0.03 |        0.76 |         1.28
  Time (ns)                          |  2979134733 |  2979134432 |  2979134649 |  2979134617 |  2979134393 |  2979134444 |  2979134672 |   2979134356 |  2979134403 |  2979134393 |  2979134332 |  2979134400 |  2979134453 |  2979125075 |  2979134400 |   2979134337
Branch predictor stats               |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  num correct                        |    17626270 |   386455426 |   160711295 |   614219507 |     5260435 |   835318832 |   130934230 |   3020603088 |   344525392 |    86883482 |   434863325 |   516307080 |   101683598 |    43244780 |  1033291583 |    504114346
  num incorrect                      |      118038 |    65368093 |    14851417 |   143226907 |       89148 |   139318994 |     4490014 |    206061601 |   240359514 |    13162033 |    66190786 |   110696304 |     8314202 |    11689069 |   264822797 |     28636521
  misprediction rate                 |       0.67% |      14.47% |       8.46% |      18.91% |       1.67% |      14.29% |       3.32% |        6.39% |      41.10% |      13.16% |      13.21% |      17.65% |       7.56% |      21.28% |      20.40% |        5.38%
  mpki                               |        0.06 |        9.63 |       15.62 |       30.05 |        0.02 |       14.77 |        2.12 |        12.59 |       37.84 |        2.78 |       16.47 |       32.66 |        6.48 |       46.76 |       39.18 |         2.51
TLB Summary                          |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   171747442 |   761817459 |   110342634 |   668438102 |   462755277 |  1071130573 |   201309102 |   2683835066 |   518931350 |   450101612 |   473169597 |   467259445 |   107554825 |    23761816 |   879347105 |   1088739627
    num misses                       |           3 |          56 |          42 |         307 |           6 |        3187 |          22 |           39 |          52 |         131 |          10 |         602 |          42 |           3 |          19 |            8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  D-TLB                              |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   529104528 |  3190341375 |   330571545 |  1861209704 |  3021983204 |  3945983576 |   702302921 |   5334091819 |  1875265240 |  2407063226 |  1806530167 |  1314954107 |   353049091 |    88558906 |  2275374785 |   3476625816
    num misses                       |      944827 |     2059475 |     5665980 |     3353662 |   108933930 |     2084065 |     5677359 |           23 |      112866 |     5330063 |    18420426 |     6978399 |     1726119 |    21159962 |    10074938 |      1115500
    miss rate                        |       0.18% |       0.06% |       1.71% |       0.18% |       3.60% |       0.05% |       0.81% |        0.00% |       0.01% |       0.22% |       1.02% |       0.53% |       0.49% |      23.89% |       0.44% |        0.03%
    mpki                             |        0.49 |        0.30 |        5.96 |        0.70 |       26.96 |        0.22 |        2.68 |         0.00 |        0.02 |        1.13 |        4.58 |        2.06 |        1.35 |       84.64 |        1.49 |         0.10
  L2 TLB                             |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num accesses                     |      944830 |     2059531 |     5666022 |     3353969 |   108933936 |     2087252 |     5677381 |           62 |      112918 |     5330194 |    18420436 |     6979001 |     1726161 |    21159965 |    10074957 |      1115508
    num misses                       |      944114 |      324956 |     1533332 |      533017 |    77739024 |       65820 |      546935 |           62 |      100822 |       72431 |     1625305 |      669372 |      537844 |    10898384 |     2109640 |        27494
    miss rate                        |      99.92% |      15.78% |      27.06% |      15.89% |      71.36% |       3.15% |       9.63% |      100.00% |      89.29% |       1.36% |       8.82% |       9.59% |      31.16% |      51.50% |      20.94% |        2.46%
    mpki                             |        0.49 |        0.05 |        1.61 |        0.11 |       19.24 |        0.01 |        0.26 |         0.00 |        0.02 |        0.02 |        0.40 |        0.20 |        0.42 |       43.59 |        0.31 |         0.00
Cache Summary                        |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   171747442 |   761817459 |   110342634 |   668438102 |   462755277 |  1071130573 |   201309102 |   2683835066 |   518931350 |   450101612 |   473169597 |   467259445 |   107554825 |    23761816 |   879347105 |   1088739627
    num cache misses                 |      126169 |     1160091 |       44177 |    19328228 |      275067 |    13029221 |      169815 |     25321111 |      106773 |       85209 |       49605 |    26356607 |       92014 |       28618 |     3139459 |        74058
    miss rate                        |       0.07% |       0.15% |       0.04% |       2.89% |       0.06% |       1.22% |       0.08% |        0.94% |       0.02% |       0.02% |       0.01% |       5.64% |       0.09% |       0.12% |       0.36% |        0.01%
    mpki                             |        0.06 |        0.17 |        0.05 |        4.05 |        0.07 |        1.38 |        0.08 |         1.55 |        0.02 |        0.02 |        0.01 |        7.78 |        0.07 |        0.11 |        0.46 |         0.01
  Cache L1-D                         |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   529104528 |  3190341375 |   330571545 |  1861209704 |  3021983204 |  3945983576 |   702302921 |   5334091819 |  1875265240 |  2407063226 |  1806530167 |  1314954107 |   353049091 |    88558906 |  2275374785 |   3476625816
    num cache misses                 |    99666461 |    19137581 |    38604826 |    23146719 |    32995792 |    36227193 |    40265804 |       204147 |     6947460 |    36854742 |    57880793 |    29867602 |    18814769 |    28781390 |     8708550 |     92215402
    miss rate                        |      18.84% |       0.60% |      11.68% |       1.24% |       1.09% |       0.92% |       5.73% |        0.00% |       0.37% |       1.53% |       3.20% |       2.27% |       5.33% |      32.50% |       0.38% |        2.65%
    mpki                             |       51.29 |        2.82 |       40.60 |        4.86 |        8.17 |        3.84 |       19.01 |         0.01 |        1.09 |        7.79 |       14.40 |        8.81 |       14.67 |      115.13 |        1.29 |         8.07
  Cache L2                           |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    99792663 |    20346452 |    42653764 |    44094202 |    33287624 |    49502333 |    43386935 |     25552971 |     7246186 |    38600484 |    58635662 |    57607837 |    19075593 |    32605141 |    13782685 |     92672527
    num cache misses                 |    60546896 |     9939873 |    26223458 |     6647815 |    22027755 |     4474301 |    11823353 |       582211 |     6730170 |     6796173 |    17544605 |     8437006 |    15755772 |    19082006 |     3513008 |      2312379
    miss rate                        |      60.67% |      48.85% |      61.48% |      15.08% |      66.17% |       9.04% |      27.25% |        2.28% |      92.88% |      17.61% |      29.92% |      14.65% |      82.60% |      58.52% |      25.49% |        2.50%
    mpki                             |       31.16 |        1.46 |       27.58 |        1.39 |        5.45 |        0.47 |        5.58 |         0.04 |        1.06 |        1.44 |        4.36 |        2.49 |       12.28 |       76.33 |        0.52 |         0.20
  Cache L3                           |             |             |             |             |             |             |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    60546929 |    10193444 |    30352221 |     8334136 |    22079776 |     4779660 |    14800419 |       609924 |     6926871 |     8554478 |    18592327 |     9856286 |    16017963 |    22972552 |     5489750 |      2707873
    num cache misses                 |    47914976 |     9731280 |    22575683 |     6468134 |    21382774 |     4409492 |    11542043 |       582193 |     6727920 |     6495888 |    12919761 |     8098091 |    15663089 |    18154174 |     3493439 |      2311983
    miss rate                        |      79.14% |      95.47% |      74.38% |      77.61% |      96.84% |      92.26% |      77.98% |       95.45% |      97.13% |      75.94% |      69.49% |      82.16% |      97.78% |      79.03% |      63.64% |       85.38%
