                                     | Core 0       | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  11613991269 |  1772308251 |   249999989 |  2306160451 |   842728773 |  8451819823 |  4788713476 |  9633948374
  Cycles                             |   6603387785 |  6603388008 |  6603365431 |  6603387930 |  6603388811 |  6603388045 |  6603387794 |  6603387881
  IPC                                |         1.76 |        0.27 |        0.04 |        0.35 |        0.13 |        1.28 |        0.73 |        1.46
  Time (ns)                          |   2201129262 |  2201129336 |  2201121811 |  2201129310 |  2201129604 |  2201129349 |  2201129265 |  2201129294
Branch predictor stats               |              |             |             |             |             |             |             |            
  num correct                        |    662431253 |    16096809 |    43244780 |   123439106 |   115959184 |   389205299 |   721990528 |   642016715
  num incorrect                      |    112060239 |      107844 |    11689069 |     2887980 |    15908512 |     3237597 |    81240933 |   110167412
  misprediction rate                 |       14.47% |       0.67% |      21.28% |       2.29% |      12.06% |       0.82% |      10.11% |      14.65%
  mpki                               |         9.65 |        0.06 |       46.76 |        1.25 |       18.88 |        0.38 |       16.97 |       11.44
TLB Summary                          |              |             |             |             |             |             |             |            
  I-TLB                              |              |             |             |             |             |             |             |            
    num accesses                     |   1304914053 |   156639210 |    23761816 |   230360978 |   147690125 |   646597864 |   766858140 |  1168950572
    num misses                       |           56 |           3 |           3 |          47 |         101 |          43 |       28406 |          18
    miss rate                        |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |              |             |             |             |             |             |             |            
    num accesses                     |   5456236644 |   482847879 |    88558906 |   799088746 |   392717741 |  4863462942 |  1929667301 |  4062214955
    num misses                       |      3522959 |      863499 |    21160193 |     1226702 |    15301632 |      655673 |    10828172 |    28861293
    miss rate                        |        0.06% |       0.18% |      23.89% |       0.15% |       3.90% |       0.01% |       0.56% |       0.71%
    mpki                             |         0.30 |        0.49 |       84.64 |        0.53 |       18.16 |        0.08 |        2.26 |        3.00
  L2 TLB                             |              |             |             |             |             |             |             |            
    num accesses                     |      3523015 |      863502 |    21160196 |     1226749 |    15301733 |      655716 |    10856578 |    28861311
    num misses                       |       555428 |      862851 |    10898833 |      380403 |     4594486 |      188044 |     1546173 |      220394
    miss rate                        |       15.77% |      99.92% |      51.51% |      31.01% |      30.03% |      28.68% |      14.24% |       0.76%
    mpki                             |         0.05 |        0.49 |       43.60 |        0.16 |        5.45 |        0.02 |        0.32 |        0.02
Cache Summary                        |              |             |             |             |             |             |             |            
  Cache L1-I                         |              |             |             |             |             |             |             |            
    num cache accesses               |   1304914053 |   156639210 |    23761816 |   230360978 |   147690125 |   646597864 |   766858140 |  1168950572
    num cache misses                 |      2631484 |      551636 |      127716 |      154034 |     2461826 |      439028 |    13669942 |    10179445
    miss rate                        |        0.20% |       0.35% |       0.54% |       0.07% |       1.67% |       0.07% |       1.78% |       0.87%
    mpki                             |         0.23 |        0.31 |        0.51 |        0.07 |        2.92 |        0.05 |        2.85 |        1.06
  Cache L1-D                         |              |             |             |             |             |             |             |            
    num cache accesses               |   5456236644 |   482847879 |    88558906 |   799088746 |   392717741 |  4863462942 |  1929667301 |  4062214955
    num cache misses                 |     32799264 |    91137883 |    28833588 |    28255271 |    22206439 |    44316696 |    17628450 |    19623580
    miss rate                        |        0.60% |      18.88% |      32.56% |       3.54% |       5.65% |       0.91% |       0.91% |       0.48%
    mpki                             |         2.82 |       51.42 |      115.33 |       12.25 |       26.35 |        5.24 |        3.68 |        2.04
  Cache L2                           |              |             |             |             |             |             |             |            
    num cache accesses               |     35434624 |    91693300 |    32910896 |    32549627 |    30022619 |    44782744 |    32179944 |    30129479
    num cache misses                 |     19859082 |    55824763 |    22926360 |    21564417 |    20133604 |    27247764 |    10769631 |     2725519
    miss rate                        |       56.04% |      60.88% |      69.66% |      66.25% |      67.06% |      60.84% |      33.47% |       9.05%
    mpki                             |         1.71 |       31.50 |       91.71 |        9.35 |       23.89 |        3.22 |        2.25 |        0.28
  Cache L3                           |              |             |             |             |             |             |             |            
    num cache accesses               |     19863708 |    55828544 |    26923929 |    25919244 |    25503637 |    27279136 |    11660009 |     3062730
    num cache misses                 |       633027 |    55252329 |    20634360 |    20687158 |    17903873 |     8703995 |     7634060 |     2499670
    miss rate                        |        3.19% |      98.97% |      76.64% |      79.81% |      70.20% |      31.91% |      65.47% |      81.62%
    mpki                             |         0.05 |       31.18 |       82.54 |        8.97 |       21.25 |        1.03 |        1.59 |        0.26
DRAM summary                         |              |             |             |             |             |             |             |            
  num dram accesses                  |    206504200 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |       238.00 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       127.99 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |              |             |             |             |             |             |             |            
  num loads from dram                |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
