                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   944157933 |   527235411 |   600453733 |   376203254 |   737980331 |   249999973 |   577087116 |   990284448
  Cycles                             |  1516932145 |  1516932242 |  1516932220 |  1516932576 |  1516932138 |  1516929495 |  1516932056 |  1516932127
  IPC                                |        0.62 |        0.35 |        0.40 |        0.25 |        0.49 |        0.16 |        0.38 |        0.65
  Time (ns)                          |   505644048 |   505644081 |   505644073 |   505644192 |   505644046 |   505643165 |   505644019 |   505644042
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    54269918 |    80318481 |    12717512 |     7126018 |    65037765 |    40600608 |    46486443 |    60198390
  num incorrect                      |     9227100 |    20792487 |     1857387 |     9907042 |    10847217 |     2521753 |     7816064 |    36225920
  misprediction rate                 |      14.53% |      20.56% |      12.74% |      58.16% |      14.29% |       5.85% |      14.39% |      37.57%
  mpki                               |        9.77 |       39.44 |        3.09 |       26.33 |       14.70 |       10.09 |       13.54 |       36.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   106394260 |    68653468 |    57621450 |    41409093 |    83670939 |    41868591 |    84618501 |   118191286
    num misses                       |          56 |          19 |          66 |          14 |         339 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   442259198 |   177319058 |   301383382 |   138564793 |   308820129 |    75636447 |   276902556 |   455252338
    num misses                       |      284814 |      791917 |      737237 |      991810 |      164452 |       88470 |     1548456 |     3129750
    miss rate                        |       0.06% |       0.45% |       0.24% |       0.72% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.50 |        1.23 |        2.64 |        0.22 |        0.35 |        2.68 |        3.16
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      284870 |      791936 |      737303 |      991824 |      164791 |       88474 |     1548521 |     3129760
    num misses                       |       44861 |      165134 |       10119 |      991813 |        5433 |       88474 |       10070 |     2488770
    miss rate                        |      15.75% |      20.85% |       1.37% |     100.00% |       3.30% |     100.00% |       0.65% |      79.52%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.64 |        0.01 |        0.35 |        0.02 |        2.51
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   106394260 |    68653468 |    57621450 |    41409093 |    83670939 |    41868591 |    84618501 |   118191286
    num cache misses                 |      848741 |     1514186 |      348484 |      182214 |     2140634 |       48971 |     3684992 |       26065
    miss rate                        |       0.80% |       2.21% |       0.60% |       0.44% |       2.56% |       0.12% |       4.35% |       0.02%
    mpki                             |        0.90 |        2.87 |        0.58 |        0.48 |        2.90 |        0.20 |        6.39 |        0.03
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   442259198 |   177319058 |   301383382 |   138564793 |   308820129 |    75636447 |   276902556 |   455252338
    num cache misses                 |     3727168 |     2096599 |     5706858 |    10805277 |     3757795 |     5871316 |    10076967 |     6999834
    miss rate                        |       0.84% |       1.18% |       1.89% |       7.80% |       1.22% |       7.76% |       3.64% |       1.54%
    mpki                             |        3.95 |        3.98 |        9.50 |       28.72 |        5.09 |       23.49 |       17.46 |        7.07
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4747786 |     3980185 |     7023915 |    12411655 |     6092195 |     7932004 |    13921489 |     7534657
    num cache misses                 |     3573763 |     2910851 |     3180039 |    10987459 |     3054308 |     5920308 |     3123599 |     4520919
    miss rate                        |      75.27% |      73.13% |      45.27% |      88.53% |      50.13% |      74.64% |      22.44% |      60.00%
    mpki                             |        3.79 |        5.52 |        5.30 |       29.21 |        4.14 |       23.68 |        5.41 |        4.57
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3750786 |     3286506 |     4150078 |    12411592 |     3272876 |     7932004 |     3288964 |     5232400
    num cache misses                 |     3191343 |     2884809 |     3020099 |    10980416 |     2989341 |     5919254 |     3112423 |     1611715
    miss rate                        |      85.08% |      87.78% |      72.77% |      88.47% |      91.34% |      74.62% |      94.63% |      30.80%
    mpki                             |        3.38 |        5.47 |        5.03 |       29.19 |        4.05 |       23.68 |        5.39 |        1.63
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    45449296 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      192.87 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       82.86 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
