                                     | Core 0     | Core 1     | Core 2     | Core 3     
  Instructions                       |  249999909 |  798826391 |  606917696 |  1070595196
  Cycles                             |  650321140 |  650323083 |  650323148 |   650322931
  IPC                                |       0.38 |       1.23 |       0.93 |        1.65
  Time (ns)                          |  216773714 |  216774361 |  216774383 |   216774311
Branch predictor stats               |            |            |            |            
  num correct                        |    2271023 |   36780066 |   30044254 |    71175825
  num incorrect                      |      15217 |     305079 |   24051925 |    12246931
  misprediction rate                 |      0.67% |      0.82% |     44.46% |      14.68%
  mpki                               |       0.06 |       0.38 |      39.63 |       11.44
TLB Summary                          |            |            |            |            
  I-TLB                              |            |            |            |            
    num accesses                     |   22095385 |   61108573 |   47702828 |   129807386
    num misses                       |          3 |         43 |         52 |          18
    miss rate                        |      0.00% |      0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |        0.00
  D-TLB                              |            |            |            |            
    num accesses                     |   68115827 |  459670415 |  176310494 |   451149170
    num misses                       |     121838 |      61177 |       9216 |     3192442
    miss rate                        |      0.18% |      0.01% |      0.01% |       0.71%
    mpki                             |       0.49 |       0.08 |       0.02 |        2.98
  L2 TLB                             |            |            |            |            
    num accesses                     |     121841 |      61220 |       9268 |     3192460
    num misses                       |     121749 |      18432 |       8297 |       24413
    miss rate                        |     99.92% |     30.11% |     89.52% |       0.76%
    mpki                             |       0.49 |       0.02 |       0.01 |        0.02
Cache Summary                        |            |            |            |            
  Cache L1-I                         |            |            |            |            
    num cache accesses               |   22095385 |   61108573 |   47702828 |   129807386
    num cache misses                 |     171737 |      54400 |      19960 |     1167904
    miss rate                        |      0.78% |      0.09% |      0.04% |       0.90%
    mpki                             |       0.69 |       0.07 |       0.03 |        1.09
  Cache L1-D                         |            |            |            |            
    num cache accesses               |   68115827 |  459670415 |  176310494 |   451149170
    num cache misses                 |   12871408 |    4324239 |     584495 |     2169144
    miss rate                        |     18.90% |      0.94% |      0.33% |       0.48%
    mpki                             |      51.49 |       5.41 |       0.96 |        2.03
  Cache L2                           |            |            |            |            
    num cache accesses               |   13043150 |    4386412 |     636526 |     3360795
    num cache misses                 |    8497129 |    3030108 |     574162 |      450906
    miss rate                        |     65.15% |     69.08% |     90.20% |      13.42%
    mpki                             |      33.99 |       3.79 |       0.95 |        0.42
  Cache L3                           |            |            |            |            
    num cache accesses               |    8497134 |    3038432 |     606803 |      475316
    num cache misses                 |    7806798 |    2093796 |     570581 |      190357
    miss rate                        |     91.88% |     68.91% |     94.03% |      40.05%
    mpki                             |      31.23 |       2.62 |       0.94 |        0.18
DRAM summary                         |            |            |            |            
  num dram accesses                  |   18990645 |          0 |          0 |           0
  average dram access latency (ns)   |     158.18 |        inf |        inf |         inf
  average dram queueing delay        |      48.17 |       0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     87.00% |      0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |            |            |            
  num loads from dram                |          0 |          0 |          0 |           0
  num loads from dram cache          |          0 |          0 |          0 |           0
  num loads from remote cache        |          0 |          0 |          0 |           0
