                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  449766681 |  249999984 |  332608014 |  637760121
  Cycles                             |  685853118 |  685849688 |  685853867 |  685853039
  IPC                                |       0.66 |       0.36 |       0.48 |       0.93
  Time (ns)                          |  228617706 |  228616563 |  228617956 |  228617680
Branch predictor stats               |            |            |            |           
  num correct                        |   67926903 |   15199251 |   42597889 |   29358122
  num incorrect                      |    7577566 |    9146162 |   10132456 |     242323
  misprediction rate                 |     10.04% |     37.57% |     19.22% |      0.82%
  mpki                               |      16.85 |      36.58 |      30.46 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   71900386 |   29844534 |   46516881 |   48782933
    num misses                       |       2834 |         10 |        113 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  180480863 |  114926447 |  130499158 |  366995222
    num misses                       |     969071 |     791199 |     209532 |      48718
    miss rate                        |      0.54% |      0.69% |      0.16% |      0.01%
    mpki                             |       2.15 |       3.16 |       0.63 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     971905 |     791209 |     209645 |      48761
    num misses                       |     142100 |     629352 |      36028 |      15190
    miss rate                        |     14.62% |     79.54% |     17.19% |     31.15%
    mpki                             |       0.32 |       2.52 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   71900386 |   29844534 |   46516881 |   48782933
    num cache misses                 |    1466786 |      42389 |    1696246 |      37379
    miss rate                        |      2.04% |      0.14% |      3.65% |      0.08%
    mpki                             |       3.26 |       0.17 |       5.10 |       0.06
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  180480863 |  114926447 |  130499158 |  366995222
    num cache misses                 |    1763732 |    1957434 |    1758510 |    4133798
    miss rate                        |      0.98% |      1.70% |      1.35% |      1.13%
    mpki                             |       3.92 |       7.83 |       5.29 |       6.48
  Cache L2                           |            |            |            |           
    num cache accesses               |    3422966 |    2366774 |    3677079 |    4219876
    num cache misses                 |    1764291 |    1877132 |    1784760 |    3078511
    miss rate                        |     51.54% |     79.31% |     48.54% |     72.95%
    mpki                             |       3.92 |       7.51 |       5.37 |       4.83
  Cache L3                           |            |            |            |           
    num cache accesses               |    1958354 |    2254871 |    2011327 |    3129190
    num cache misses                 |    1700345 |    1861756 |    1752175 |    3048424
    miss rate                        |     86.83% |     82.57% |     87.12% |     97.42%
    mpki                             |       3.78 |       7.45 |       5.27 |       4.78
DRAM summary                         |            |            |            |           
  num dram accesses                  |   12076520 |          0 |          0 |          0
  average dram access latency (ns)   |     117.27 |        inf |        inf |        inf
  average dram queueing delay        |       7.26 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     52.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
