                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999898 |  1294269526 |   701334960 |  2305472111
  Cycles                             |  2134440618 |  2134443604 |  2134443612 |  2134443491
  IPC                                |        0.12 |        0.61 |        0.33 |        1.08
  Time (ns)                          |   711480206 |   711481202 |   711481204 |   711481164
Branch predictor stats               |             |             |             |            
  num correct                        |     4856955 |    69512097 |    42613516 |   185427825
  num incorrect                      |     6669357 |    49227174 |    25643380 |    31160526
  misprediction rate                 |      57.86% |      41.46% |      37.57% |      14.39%
  mpki                               |       26.68 |       38.03 |       36.56 |       13.52
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    27532058 |   105286467 |    83642339 |   337767815
    num misses                       |          14 |          52 |          10 |          65
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    93614435 |   381395565 |   322507519 |  1105465853
    num misses                       |      661938 |       22684 |     2205563 |     6166647
    miss rate                        |       0.71% |       0.01% |       0.68% |       0.56%
    mpki                             |        2.65 |        0.02 |        3.14 |        2.67
  L2 TLB                             |             |             |             |            
    num accesses                     |      661952 |       22736 |     2205573 |     6166712
    num misses                       |      661946 |       20340 |     1750695 |       39378
    miss rate                        |     100.00% |      89.46% |      79.38% |       0.64%
    mpki                             |        2.65 |        0.02 |        2.50 |        0.02
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    27532058 |   105286467 |    83642339 |   337767815
    num cache misses                 |        9437 |       19514 |       31042 |     9941540
    miss rate                        |       0.03% |       0.02% |       0.04% |       2.94%
    mpki                             |        0.04 |        0.02 |        0.04 |        4.31
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    93614435 |   381395565 |   322507519 |  1105465853
    num cache misses                 |     7293742 |     1365223 |     4979304 |    36483775
    miss rate                        |       7.79% |       0.36% |       1.54% |       3.30%
    mpki                             |       29.17 |        1.05 |        7.10 |       15.82
  Cache L2                           |             |             |             |            
    num cache accesses               |     8248009 |     1415385 |     5445389 |    46440676
    num cache misses                 |     7303123 |     1336520 |     4203024 |      444828
    miss rate                        |      88.54% |      94.43% |      77.19% |       0.96%
    mpki                             |       29.21 |        1.03 |        5.99 |        0.19
  Cache L3                           |             |             |             |            
    num cache accesses               |     8247953 |     1367856 |     4740056 |      462546
    num cache misses                 |     7291688 |     1332964 |     1496524 |      347935
    miss rate                        |      88.41% |      97.45% |      31.57% |      75.22%
    mpki                             |       29.17 |        1.03 |        2.13 |        0.15
DRAM summary                         |             |             |             |            
  num dram accesses                  |    15599984 |           0 |           0 |           0
  average dram access latency (ns)   |      520.18 |         inf |         inf |         inf
  average dram queueing delay        |      380.14 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      87.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
