                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  695271345 |  336465219 |  517370702 |  690084053 |  249999884 |  701592320 |  382228771 |  439946638
  Cycles                             |  450635427 |  450635967 |  450635446 |  450635450 |  450633137 |  450635400 |  450635703 |  450636915
  IPC                                |       1.54 |       0.75 |       1.15 |       1.53 |       0.55 |       1.56 |       0.85 |       0.98
  Time (ns)                          |  150211809 |  150211989 |  150211815 |  150211817 |  150211046 |  150211800 |  150211901 |  150212305
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   89394745 |    7567271 |   41595916 |   46246492 |   13325983 |   55661796 |     502030 |   66489633
  num incorrect                      |    9575087 |     132901 |    6993003 |    7829598 |     311809 |    4568382 |       8508 |    7416886
  misprediction rate                 |      9.67% |      1.73% |     14.39% |     14.48% |      2.29% |      7.58% |      1.67% |     10.04%
  mpki                               |      13.77 |       0.39 |      13.52 |      11.35 |       1.25 |       6.51 |       0.02 |      16.86
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  106209516 |   30860842 |   75788621 |   83622658 |   24892730 |   58561122 |   43770941 |   70283013
    num misses                       |        517 |          4 |         65 |         18 |         47 |         42 |          6 |       2584
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  277578675 |  131701006 |  248003574 |  290363172 |   86640605 |  193209880 |  285966734 |  175997699
    num misses                       |      84660 |      62559 |    1386575 |    1984996 |     133114 |     953922 |   10473479 |     903171
    miss rate                        |      0.03% |      0.05% |      0.56% |      0.68% |      0.15% |      0.49% |      3.66% |      0.51%
    mpki                             |       0.12 |       0.19 |       2.68 |       2.88 |       0.53 |       1.36 |      27.40 |       2.05
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      85177 |      62563 |    1386640 |    1985014 |     133161 |     953964 |   10473485 |     905755
    num misses                       |       2674 |      37307 |       8918 |      14985 |      40814 |     298288 |    7539998 |     133068
    miss rate                        |      3.14% |     59.63% |      0.64% |      0.75% |     30.65% |     31.27% |     71.99% |     14.69%
    mpki                             |       0.00 |       0.11 |       0.02 |       0.02 |       0.16 |       0.43 |      19.73 |       0.30
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |  106209516 |   30860842 |   75788621 |   83622658 |   24892730 |   58561122 |   43770941 |   70283013
    num cache misses                 |    2246365 |      17602 |    2299470 |     737304 |      16137 |      78606 |      97501 |    1140553
    miss rate                        |      2.12% |      0.06% |      3.03% |      0.88% |      0.06% |      0.13% |      0.22% |      1.62%
    mpki                             |       3.23 |       0.05 |       4.44 |       1.07 |       0.06 |       0.11 |       0.26 |       2.59
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  277578675 |  131701006 |  248003574 |  290363172 |   86640605 |  193209880 |  285966734 |  175997699
    num cache misses                 |    2818536 |    3170802 |    8254620 |    1469972 |    3048188 |   10348077 |    3145629 |    1468605
    miss rate                        |      1.02% |      2.41% |      3.33% |      0.51% |      3.52% |      5.36% |      1.10% |      0.83%
    mpki                             |       4.05 |       9.42 |      15.95 |       2.13 |      12.19 |      14.75 |       8.23 |       3.34
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    5096770 |    3193758 |   10569346 |    2237837 |    3522541 |   10440138 |    3246707 |    2682064
    num cache misses                 |     354276 |    2375475 |     360980 |     254125 |    2305346 |    8990967 |    2215798 |     926323
    miss rate                        |      6.95% |     74.38% |      3.42% |     11.36% |     65.45% |     86.12% |     68.25% |     34.54%
    mpki                             |       0.51 |       7.06 |       0.70 |       0.37 |       9.22 |      12.82 |       5.80 |       2.11
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     386812 |    2382815 |     378776 |     285675 |    2782535 |    9004497 |    2219419 |     999898
    num cache misses                 |     308440 |    2357580 |     320829 |     244779 |    2184435 |     538462 |    2093791 |     645957
    miss rate                        |     79.74% |     98.94% |     84.70% |     85.68% |     78.51% |      5.98% |     94.34% |     64.60%
    mpki                             |       0.44 |       7.01 |       0.62 |       0.35 |       8.74 |       0.77 |       5.48 |       1.47
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   11280676 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     148.84 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      38.83 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     75.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
